epoch,step,train/loss_epoch,val/error_qq,val/error_xx,val/loss,val/loss_best
0,0,,2.109457492828369,0.9415470361709595,0.36517465114593506,0.36517465114593506
0,0,0.5522738099098206,,,,
1,1,,2.109457492828369,0.9415470361709595,0.36517465114593506,0.36517465114593506
