epoch,step,train/loss_epoch,train/loss_step,val/error_p,val/error_q,val/error_qq,val/error_u,val/error_v,val/error_xx,val/loss,val/loss_best
0,0,,,0.8835499286651611,1.3150041103363037,0.8316227793693542,1.002238154411316,1.2531412839889526,0.6096793413162231,0.39280974864959717,0.39280974864959717
0,0,1.3837060928344727,,,,,,,,,
1,1,,,0.7651132345199585,1.292734980583191,0.7259789109230042,0.8965308666229248,1.120784044265747,0.5662502646446228,0.31230002641677856,0.31230002641677856
1,1,1.0430848598480225,,,,,,,,,
2,2,,,0.7978155612945557,1.2172150611877441,0.7605117559432983,0.8661861419677734,0.9943140149116516,0.5234836935997009,0.29855671525001526,0.29855671525001526
2,2,0.8100028038024902,,,,,,,,,
3,3,,,0.9266813397407532,1.1015270948410034,0.8630922436714172,0.8811295032501221,0.8852565884590149,0.48572754859924316,0.3270197808742523,0.29855671525001526
3,3,0.6760803461074829,,,,,,,,,
4,4,,,1.067367434501648,0.9837539792060852,0.8830841183662415,0.8990543484687805,0.8019968271255493,0.46004703640937805,0.35271042585372925,0.29855671525001526
4,4,0.6175992488861084,,,,,,,,,
5,5,,,1.1707414388656616,0.9037347435951233,0.8331341743469238,0.8918350338935852,0.7470705509185791,0.4425748586654663,0.35934948921203613,0.29855671525001526
5,5,0.5988059043884277,,,,,,,,,
6,6,,,1.2227309942245483,0.873205304145813,0.8062639832496643,0.8514052629470825,0.7173948287963867,0.427400141954422,0.3556390404701233,0.29855671525001526
6,6,0.585337221622467,,,,,,,,,
7,7,,,1.2278178930282593,0.8785272836685181,0.8101757168769836,0.7834413051605225,0.7070110440254211,0.4126746952533722,0.34292566776275635,0.29855671525001526
7,7,0.5576654076576233,,,,,,,,,
8,8,,,1.1971697807312012,0.9014678001403809,0.839227557182312,0.7015585899353027,0.7095580697059631,0.4010271430015564,0.32592839002609253,0.29855671525001526
8,8,0.5127452611923218,,,,,,,,,
9,9,,,1.14354407787323,0.9317301511764526,0.8846035599708557,0.6247841715812683,0.7191144824028015,0.3980141878128052,0.31064578890800476,0.29855671525001526
9,9,0.45755040645599365,,,,,,,,,
10,10,,,1.0795361995697021,0.9673229455947876,0.9237660765647888,0.5740433931350708,0.7298763394355774,0.4086865484714508,0.2991611361503601,0.29855671525001526
10,10,0.4023914635181427,,,,,,,,,
11,11,,,1.0166157484054565,1.0103343725204468,0.9259167909622192,0.5618507862091064,0.7360876798629761,0.43246740102767944,0.2882736325263977,0.2882736325263977
11,11,0.35622772574424744,,,,,,,,,
12,12,,,0.963691771030426,1.0627377033233643,0.9009642601013184,0.5812407732009888,0.7332324385643005,0.46137526631355286,0.2792706787586212,0.2792706787586212
12,12,0.3237168788909912,,,,,,,,,
13,13,,,0.9254636764526367,1.1235852241516113,0.8711929321289062,0.6117178797721863,0.7199662923812866,0.48422497510910034,0.2732928693294525,0.2732928693294525
13,13,0.3041018843650818,,,,,,,,,
14,14,,,0.9021117687225342,1.188358187675476,0.8484954237937927,0.6357573866844177,0.6990838050842285,0.49232178926467896,0.26873546838760376,0.26873546838760376
14,14,0.2925145924091339,,,,,,,,,
15,15,,,0.8909628987312317,1.2505701780319214,0.8353503942489624,0.6469746232032776,0.6763826012611389,0.4825993478298187,0.2639404535293579,0.2639404535293579
15,15,0.28315469622612,,,,,,,,,
16,16,,,0.8887961506843567,1.3042513132095337,0.8304105997085571,0.649265468120575,0.6579042077064514,0.4581388533115387,0.25919920206069946,0.25919920206069946
16,16,0.2722148299217224,,,,,,,,,
17,17,,,0.8932363986968994,1.3458549976348877,0.8317093253135681,0.6523746252059937,0.6467790007591248,0.4271232783794403,0.256513774394989,0.256513774394989
17,17,0.25885480642318726,,,,,,,,,
18,18,,,0.9029781818389893,1.374842882156372,0.8375828862190247,0.6658787727355957,0.64127516746521,0.4003397524356842,0.25809916853904724,0.256513774394989
18,18,0.2443121075630188,,,,,,,,,
19,19,,,0.9173905253410339,1.3930048942565918,0.8464232087135315,0.6933962106704712,0.6355498433113098,0.3866758644580841,0.2648649513721466,0.256513774394989
19,19,0.23024843633174896,,,,,,,,,
20,20,,,0.9360223412513733,1.4030652046203613,0.8561909794807434,0.7308955192565918,0.6228580474853516,0.3882642686367035,0.2757892310619354,0.256513774394989
20,20,0.2174549698829651,,,,,,,,,
21,21,,,0.9582434296607971,1.4072660207748413,0.8643845319747925,0.7702030539512634,0.5988882184028625,0.4001976251602173,0.2884552478790283,0.256513774394989
21,21,0.2055918276309967,,,,,,,,,
22,22,,,0.9830952882766724,1.4066392183303833,0.8687666058540344,0.8036818504333496,0.5632651448249817,0.41525986790657043,0.30023908615112305,0.256513774394989
22,22,0.19383744895458221,,,,,,,,,
23,23,,,1.0093106031417847,1.4010874032974243,0.868351936340332,0.8267862796783447,0.5193763971328735,0.4282076358795166,0.3093624413013458,0.256513774394989
23,23,0.18170784413814545,,,,,,,,,
24,24,,,1.035402774810791,1.3898577690124512,0.8637505769729614,0.8384828567504883,0.47334200143814087,0.43697595596313477,0.3153061270713806,0.256513774394989
24,24,0.16948693990707397,,,,,,,,,
25,25,,,1.0597549676895142,1.3720471858978271,0.8566303253173828,0.8405545353889465,0.4322566092014313,0.44193387031555176,0.31855034828186035,0.256513774394989
25,25,0.15814363956451416,,,,,,,,,
26,26,,,1.0807102918624878,1.3469923734664917,0.8488925099372864,0.8364466428756714,0.4014101028442383,0.4445357024669647,0.31997284293174744,0.256513774394989
26,26,0.14884747564792633,,,,,,,,,
27,27,,,1.0967179536819458,1.3145397901535034,0.8421042561531067,0.8299902081489563,0.3812848925590515,0.4461118280887604,0.3202989995479584,0.256513774394989
27,27,0.14232304692268372,,,,,,,,,
28,28,,,1.1065788269042969,1.2752426862716675,0.837235152721405,0.8243380784988403,0.3669947385787964,0.4472959041595459,0.31986162066459656,0.256513774394989
28,28,0.13837474584579468,,,,,,,,,
29,29,,,1.1097280979156494,1.230460286140442,0.8345723152160645,0.8214782476425171,0.3513765037059784,0.44825464487075806,0.3187195658683777,0.256513774394989
29,29,0.13591308891773224,,,,,,,,,
30,30,,,1.1063960790634155,1.1823235750198364,0.8337762355804443,0.8223601579666138,0.32886484265327454,0.4492812752723694,0.31694260239601135,0.256513774394989
30,30,0.13355349004268646,,,,,,,,,
31,31,,,1.097554326057434,1.1336009502410889,0.8340765237808228,0.8271980285644531,0.2972283959388733,0.4510492980480194,0.31477561593055725,0.256513774394989
31,31,0.13039520382881165,,,,,,,,,
32,32,,,1.0847088098526,1.0874980688095093,0.8345649838447571,0.8355344533920288,0.25725802779197693,0.45426756143569946,0.3125675916671753,0.256513774394989
32,32,0.1264202892780304,,,,,,,,,
33,33,,,1.0696419477462769,1.0472749471664429,0.8344965577125549,0.8461174368858337,0.2117074429988861,0.4590727984905243,0.3105723261833191,0.256513774394989
33,33,0.12231241911649704,,,,,,,,,
34,34,,,1.0541627407073975,1.0155441761016846,0.8335228562355042,0.8569387793540955,0.16428431868553162,0.464689165353775,0.30880141258239746,0.256513774394989
34,34,0.11893206089735031,,,,,,,,,
35,35,,,1.0398863554000854,0.9933896660804749,0.831771731376648,0.8656585812568665,0.11896687746047974,0.4696448743343353,0.30703842639923096,0.256513774394989
35,35,0.11681395024061203,,,,,,,,,
36,36,,,1.0280684232711792,0.9798563718795776,0.8297064304351807,0.870315670967102,0.07993709295988083,0.4724215269088745,0.3050011992454529,0.256513774394989
36,36,0.11593756079673767,,,,,,,,,
37,37,,,1.0195236206054688,0.972369909286499,0.827820360660553,0.8699852824211121,0.05297946557402611,0.4721420705318451,0.3025472164154053,0.256513774394989
37,37,0.1158331036567688,,,,,,,,,
38,38,,,1.0146405696868896,0.9679813981056213,0.8264409899711609,0.8650691509246826,0.04625971242785454,0.46894127130508423,0.29981666803359985,0.256513774394989
38,38,0.11590169370174408,,,,,,,,,
39,39,,,1.0134551525115967,0.9646683931350708,0.8256615400314331,0.8570907115936279,0.05680995061993599,0.4638770818710327,0.2972153127193451,0.256513774394989
39,39,0.1157328262925148,,,,,,,,,
40,40,,,1.0157331228256226,0.9619919061660767,0.8253718614578247,0.8481086492538452,0.07222874462604523,0.45846956968307495,0.2952525317668915,0.256513774394989
40,40,0.11524247378110886,,,,,,,,,
41,41,,,1.021026849746704,0.9609478116035461,0.8253406882286072,0.8399985432624817,0.08692260831594467,0.4540899395942688,0.29432713985443115,0.256513774394989
41,41,0.11459675431251526,,,,,,,,,
42,42,,,1.0287065505981445,0.9632993340492249,0.8253086805343628,0.8339090943336487,0.09941086173057556,0.45148539543151855,0.29457563161849976,0.256513774394989
42,42,0.11401577293872833,,,,,,,,,
43,43,,,1.0379877090454102,0.9707684516906738,0.8250687122344971,0.8301213383674622,0.10924837738275528,0.45066535472869873,0.2958509922027588,0.256513774394989
43,43,0.113600954413414,,,,,,,,,
44,44,,,1.0479758977890015,0.9843810200691223,0.8245199918746948,0.8283218145370483,0.11623641848564148,0.4511668086051941,0.2978271245956421,0.256513774394989
44,44,0.11328642070293427,,,,,,,,,
45,45,,,1.0577374696731567,1.0041199922561646,0.8236846923828125,0.8280472159385681,0.12031745910644531,0.45246678590774536,0.3001481890678406,0.256513774394989
45,45,0.11292431503534317,,,,,,,,,
46,46,,,1.0663840770721436,1.0289148092269897,0.8226828575134277,0.828971266746521,0.12159772217273712,0.4542410969734192,0.30252692103385925,0.256513774394989
46,46,0.11242146790027618,,,,,,,,,
47,47,,,1.0731557607650757,1.0568969249725342,0.8216796517372131,0.8308722972869873,0.12033103406429291,0.4563297927379608,0.3047437369823456,0.256513774394989
47,47,0.11181493103504181,,,,,,,,,
48,48,,,1.0774867534637451,1.0857930183410645,0.8208291530609131,0.8333943486213684,0.11684822291135788,0.4585157632827759,0.30658161640167236,0.256513774394989
48,48,0.11123131960630417,,,,,,,,,
49,49,,0.11077138781547546,,,,,,,,
49,49,,,1.0790483951568604,1.1133251190185547,0.8202364444732666,0.8358692526817322,0.1114797443151474,0.4603517949581146,0.3077763617038727,0.256513774394989
49,49,0.11077138781547546,,,,,,,,,
50,50,,,1.0777621269226074,1.1375142335891724,0.8199472427368164,0.8373996615409851,0.10453568398952484,0.46120762825012207,0.308043897151947,0.256513774394989
50,50,0.1104176715016365,,,,,,,,,
51,51,,,1.0737866163253784,1.1568396091461182,0.8199656009674072,0.8371849656105042,0.09636326879262924,0.46052247285842896,0.30718058347702026,0.256513774394989
51,51,0.11003971099853516,,,,,,,,,
52,52,,,1.0674844980239868,1.1702691316604614,0.8202835917472839,0.8348872065544128,0.0874466672539711,0.4580923318862915,0.30517345666885376,0.256513774394989
52,52,0.10949107259511948,,,,,,,,,
53,53,,,1.0593761205673218,1.1772297620773315,0.8209041357040405,0.8308129906654358,0.07845939695835114,0.4542075991630554,0.30224543809890747,0.256513774394989
53,53,0.1087215468287468,,,,,,,,,
54,54,,,1.050087571144104,1.1775823831558228,0.8218451738357544,0.8258183002471924,0.07017570734024048,0.4495660662651062,0.29880595207214355,0.256513774394989
54,54,0.1078190729022026,,,,,,,,,
55,55,,,1.0402976274490356,1.1716388463974,0.8231241106987,0.821008026599884,0.06321017444133759,0.4450247585773468,0.29533651471138,0.256513774394989
55,55,0.10695338249206543,,,,,,,,,
56,56,,,1.030684232711792,1.1601816415786743,0.8247338533401489,0.8173996210098267,0.057724568992853165,0.441335529088974,0.2922736704349518,0.256513774394989
56,56,0.10626724362373352,,,,,,,,,
57,57,,,1.0218735933303833,1.144431233406067,0.8266253471374512,0.8157021999359131,0.053408022969961166,0.438992440700531,0.28993871808052063,0.256513774394989
57,57,0.10579656064510345,,,,,,,,,
58,58,,,1.014394760131836,1.125910758972168,0.8287068009376526,0.8162494897842407,0.04988136515021324,0.4382190704345703,0.2885220944881439,0.256513774394989
58,58,0.10547269880771637,,,,,,,,,
59,59,,,1.0086443424224854,1.1062285900115967,0.8308596014976501,0.8190103769302368,0.04722421243786812,0.43901434540748596,0.2880912125110626,0.256513774394989
59,59,0.105194091796875,,,,,,,,,
