epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
18,18,,,0.7596484422683716,0.8813689351081848,1.0081506967544556,1.1555254459381104,1.1506198644638062
18,18,0.45836180448532104,,,,,,
19,19,,,0.7598400115966797,0.8933548331260681,1.0023208856582642,1.1627863645553589,1.1506198644638062
19,19,0.46581920981407166,,,,,,
20,20,,,0.7601100206375122,0.909912645816803,0.9949355721473694,1.1734942197799683,1.1506198644638062
20,20,0.4624561071395874,,,,,,
21,21,,,0.7605906128883362,0.9276302456855774,0.9905655980110168,1.1876389980316162,1.1506198644638062
21,21,0.45222267508506775,,,,,,
22,22,,,0.7610366344451904,0.941900372505188,0.9943812489509583,1.2037391662597656,1.1506198644638062
22,22,0.4405272305011749,,,,,,
23,23,,,0.7609118819236755,0.9485671520233154,1.0056222677230835,1.216659665107727,1.1506198644638062
23,23,0.4332457184791565,,,,,,
24,24,,,0.7596170902252197,0.9456997513771057,1.0154986381530762,1.218427300453186,1.1506198644638062
24,24,0.43198806047439575,,,,,,
25,25,,,0.7573269605636597,0.9345716238021851,1.0148224830627441,1.2048296928405762,1.1506198644638062
25,25,0.43138760328292847,,,,,,
26,26,,,0.7552818059921265,0.9189050793647766,1.002980351448059,1.1806838512420654,1.1506198644638062
26,26,0.4254482090473175,,,,,,
27,27,,,0.7545482516288757,0.9027898907661438,0.9875199794769287,1.1558855772018433,1.1506198644638062
27,27,0.41542309522628784,,,,,,
28,28,,,0.7549981474876404,0.8890090584754944,0.9766044616699219,1.1376614570617676,1.1376614570617676
28,28,0.4074307382106781,,,,,,
29,29,,,0.755927324295044,0.8787097334861755,0.9726988673210144,1.127427577972412,1.127427577972412
29,29,0.4052491784095764,,,,,,
30,30,,,0.7569987773895264,0.8719260692596436,0.9727216362953186,1.122833251953125,1.122833251953125
30,30,0.4075830280780792,,,,,,
31,31,,,0.7582271695137024,0.868195116519928,0.9730315208435059,1.121276617050171,1.121276617050171
31,31,0.4103841483592987,,,,,,
32,32,,,0.7594575881958008,0.8669728636741638,0.97296142578125,1.1216747760772705,1.121276617050171
32,32,0.4109185039997101,,,,,,
33,33,,,0.7601553201675415,0.8678756356239319,0.9739025831222534,1.1238564252853394,1.121276617050171
33,33,0.4095984697341919,,,,,,
34,34,,,0.7597743272781372,0.8707603812217712,0.9764642119407654,1.127399206161499,1.121276617050171
34,34,0.40835103392601013,,,,,,
35,35,,,0.7582882046699524,0.8756061792373657,0.9793177247047424,1.1314916610717773,1.121276617050171
35,35,0.4080837666988373,,,,,,
36,36,,,0.7562661170959473,0.8822258114814758,0.9807078242301941,1.1356520652770996,1.121276617050171
36,36,0.4079192876815796,,,,,,
37,37,,,0.7544960379600525,0.8899595141410828,0.980589747428894,1.1402571201324463,1.121276617050171
37,37,0.40652355551719666,,,,,,
38,38,,,0.7535516619682312,0.8975464701652527,0.9808471202850342,1.146013617515564,1.121276617050171
38,38,0.40383830666542053,,,,,,
39,39,,,0.753464937210083,0.9033330082893372,0.9832524061203003,1.1525202989578247,1.121276617050171
39,39,0.40124982595443726,,,,,,
40,40,,,0.7536716461181641,0.9059004783630371,0.9874154329299927,1.1575627326965332,1.121276617050171
40,40,0.39990970492362976,,,,,,
41,41,,,0.753508448600769,0.9049162864685059,0.9912909269332886,1.1588013172149658,1.121276617050171
41,41,0.3992244601249695,,,,,,
42,42,,,0.7528637647628784,0.901509702205658,0.9935630559921265,1.1563301086425781,1.121276617050171
42,42,0.3979029059410095,,,,,,
43,43,,,0.7521173357963562,0.8976645469665527,0.9945517778396606,1.1525871753692627,1.121276617050171
43,43,0.3961789906024933,,,,,,
44,44,,,0.7515814304351807,0.8951910734176636,0.9949977993965149,1.1500061750411987,1.121276617050171
44,44,0.39529547095298767,,,,,,
45,45,,,0.7513180375099182,0.8951332569122314,0.9951013922691345,1.1497005224227905,1.121276617050171
45,45,0.3953673541545868,,,,,,
46,46,,,0.7513442635536194,0.8976857662200928,0.9948027729988098,1.1518275737762451,1.121276617050171
46,46,0.39544281363487244,,,,,,
47,47,,,0.7516904473304749,0.9022213220596313,0.9941838383674622,1.1559299230575562,1.121276617050171
47,47,0.3951164782047272,,,,,,
48,48,,,0.7522033452987671,0.9073367118835449,0.9933111667633057,1.1606240272521973,1.121276617050171
48,48,0.39490023255348206,,,,,,
49,49,,0.3950149714946747,,,,,
49,49,,,0.7524809837341309,0.9112359285354614,0.9921539425849915,1.1637881994247437,1.121276617050171
49,49,0.3950149714946747,,,,,,
50,50,,,0.7522001266479492,0.9125673174858093,0.9909356832504272,1.163926124572754,1.121276617050171
50,50,0.3947299122810364,,,,,,
51,51,,,0.7514460682868958,0.9111330509185791,0.9901033639907837,1.161219596862793,1.121276617050171
51,51,0.3935447037220001,,,,,,
52,52,,,0.7505754232406616,0.9078031182289124,0.989662766456604,1.156897783279419,1.121276617050171
52,52,0.3921854794025421,,,,,,
53,53,,,0.7498599290847778,0.9038048982620239,0.9890294671058655,1.1520586013793945,1.121276617050171
53,53,0.3914991319179535,,,,,,
54,54,,,0.7493532299995422,0.9000679850578308,0.9877820611000061,1.1473528146743774,1.121276617050171
54,54,0.3912326395511627,,,,,,
55,55,,,0.7489845156669617,0.896986722946167,0.9861583113670349,1.143187403678894,1.121276617050171
55,55,0.39067357778549194,,,,,,
56,56,,,0.7486706376075745,0.8945203423500061,0.9846332669258118,1.1397048234939575,1.121276617050171
56,56,0.38978177309036255,,,,,,
57,57,,,0.7483611702919006,0.8924480080604553,0.9833608865737915,1.1367348432540894,1.121276617050171
57,57,0.3890707194805145,,,,,,
58,58,,,0.7480476498603821,0.8906238675117493,0.9822987914085388,1.134110450744629,1.121276617050171
58,58,0.38875293731689453,,,,,,
59,59,,,0.7477508187294006,0.889110803604126,0.9816096425056458,1.1320066452026367,1.121276617050171
59,59,0.38855698704719543,,,,,,
60,60,,,0.7474711537361145,0.888133704662323,0.9815381765365601,1.1307662725448608,1.121276617050171
60,60,0.38825464248657227,,,,,,
61,61,,,0.7471680641174316,0.887923538684845,0.9819728136062622,1.130476713180542,1.121276617050171
61,61,0.3878839910030365,,,,,,
62,62,,,0.7468109726905823,0.8885710835456848,0.9824718236923218,1.1309186220169067,1.121276617050171
62,62,0.38747143745422363,,,,,,
63,63,,,0.7464309334754944,0.8899432420730591,0.9827660918235779,1.1318531036376953,1.121276617050171
63,63,0.38691744208335876,,,,,,
64,64,,,0.7460930943489075,0.8916656970977783,0.9830198287963867,1.1331264972686768,1.121276617050171
64,64,0.3862258195877075,,,,,,
65,65,,,0.7458108067512512,0.8931962847709656,0.9835073947906494,1.134438157081604,1.121276617050171
65,65,0.38559213280677795,,,,,,
66,66,,,0.7455095052719116,0.8940250277519226,0.9842173457145691,1.1352381706237793,1.121276617050171
66,66,0.38511979579925537,,,,,,
67,67,,,0.7451037764549255,0.8939433097839355,0.9849420785903931,1.1351135969161987,1.121276617050171
67,67,0.38461193442344666,,,,,,
68,68,,,0.7445952892303467,0.8931870460510254,0.9856055974960327,1.1342315673828125,1.121276617050171
68,68,0.38387349247932434,,,,,,
69,69,,,0.7440585494041443,0.8923121094703674,0.9862748384475708,1.1332151889801025,1.121276617050171
69,69,0.3830653727054596,,,,,,
70,70,,,0.7435604333877563,0.891890823841095,0.9869426488876343,1.1326475143432617,1.121276617050171
70,70,0.3824719190597534,,,,,,
71,71,,,0.7431342005729675,0.8922430872917175,0.9875275492668152,1.132802963256836,1.121276617050171
71,71,0.3820621371269226,,,,,,
72,72,,,0.7427963614463806,0.8933125734329224,0.9880415797233582,1.1336581707000732,1.121276617050171
72,72,0.3815706670284271,,,,,,
73,73,,,0.7425268292427063,0.8946892023086548,0.9885697960853577,1.1348778009414673,1.121276617050171
73,73,0.3809039294719696,,,,,,
74,74,,,0.742238461971283,0.8957793116569519,0.9890871047973633,1.1358152627944946,1.121276617050171
74,74,0.3802148699760437,,,,,,
75,75,,,0.741817057132721,0.8960918188095093,0.9894449710845947,1.135807991027832,1.121276617050171
75,75,0.37960973381996155,,,,,,
76,76,,,0.7412217855453491,0.895493745803833,0.9895504713058472,1.1346321105957031,1.121276617050171
76,76,0.3790091574192047,,,,,,
77,77,,,0.7405165433883667,0.8942372798919678,0.9894323348999023,1.1326074600219727,1.121276617050171
77,77,0.37832775712013245,,,,,,
78,78,,,0.7398004531860352,0.8927496075630188,0.9891469478607178,1.1302669048309326,1.121276617050171
78,78,0.37758415937423706,,,,,,
79,79,,,0.7391323447227478,0.8913711905479431,0.9887484908103943,1.1280150413513184,1.121276617050171
79,79,0.3768143653869629,,,,,,
80,80,,,0.7385144829750061,0.8902225494384766,0.988335371017456,1.1260201930999756,1.121276617050171
80,80,0.3760361969470978,,,,,,
81,81,,,0.7379121780395508,0.8892334699630737,0.9880154728889465,1.1242423057556152,1.121276617050171
81,81,0.3752734959125519,,,,,,
82,82,,,0.7372817397117615,0.8882714509963989,0.9878169298171997,1.12252938747406,1.121276617050171
82,82,0.3745184540748596,,,,,,
83,83,,,0.7365977764129639,0.8872774243354797,0.9876898527145386,1.1207695007324219,1.1207695007324219
83,83,0.37372148036956787,,,,,,
84,84,,,0.7358638048171997,0.886320173740387,0.9875778555870056,1.1189937591552734,1.1189937591552734
84,84,0.37287554144859314,,,,,,
85,85,,,0.7350998520851135,0.8855385184288025,0.9874444603919983,1.1173264980316162,1.1173264980316162
85,85,0.37203383445739746,,,,,,
86,86,,,0.7343235015869141,0.8850246667861938,0.9872639775276184,1.1158537864685059,1.1158537864685059
86,86,0.3712030351161957,,,,,,
87,87,,,0.7335435748100281,0.884736180305481,0.987044095993042,1.114552617073059,1.114552617073059
87,87,0.3703222870826721,,,,,,
88,88,,,0.7327573895454407,0.8844972848892212,0.9868484139442444,1.1133036613464355,1.1133036613464355
88,88,0.36937621235847473,,,,,,
89,89,,,0.7319502830505371,0.8840913772583008,0.9867629408836365,1.1119499206542969,1.1119499206542969
89,89,0.368420273065567,,,,,,
90,90,,,0.7311046719551086,0.883394181728363,0.9868341684341431,1.1103901863098145,1.1103901863098145
90,90,0.36746862530708313,,,,,,
91,91,,,0.7302170395851135,0.8824584484100342,0.9870455861091614,1.1086572408676147,1.1086572408676147
91,91,0.3664710819721222,,,,,,
92,92,,,0.7292982935905457,0.88148432970047,0.9873260855674744,1.1068980693817139,1.1068980693817139
92,92,0.36542075872421265,,,,,,
93,93,,,0.7283607125282288,0.8806934356689453,0.9875785112380981,1.1052626371383667,1.1052626371383667
93,93,0.36436694860458374,,,,,,
94,94,,,0.7274074554443359,0.8801897168159485,0.9877305030822754,1.1038025617599487,1.1038025617599487
94,94,0.3633120357990265,,,,,,
95,95,,,0.7264350652694702,0.8798945546150208,0.9877814054489136,1.1024436950683594,1.1024436950683594
95,95,0.3622088134288788,,,,,,
96,96,,,0.7254339456558228,0.8795893788337708,0.9877954721450806,1.1010226011276245,1.1010226011276245
96,96,0.3610585331916809,,,,,,
97,97,,,0.724393904209137,0.8790439367294312,0.9878491163253784,1.0993716716766357,1.0993716716766357
97,97,0.35989877581596375,,,,,,
98,98,,,0.7233137488365173,0.8781503438949585,0.9879798889160156,1.097418189048767,1.097418189048767
98,98,0.35871872305870056,,,,,,
99,99,,0.3574858009815216,,,,,
99,99,,,0.7222058773040771,0.8769705295562744,0.9881665706634521,1.0952191352844238,1.0952191352844238
99,99,0.3574858009815216,,,,,,
100,100,,,0.7222058773040771,0.8769705295562744,0.9881665706634521,1.0952191352844238,1.0952191352844238
