epoch,step,train/loss_epoch,train/loss_step,val/error_p,val/error_q,val/error_qq,val/error_u,val/error_v,val/error_xx,val/loss,val/loss_best
32,32,,,0.931428074836731,1.5460522174835205,0.7750571370124817,0.4787524938583374,0.19554847478866577,0.33753135800361633,0.15565189719200134,0.15565189719200134
32,32,0.13543540239334106,,,,,,,,,
33,33,,,0.9128943085670471,1.5889761447906494,0.7840515375137329,0.47480443120002747,0.14961984753608704,0.3390730619430542,0.15450674295425415,0.15450674295425415
33,33,0.13378986716270447,,,,,,,,,
34,34,,,0.895006537437439,1.6070404052734375,0.7962600588798523,0.47192126512527466,0.128187894821167,0.34138885140419006,0.15406590700149536,0.15406590700149536
34,34,0.13313238322734833,,,,,,,,,
35,35,,,0.8781065344810486,1.6006780862808228,0.8086142539978027,0.4699142575263977,0.12946873903274536,0.34383198618888855,0.15385711193084717,0.15385711193084717
35,35,0.13281425833702087,,,,,,,,,
36,36,,,0.8625649213790894,1.5737720727920532,0.818647563457489,0.46856561303138733,0.14079496264457703,0.34588637948036194,0.1535194218158722,0.1535194218158722
36,36,0.1322939544916153,,,,,,,,,
37,37,,,0.8487493395805359,1.5326611995697021,0.8245422840118408,0.46767014265060425,0.15161047875881195,0.34724292159080505,0.1528487503528595,0.1528487503528595
37,37,0.1312391608953476,,,,,,,,,
38,38,,,0.8369821310043335,1.4848800897598267,0.8252463936805725,0.46705925464630127,0.15765321254730225,0.3478070795536041,0.15179812908172607,0.15179812908172607
38,38,0.12955008447170258,,,,,,,,,
39,39,,,0.827508270740509,1.4376635551452637,0.8206743597984314,0.4666089415550232,0.1584729552268982,0.3476581871509552,0.15044674277305603,0.15044674277305603
39,39,0.12731225788593292,,,,,,,,,
40,40,,,0.8204957842826843,1.3964132070541382,0.8117918372154236,0.4662368595600128,0.15530335903167725,0.3469856381416321,0.14895008504390717,0.14895008504390717
40,40,0.12470908463001251,,,,,,,,,
41,41,,,0.8160725831985474,1.3635584115982056,0.8004090189933777,0.4658927321434021,0.14989005029201508,0.3460220992565155,0.1474831998348236,0.1474831998348236
41,41,0.12193197011947632,,,,,,,,,
42,42,,,0.8143796324729919,1.338297963142395,0.7887172698974609,0.4655468463897705,0.1438571959733963,0.34498822689056396,0.14619341492652893,0.14619341492652893
42,42,0.11911983788013458,,,,,,,,,
43,43,,,0.8155985474586487,1.317394495010376,0.7787891030311584,0.46517786383628845,0.13843934237957,0.3440537750720978,0.14517521858215332,0.14517521858215332
43,43,0.11634110659360886,,,,,,,,,
44,44,,,0.819916844367981,1.296665072441101,0.7722415924072266,0.464761883020401,0.13449722528457642,0.343315988779068,0.14446932077407837,0.14446932077407837
44,44,0.11361360549926758,,,,,,,,,
45,45,,,0.8274222016334534,1.272500991821289,0.7701035141944885,0.46426182985305786,0.13265155255794525,0.3427899479866028,0.1440735012292862,0.1440735012292862
45,45,0.11094298958778381,,,,,,,,,
46,46,,,0.8379575610160828,1.2428956031799316,0.7727876305580139,0.4636184573173523,0.1333114355802536,0.34240758419036865,0.1439499855041504,0.1439499855041504
46,46,0.1083553358912468,,,,,,,,,
47,47,,,0.8510006666183472,1.20779550075531,0.7800754308700562,0.4627448618412018,0.13650165498256683,0.34202322363853455,0.14402306079864502,0.1439499855041504
47,47,0.10590742528438568,,,,,,,,,
48,48,,,0.8656302690505981,1.1688591241836548,0.7910879254341125,0.4615274965763092,0.1416490226984024,0.3414282500743866,0.1441701054573059,0.1439499855041504
48,48,0.1036706268787384,,,,,,,,,
49,49,,0.10169932246208191,,,,,,,,
49,49,,,0.8806065320968628,1.1288173198699951,0.8046895861625671,0.45983678102493286,0.14758791029453278,0.3403765559196472,0.14423459768295288,0.1439499855041504
49,49,0.10169932246208191,,,,,,,,,
50,50,,,0.8945496082305908,1.0906579494476318,0.8194839358329773,0.4575486183166504,0.1528504490852356,0.33862361311912537,0.14403508603572845,0.1439499855041504
50,50,0.10000190138816833,,,,,,,,,
51,51,,,0.9061629772186279,1.0568742752075195,0.8339049816131592,0.45457300543785095,0.15608343482017517,0.33597204089164734,0.14339204132556915,0.14339204132556915
51,51,0.09853015094995499,,,,,,,,,
52,52,,,0.9144426584243774,1.028971791267395,0.846567690372467,0.4508834779262543,0.1564171016216278,0.33231672644615173,0.14217419922351837,0.14217419922351837
52,52,0.097194142639637,,,,,,,,,
53,53,,,0.9188255071640015,1.0073442459106445,0.8565104007720947,0.44653692841529846,0.15370018780231476,0.3276764154434204,0.14033682644367218,0.14033682644367218
53,53,0.09589564800262451,,,,,,,,,
54,54,,,0.9192489385604858,0.9914754629135132,0.8632684350013733,0.4416780471801758,0.14857575297355652,0.3222034275531769,0.13793687522411346,0.13793687522411346
54,54,0.09456474334001541,,,,,,,,,
55,55,,,0.9161219000816345,0.9803028106689453,0.8668304681777954,0.43652305006980896,0.14237245917320251,0.31616660952568054,0.13512063026428223,0.13512063026428223
55,55,0.09318265318870544,,,,,,,,,
56,56,,,0.9102190732955933,0.9725738763809204,0.8675532341003418,0.4313267171382904,0.13676181435585022,0.30990979075431824,0.13209018111228943,0.13209018111228943
56,56,0.09178099036216736,,,,,,,,,
57,57,,,0.9025261402130127,0.9671059846878052,0.8660630583763123,0.4263419508934021,0.13317951560020447,0.3037964701652527,0.12906111776828766,0.12906111776828766
57,57,0.09041973948478699,,,,,,,,,
58,58,,,0.8940721750259399,0.9629552364349365,0.8631467223167419,0.4217826724052429,0.13221435248851776,0.2981545627117157,0.12622469663619995,0.12622469663619995
58,58,0.08915633708238602,,,,,,,,,
59,59,,,0.8857818841934204,0.9595292210578918,0.8596236705780029,0.4178007245063782,0.13338474929332733,0.29323530197143555,0.12372370064258575,0.12372370064258575
59,59,0.08802039176225662,,,,,,,,,
60,60,,,0.878376841545105,0.9566479325294495,0.8562177419662476,0.41448119282722473,0.1355111449956894,0.28919485211372375,0.1216454803943634,0.1216454803943634
60,60,0.08700501173734665,,,,,,,,,
61,61,,,0.8723377585411072,0.954515278339386,0.8534623980522156,0.41185256838798523,0.13736680150032043,0.28609779477119446,0.12002880126237869,0.12002880126237869
61,61,0.08607622981071472,,,,,,,,,
62,62,,,0.8679150938987732,0.9535695910453796,0.851660430431366,0.4099041521549225,0.13815516233444214,0.2839339077472687,0.11887653172016144,0.11887653172016144
62,62,0.08519213646650314,,,,,,,,,
63,63,,,0.8651696443557739,0.9542280435562134,0.8509044051170349,0.4086010158061981,0.13765333592891693,0.28263717889785767,0.1181672140955925,0.1181672140955925
63,63,0.08432084321975708,,,,,,,,,
64,64,,,0.8640170097351074,0.9566188454627991,0.8511412143707275,0.40789398550987244,0.13609953224658966,0.28210169076919556,0.11786216497421265,0.11786216497421265
64,64,0.08344787359237671,,,,,,,,,
65,65,,,0.8642649054527283,0.9604268074035645,0.8522503972053528,0.4077241122722626,0.13395601511001587,0.28219422698020935,0.11790934950113297,0.11786216497421265
65,65,0.08257234841585159,,,,,,,,,
66,66,,,0.8656417727470398,0.9649455547332764,0.8540818095207214,0.4080258309841156,0.1316702961921692,0.2827673852443695,0.1182459369301796,0.11786216497421265
66,66,0.08169658482074738,,,,,,,,,
67,67,,,0.8678240180015564,0.9693199396133423,0.8564761281013489,0.40873152017593384,0.12952983379364014,0.2836759090423584,0.1188042014837265,0.11786216497421265
67,67,0.08081793040037155,,,,,,,,,
68,68,,,0.870469331741333,0.9728654026985168,0.8592429161071777,0.40977606177330017,0.12765079736709595,0.284793883562088,0.1195182278752327,0.11786216497421265
68,68,0.07992774993181229,,,,,,,,,
69,69,,,0.8732526302337646,0.9753199815750122,0.8621215224266052,0.4110994338989258,0.12605996429920197,0.28602781891822815,0.12032967805862427,0.11786216497421265
69,69,0.07901742309331894,,,,,,,,,
70,70,,,0.8759015798568726,0.9769148826599121,0.8647624850273132,0.4126451015472412,0.12477792799472809,0.28732118010520935,0.1211901605129242,0.11786216497421265
70,70,0.0780867338180542,,,,,,,,,
71,71,,,0.8782203793525696,0.9782469272613525,0.8667608499526978,0.4143548011779785,0.12383093684911728,0.2886491119861603,0.12206041067838669,0.11786216497421265
71,71,0.07714774459600449,,,,,,,,,
72,72,,,0.8800973296165466,0.9800133109092712,0.867746889591217,0.4161638021469116,0.12318987399339676,0.2900067865848541,0.1229083314538002,0.11786216497421265
72,72,0.07622173428535461,,,,,,,,,
73,73,,,0.8814981579780579,0.9827295541763306,0.8675140738487244,0.41799983382225037,0.1226971372961998,0.2913970351219177,0.12370883673429489,0.11786216497421265
73,73,0.0753309428691864,,,,,,,,,
74,74,,,0.882445216178894,0.9865507483482361,0.8661203384399414,0.4197869896888733,0.12206216156482697,0.2928212881088257,0.1244453489780426,0.11786216497421265
74,74,0.07448994368314743,,,,,,,,,
75,75,,,0.8829931616783142,0.9912585020065308,0.8638753294944763,0.4214533567428589,0.12094845622777939,0.2942744493484497,0.12510988116264343,0.11786216497421265
75,75,0.07370096445083618,,,,,,,,,
76,76,,,0.883204996585846,0.9963924288749695,0.8612186908721924,0.42293787002563477,0.11911256611347198,0.2957426607608795,0.12570014595985413,0.11786216497421265
76,76,0.07295592874288559,,,,,,,,,
77,77,,,0.8831329345703125,1.0014442205429077,0.8585587739944458,0.42419251799583435,0.1165243610739708,0.297199547290802,0.1262141764163971,0.11786216497421265
77,77,0.07224221527576447,,,,,,,,,
78,78,,,0.8828081488609314,1.006020426750183,0.856160581111908,0.42518150806427,0.11340629309415817,0.2986032962799072,0.12664569914340973,0.11786216497421265
78,78,0.07154877483844757,,,,,,,,,
79,79,,,0.8822392821311951,1.0099196434020996,0.8541111946105957,0.4258784055709839,0.11017196625471115,0.2998945415019989,0.12698137760162354,0.11786216497421265
79,79,0.07086936384439468,,,,,,,,,
80,80,,,0.8814187049865723,1.013120412826538,0.8523485064506531,0.42626476287841797,0.10727667808532715,0.3009997606277466,0.12720119953155518,0.11786216497421265
80,80,0.07020176947116852,,,,,,,,,
81,81,,,0.8803351521492004,1.0157139301300049,0.8507223129272461,0.426333487033844,0.10504497587680817,0.30184152722358704,0.12728282809257507,0.11786216497421265
81,81,0.06954514980316162,,,,,,,,,
82,82,,,0.8789896368980408,1.017824411392212,0.8490662574768066,0.4260937571525574,0.10355930030345917,0.3023532032966614,0.12720835208892822,0.11786216497421265
82,82,0.06889773905277252,,,,,,,,,
83,83,,,0.8774095773696899,1.0195505619049072,0.8472575545310974,0.4255750775337219,0.10267525911331177,0.3024939298629761,0.1269717812538147,0.11786216497421265
83,83,0.06825660169124603,,,,,,,,,
84,84,,,0.875657320022583,1.0209351778030396,0.8452572822570801,0.42482829093933105,0.10214515775442123,0.3022598326206207,0.12658442556858063,0.11786216497421265
84,84,0.06761900335550308,,,,,,,,,
85,85,,,0.8738319277763367,1.0219614505767822,0.8431243896484375,0.4239206612110138,0.10176487267017365,0.30168694257736206,0.12607599794864655,0.11786216497421265
85,85,0.06698388606309891,,,,,,,,,
86,86,,,0.872061014175415,1.0225636959075928,0.8410057425498962,0.4229291081428528,0.10145944356918335,0.30084797739982605,0.12549187242984772,0.11786216497421265
86,86,0.06635257601737976,,,,,,,,,
87,87,,,0.8704860806465149,1.0226496458053589,0.8391072154045105,0.42193174362182617,0.1012764573097229,0.29984250664711,0.1248868778347969,0.11786216497421265
87,87,0.06572794914245605,,,,,,,,,
88,88,,,0.8692434430122375,1.0221290588378906,0.8376510739326477,0.4210004210472107,0.10131143033504486,0.29878342151641846,0.12431742250919342,0.11786216497421265
88,88,0.065113365650177,,,,,,,,,
89,89,,,0.8684424757957458,1.020946979522705,0.8368297815322876,0.4201944172382355,0.10161970555782318,0.29778173565864563,0.1238335520029068,0.11786216497421265
89,89,0.06451140344142914,,,,,,,,,
90,90,,,0.8681486248970032,1.0191138982772827,0.8367645740509033,0.4195547103881836,0.10216665267944336,0.29693129658699036,0.12347191572189331,0.11786216497421265
90,90,0.06392383575439453,,,,,,,,,
91,91,,,0.8683677315711975,1.0167219638824463,0.8374743461608887,0.41910019516944885,0.10283802449703217,0.29629650712013245,0.12325088679790497,0.11786216497421265
91,91,0.06335167586803436,,,,,,,,,
92,92,,,0.8690416216850281,1.013938069343567,0.8388655781745911,0.41882792115211487,0.1034926250576973,0.2959061861038208,0.12316934764385223,0.11786216497421265
92,92,0.06279539316892624,,,,,,,,,
93,93,,,0.8700498342514038,1.0109750032424927,0.8407409191131592,0.4187178909778595,0.10401971638202667,0.29575520753860474,0.12320888042449951,0.11786216497421265
93,93,0.06225503981113434,,,,,,,,,
94,94,,,0.8712242841720581,1.0080498456954956,0.8428282141685486,0.41874217987060547,0.10437153279781342,0.2958134412765503,0.12333955615758896,0.11786216497421265
94,94,0.0617302842438221,,,,,,,,,
95,95,,,0.8723706007003784,1.0053459405899048,0.8448218107223511,0.4188748002052307,0.10456223040819168,0.29603785276412964,0.12352697551250458,0.11786216497421265
95,95,0.06122059002518654,,,,,,,,,
96,96,,,0.8732978701591492,1.0029908418655396,0.8464319109916687,0.41909801959991455,0.10464385896921158,0.29638397693634033,0.12373907119035721,0.11786216497421265
96,96,0.06072559580206871,,,,,,,,,
97,97,,,0.8738468885421753,1.0010541677474976,0.8474270701408386,0.41940319538116455,0.10467730462551117,0.29681289196014404,0.12395045161247253,0.11786216497421265
97,97,0.06024486571550369,,,,,,,,,
98,98,,,0.8739166855812073,0.9995597004890442,0.8476669192314148,0.41978663206100464,0.10471036285161972,0.29729434847831726,0.12414443492889404,0.11786216497421265
98,98,0.05977778509259224,,,,,,,,,
99,99,,0.059323325753211975,,,,,,,,
99,99,,,0.873478353023529,0.9985027313232422,0.8471168279647827,0.4202428460121155,0.10476671159267426,0.29780587553977966,0.12431265413761139,0.11786216497421265
99,99,0.059323325753211975,,,,,,,,,
100,100,,,0.8725795149803162,0.9978653192520142,0.8458476066589355,0.4207595884799957,0.10484250634908676,0.29833152890205383,0.12445368617773056,0.11786216497421265
100,100,0.05888032540678978,,,,,,,,,
101,101,,,0.8713334202766418,0.9976233839988708,0.8440170288085938,0.4213143289089203,0.10490664839744568,0.29885876178741455,0.12457045912742615,0.11786216497421265
101,101,0.05844808369874954,,,,,,,,,
102,102,,,0.8698979020118713,0.9977495074272156,0.8418397307395935,0.42187443375587463,0.10490497946739197,0.2993757128715515,0.12466732412576675,0.11786216497421265
102,102,0.058026596903800964,,,,,,,,,
103,103,,,0.8684482574462891,0.9982105493545532,0.8395519256591797,0.4224002957344055,0.10476996749639511,0.29986876249313354,0.12474793195724487,0.11786216497421265
103,103,0.057616572827100754,,,,,,,,,
104,104,,,0.867149293422699,0.9989672303199768,0.8373749256134033,0.4228516221046448,0.1044369637966156,0.30032235383987427,0.12481392920017242,0.11786216497421265
104,104,0.057218536734580994,,,,,,,,,
105,105,,,0.8661312460899353,0.999974250793457,0.8354842662811279,0.42319580912590027,0.10386455059051514,0.30072110891342163,0.12486568093299866,0.11786216497421265
105,105,0.056832205504179,,,,,,,,,
106,106,,,0.8654735684394836,1.0011823177337646,0.8339901566505432,0.4234154522418976,0.10304908454418182,0.30105316638946533,0.12490349262952805,0.11786216497421265
106,106,0.056456804275512695,,,,,,,,,
107,107,,,0.8651980757713318,1.0025402307510376,0.8329293727874756,0.42351287603378296,0.10202859342098236,0.3013133704662323,0.12492898851633072,0.11786216497421265
107,107,0.05609147623181343,,,,,,,,,
108,108,,,0.865271806716919,1.0040005445480347,0.8322696685791016,0.4235084652900696,0.10087358951568604,0.30150339007377625,0.12494510412216187,0.11786216497421265
108,108,0.055735960602760315,,,,,,,,,
109,109,,,0.865618884563446,1.0055224895477295,0.831924557685852,0.4234345853328705,0.09966972470283508,0.3016301095485687,0.12495505809783936,0.11786216497421265
109,109,0.05539059638977051,,,,,,,,,
110,110,,,0.8661373257637024,1.007075548171997,0.8317757248878479,0.4233267605304718,0.09849970787763596,0.3017025887966156,0.12496107071638107,0.11786216497421265
110,110,0.05505590885877609,,,,,,,,,
111,111,,,0.8667179942131042,1.008642554283142,0.8316953182220459,0.42321550846099854,0.0974307507276535,0.3017299473285675,0.12496337294578552,0.11786216497421265
111,111,0.05473204329609871,,,,,,,,,
112,112,,,0.8672626614570618,1.0102157592773438,0.8315718770027161,0.4231213629245758,0.09650881588459015,0.30172091722488403,0.12496061623096466,0.11786216497421265
112,112,0.054418839514255524,,,,,,,,,
113,113,,,0.8676970601081848,1.0117931365966797,0.8313256502151489,0.42305320501327515,0.09575719386339188,0.3016839623451233,0.1249505877494812,0.11786216497421265
113,113,0.054116055369377136,,,,,,,,,
114,114,,,0.8679771423339844,1.0133695602416992,0.8309198021888733,0.4230102002620697,0.095175601541996,0.30162838101387024,0.12493160367012024,0.11786216497421265
114,114,0.053823504596948624,,,,,,,,,
115,115,,,0.8680885434150696,1.0149292945861816,0.8303596377372742,0.42298662662506104,0.09473990648984909,0.3015654683113098,0.12490388751029968,0.11786216497421265
115,115,0.0535411462187767,,,,,,,,,
116,116,,,0.8680417537689209,1.016440749168396,0.8296856880187988,0.42297765612602234,0.09440452605485916,0.30150967836380005,0.12487068772315979,0.11786216497421265
116,116,0.05326877161860466,,,,,,,,,
117,117,,,0.8678629994392395,1.0178571939468384,0.8289586305618286,0.42298388481140137,0.09411105513572693,0.30147844552993774,0.12483854591846466,0.11786216497421265
117,117,0.05300601199269295,,,,,,,,,
118,118,,,0.8675854206085205,1.019124984741211,0.8282432556152344,0.4230126440525055,0.09380196779966354,0.3014902174472809,0.12481625378131866,0.11786216497421265
118,118,0.05275241658091545,,,,,,,,,
119,119,,,0.8672422766685486,1.0201977491378784,0.8275924324989319,0.42307528853416443,0.09343624114990234,0.3015601634979248,0.12481266260147095,0.11786216497421265
119,119,0.052507560700178146,,,,,,,,,
120,120,,,0.8668617606163025,1.0210498571395874,0.8270357251167297,0.4231821894645691,0.09299913793802261,0.30169564485549927,0.12483392655849457,0.11786216497421265
120,120,0.05227117985486984,,,,,,,,,
121,121,,,0.8664646148681641,1.0216883420944214,0.82657390832901,0.4233374297618866,0.09250472486019135,0.3018929660320282,0.12488135695457458,0.11786216497421265
121,121,0.052042946219444275,,,,,,,,,
122,122,,,0.8660657405853271,1.0221539735794067,0.8261830806732178,0.42353498935699463,0.09198900312185287,0.3021361529827118,0.1249503493309021,0.11786216497421265
122,122,0.051822613924741745,,,,,,,,,
123,123,,,0.8656759262084961,1.0225129127502441,0.8258227109909058,0.4237588346004486,0.09149868786334991,0.30239975452423096,0.12503117322921753,0.11786216497421265
123,123,0.05160992220044136,,,,,,,,,
124,124,,,0.8653045296669006,1.022840976715088,0.8254491090774536,0.4239857494831085,0.09107812494039536,0.3026537001132965,0.12511122226715088,0.11786216497421265
124,124,0.05140472203493118,,,,,,,,,
125,125,,,0.864960789680481,1.0232062339782715,0.8250276446342468,0.42419058084487915,0.09075938165187836,0.3028697073459625,0.12517794966697693,0.11786216497421265
125,125,0.051206689327955246,,,,,,,,,
126,126,,,0.8646549582481384,1.0236536264419556,0.824541449546814,0.4243524670600891,0.09055643528699875,0.3030272126197815,0.12522190809249878,0.11786216497421265
126,126,0.051015473902225494,,,,,,,,,
127,127,,,0.8643972873687744,1.0241968631744385,0.8239952325820923,0.42445915937423706,0.09046189486980438,0.3031175136566162,0.1252388060092926,0.11786216497421265
127,127,0.050830669701099396,,,,,,,,,
128,128,,,0.8641968965530396,1.0248184204101562,0.8234125971794128,0.4245092570781708,0.09044767916202545,0.3031444847583771,0.1252301037311554,0.11786216497421265
128,128,0.05065188556909561,,,,,,,,,
129,129,,,0.864059329032898,1.025477647781372,0.8228282332420349,0.4245099425315857,0.09046933799982071,0.3031216561794281,0.12520140409469604,0.11786216497421265
129,129,0.050478868186473846,,,,,,,,,
130,130,,,0.863984227180481,1.0261256694793701,0.8222768902778625,0.4244723618030548,0.09047434478998184,0.3030666708946228,0.1251598596572876,0.11786216497421265
130,130,0.05031141638755798,,,,,,,,,
131,131,,,0.8639649152755737,1.0267202854156494,0.8217831254005432,0.42440688610076904,0.09041273593902588,0.30299559235572815,0.12511149048805237,0.11786216497421265
131,131,0.05014931410551071,,,,,,,,,
132,132,,,0.8639876246452332,1.0272400379180908,0.8213540315628052,0.4243193566799164,0.09024783968925476,0.30291861295700073,0.12505921721458435,0.11786216497421265
132,132,0.049992263317108154,,,,,,,,,
133,133,,,0.8640323877334595,1.0276871919631958,0.820976734161377,0.4242098033428192,0.0899643674492836,0.30283817648887634,0.1250021755695343,0.11786216497421265
133,133,0.049839939922094345,,,,,,,,,
134,134,,,0.8640756011009216,1.028085470199585,0.8206223845481873,0.4240743815898895,0.08957076817750931,0.302749902009964,0.12493658810853958,0.11786216497421265
134,134,0.049692168831825256,,,,,,,,,
135,135,,,0.8640928864479065,1.0284693241119385,0.8202533721923828,0.42390888929367065,0.08909724652767181,0.3026464879512787,0.12485790252685547,0.11786216497421265
135,135,0.04954865574836731,,,,,,,,,
136,136,,,0.8640636801719666,1.0288711786270142,0.8198340535163879,0.42371228337287903,0.08858773857355118,0.3025209605693817,0.12476274371147156,0.11786216497421265
136,136,0.049409281462430954,,,,,,,,,
137,137,,,0.8639739751815796,1.0293121337890625,0.8193401098251343,0.4234890937805176,0.08808984607458115,0.3023706078529358,0.12465069442987442,0.11786216497421265
137,137,0.04927373677492142,,,,,,,,,
138,138,,,0.8638205528259277,1.029797077178955,0.8187646269798279,0.4232487082481384,0.08764522522687912,0.3021974563598633,0.12452448159456253,0.11786216497421265
138,138,0.0491417795419693,,,,,,,,,
