epoch,step,train/loss_epoch,train/loss_step,val/error_Im_qq,val/error_Im_xx,val/error_Re_qq,val/error_Re_xx,val/loss,val/loss_best
48,48,,,1.0992823839187622,0.5311151742935181,1.0350310802459717,0.48779067397117615,0.1120406985282898,0.10657992213964462
48,48,0.13792510330677032,,,,,,,
49,49,,0.13571582734584808,,,,,,
49,49,,,1.0646098852157593,0.48996463418006897,1.0352575778961182,0.4945845603942871,0.1120232567191124,0.10657992213964462
49,49,0.13571582734584808,,,,,,,
50,50,,,1.0372512340545654,0.453461229801178,1.036225438117981,0.49695444107055664,0.11112366616725922,0.10657992213964462
50,50,0.13348813354969025,,,,,,,
51,51,,,1.019590139389038,0.4231354892253876,1.0370897054672241,0.49496594071388245,0.10933275520801544,0.10657992213964462
51,51,0.1312299221754074,,,,,,,
52,52,,,1.011939287185669,0.3993169069290161,1.0373425483703613,0.48902428150177,0.10672617703676224,0.10657992213964462
52,52,0.1289118379354477,,,,,,,
53,53,,,1.0128253698349,0.38112348318099976,1.0369082689285278,0.47975680232048035,0.10344355553388596,0.10344355553388596
53,53,0.12646830081939697,,,,,,,
54,54,,,1.01972496509552,0.36678746342658997,1.036109209060669,0.4679190516471863,0.09966708719730377,0.09966708719730377
54,54,0.123804472386837,,,,,,,
55,55,,,1.0298885107040405,0.35418492555618286,1.0355321168899536,0.4543234407901764,0.09560097008943558,0.09560097008943558
55,55,0.12082035094499588,,,,,,,
56,56,,,1.0409520864486694,0.34133830666542053,1.0358421802520752,0.43978774547576904,0.09145291894674301,0.09145291894674301
56,56,0.117441825568676,,,,,,,
57,57,,,1.0512282848358154,0.3267380893230438,1.0375896692276,0.4250984489917755,0.0874183177947998,0.0874183177947998
57,57,0.1136476919054985,,,,,,,
58,58,,,1.059733510017395,0.30947235226631165,1.0410568714141846,0.41098544001579285,0.0836682841181755,0.0836682841181755
58,58,0.10948549211025238,,,,,,,
59,59,,,1.066062092781067,0.289222776889801,1.0461742877960205,0.39810121059417725,0.08034118264913559,0.08034118264913559
59,59,0.10507231950759888,,,,,,,
60,60,,,1.0702062845230103,0.2662006616592407,1.0525215864181519,0.3869989812374115,0.07753757387399673,0.07753757387399673
60,60,0.10058073699474335,,,,,,,
61,61,,,1.0723873376846313,0.2410694807767868,1.0594018697738647,0.3781076967716217,0.07531826198101044,0.07531826198101044
61,61,0.09621370583772659,,,,,,,
62,62,,,1.0729235410690308,0.21488022804260254,1.0659642219543457,0.37170377373695374,0.0737043246626854,0.0737043246626854
62,62,0.09217371046543121,,,,,,,
63,63,,,1.0721452236175537,0.18902908265590668,1.0713441371917725,0.3678845763206482,0.07267891615629196,0.07267891615629196
63,63,0.08863263577222824,,,,,,,
64,64,,,1.0703489780426025,0.16522647440433502,1.074790596961975,0.36655348539352417,0.07219026237726212,0.07219026237726212
64,64,0.08570798486471176,,,,,,,
65,65,,,1.0677788257598877,0.1454102098941803,1.075761079788208,0.36742377281188965,0.07215577363967896,0.07215577363967896
65,65,0.08344872295856476,,,,,,,
66,66,,,1.0646263360977173,0.13143961131572723,1.0739744901657104,0.3700464069843292,0.07246775925159454,0.07215577363967896
66,66,0.0818328931927681,,,,,,,
67,67,,,1.06103515625,0.12441826611757278,1.0694199800491333,0.3738584518432617,0.07300064712762833,0.07215577363967896
67,67,0.08077584952116013,,,,,,,
68,68,,,1.0571117401123047,0.12396670132875443,1.0623319149017334,0.3782448172569275,0.07362055033445358,0.07215577363967896
68,68,0.08014632761478424,,,,,,,
69,69,,,1.052935004234314,0.12828131020069122,1.0531370639801025,0.3826037645339966,0.07419666647911072,0.07215577363967896
69,69,0.0797874927520752,,,,,,,
70,70,,,1.0485683679580688,0.1350547820329666,1.0423879623413086,0.3864072561264038,0.07461392879486084,0.07215577363967896
70,70,0.079538993537426,,,,,,,
71,71,,,1.0440703630447388,0.14233288168907166,1.0306957960128784,0.38925033807754517,0.07478539645671844,0.07215577363967896
71,71,0.07925724983215332,,,,,,,
72,72,,,1.039507508277893,0.1488121896982193,1.0186691284179688,0.39088425040245056,0.0746619775891304,0.07215577363967896
72,72,0.07883185148239136,,,,,,,
73,73,,,1.0349642038345337,0.15378671884536743,1.0068668127059937,0.39123064279556274,0.07423761487007141,0.07215577363967896
73,73,0.07819598913192749,,,,,,,
74,74,,,1.0305473804473877,0.15699802339076996,0.995765745639801,0.3903747797012329,0.07354792207479477,0.07215577363967896
74,74,0.07733068615198135,,,,,,,
75,75,,,1.0263824462890625,0.15849578380584717,0.9857451319694519,0.3885391354560852,0.07266251742839813,0.07215577363967896
75,75,0.07626128196716309,,,,,,,
76,76,,,1.0226023197174072,0.15852491557598114,0.9770815968513489,0.38603994250297546,0.07167229801416397,0.07167229801416397
76,76,0.07504770904779434,,,,,,,
77,77,,,1.0193257331848145,0.15743570029735565,0.969953715801239,0.38323384523391724,0.07067403942346573,0.07067403942346573
77,77,0.07376985996961594,,,,,,,
78,78,,,1.016635537147522,0.15561069548130035,0.964451789855957,0.38046395778656006,0.06975605338811874,0.06975605338811874
78,78,0.07251080870628357,,,,,,,
79,79,,,1.0145584344863892,0.153407484292984,0.9605904817581177,0.37801530957221985,0.0689873993396759,0.0689873993396759
79,79,0.07134178280830383,,,,,,,
80,80,,,1.0130553245544434,0.15111848711967468,0.9583221077919006,0.3760877251625061,0.06841238588094711,0.06841238588094711
80,80,0.07031141966581345,,,,,,,
81,81,,,1.0120245218276978,0.14894890785217285,0.9575497508049011,0.37478986382484436,0.06805068999528885,0.06805068999528885
81,81,0.06944125890731812,,,,,,,
82,82,,,1.0113192796707153,0.14701195061206818,0.9581373333930969,0.37415000796318054,0.06790122389793396,0.06790122389793396
82,82,0.06872745603322983,,,,,,,
83,83,,,1.0107743740081787,0.14533841609954834,0.9599198698997498,0.3741386830806732,0.06794842332601547,0.06790122389793396
83,83,0.06814701110124588,,,,,,,
84,84,,,1.0102381706237793,0.14389479160308838,0.9627096652984619,0.374691367149353,0.06816817075014114,0.06790122389793396
84,84,0.06766611337661743,,,,,,,
85,85,,,1.0095988512039185,0.14260390400886536,0.9663020372390747,0.37572765350341797,0.06853252649307251,0.06790122389793396
85,85,0.06724841147661209,,,,,,,
86,86,,,1.0088025331497192,0.14136363565921783,0.9704810976982117,0.3771621286869049,0.06901252269744873,0.06790122389793396
86,86,0.06686145812273026,,,,,,,
87,87,,,1.0078574419021606,0.14006169140338898,0.9750256538391113,0.37890833616256714,0.06957918405532837,0.06790122389793396
87,87,0.06648100167512894,,,,,,,
88,88,,,1.0068247318267822,0.13858580589294434,0.9797160029411316,0.3808784484863281,0.07020352780818939,0.06790122389793396
88,88,0.06609271466732025,,,,,,,
89,89,,,1.0057988166809082,0.13683174550533295,0.9843425750732422,0.38298162817955017,0.07085632532835007,0.06790122389793396
89,89,0.0656920000910759,,,,,,,
90,90,,,1.0048823356628418,0.1347103714942932,0.9887151718139648,0.3851231634616852,0.0715079978108406,0.06790122389793396
90,90,0.06528197973966599,,,,,,,
91,91,,,1.0041621923446655,0.1321546733379364,0.9926709532737732,0.3872053921222687,0.0721290335059166,0.06790122389793396
91,91,0.06487053632736206,,,,,,,
92,92,,,1.0036916732788086,0.12912993133068085,0.9960825443267822,0.3891315758228302,0.0726911798119545,0.06790122389793396
92,92,0.06446666270494461,,,,,,,
93,93,,,1.0034819841384888,0.1256416141986847,0.9988626837730408,0.39081093668937683,0.07316899299621582,0.06790122389793396
93,93,0.06407739967107773,,,,,,,
94,94,,,1.0035039186477661,0.12174423784017563,1.0009665489196777,0.3921653628349304,0.07354173809289932,0.06790122389793396
94,94,0.06370596587657928,,,,,,,
95,95,,,1.003698706626892,0.11754174530506134,1.0023897886276245,0.39313533902168274,0.07379492372274399,0.06790122389793396
95,95,0.06335142254829407,,,,,,,
96,96,,,1.0039924383163452,0.11318254470825195,1.003164529800415,0.3936845660209656,0.07392150163650513,0.06790122389793396
96,96,0.06300995498895645,,,,,,,
97,97,,,1.0043128728866577,0.10884369164705276,1.003353476524353,0.3938016891479492,0.07392207533121109,0.06790122389793396
97,97,0.06267689168453217,,,,,,,
98,98,,,1.0046017169952393,0.10470816493034363,1.0030403137207031,0.39350029826164246,0.0738043561577797,0.06790122389793396
98,98,0.06234865263104439,,,,,,,
99,99,,0.062023844569921494,,,,,,
99,99,,,1.0048233270645142,0.10093957930803299,1.0023212432861328,0.3928159475326538,0.0735819861292839,0.06790122389793396
99,99,0.062023844569921494,,,,,,,
100,100,,,1.0048233270645142,0.10093957930803299,1.0023212432861328,0.3928159475326538,0.0735819861292839,0.06790122389793396
