epoch,step,train/loss_epoch,train/loss_step,val/error_Im_qq,val/error_Im_xx,val/error_Re_qq,val/error_Re_xx,val/loss,val/loss_best
12,12,,,1.9629344940185547,0.5095123052597046,0.8874644637107849,0.7945817112922668,0.23599672317504883,0.23599672317504883
12,12,1.1066242456436157,,,,,,,
13,13,,,2.039396286010742,0.4560062885284424,0.9112940430641174,0.7663785815238953,0.22306324541568756,0.22306324541568756
13,13,1.0405691862106323,,,,,,,
14,14,,,2.0574729442596436,0.3940138816833496,0.9542616009712219,0.7351987957954407,0.20895728468894958,0.20895728468894958
14,14,0.9709672927856445,,,,,,,
15,15,,,2.029883861541748,0.33255791664123535,1.0097066164016724,0.7003231048583984,0.19393405318260193,0.19393405318260193
15,15,0.8977380394935608,,,,,,,
16,16,,,1.9707213640213013,0.28267553448677063,1.0692338943481445,0.6612499356269836,0.17825989425182343,0.17825989425182343
16,16,0.8213036060333252,,,,,,,
17,17,,,1.8934940099716187,0.25620514154434204,1.124912142753601,0.6177595853805542,0.16218480467796326,0.16218480467796326
17,17,0.7423318028450012,,,,,,,
18,18,,,1.8100333213806152,0.2591838836669922,1.1706022024154663,0.5700214505195618,0.14598941802978516,0.14598941802978516
18,18,0.6616758704185486,,,,,,,
19,19,,,1.7299246788024902,0.28560546040534973,1.2024089097976685,0.5187732577323914,0.1300605833530426,0.1300605833530426
19,19,0.5804476141929626,,,,,,,
20,20,,,1.6602563858032227,0.32328033447265625,1.2185969352722168,0.46561306715011597,0.11495205760002136,0.11495205760002136
20,20,0.5001295804977417,,,,,,,
21,21,,,1.6055115461349487,0.3622741401195526,1.2192835807800293,0.4134644865989685,0.10140351206064224,0.10140351206064224
21,21,0.42263275384902954,,,,,,,
22,22,,,1.5674713850021362,0.3966889977455139,1.206050992012024,0.367219477891922,0.09030313044786453,0.09030313044786453
22,22,0.35025519132614136,,,,,,,
23,23,,,1.5451135635375977,0.42350900173187256,1.1815036535263062,0.33413320779800415,0.08258641511201859,0.08258641511201859
23,23,0.28551560640335083,,,,,,,
24,24,,,1.5346159934997559,0.4414689838886261,1.1487880945205688,0.3224007487297058,0.07907204329967499,0.07907204329967499
24,24,0.2308635711669922,,,,,,,
25,25,,,1.529606819152832,0.4503476321697235,1.1111400127410889,0.33646008372306824,0.08024969696998596,0.07907204329967499
25,25,0.18828165531158447,,,,,,,
26,26,,,1.5218149423599243,0.4505291283130646,1.0715725421905518,0.37297704815864563,0.08606086671352386,0.07907204329967499
26,26,0.15883222222328186,,,,,,,
27,27,,,1.5022855997085571,0.4427074193954468,1.0327661037445068,0.423141747713089,0.09574579447507858,0.07907204329967499
27,27,0.1422555297613144,,,,,,,
28,28,,,1.463208556175232,0.4276854693889618,0.9970861673355103,0.4775465130805969,0.10784807801246643,0.07907204329967499
28,28,0.13677512109279633,,,,,,,
29,29,,,1.4001386165618896,0.4062722325325012,0.9665536880493164,0.5286144018173218,0.1204402819275856,0.07907204329967499
29,29,0.13926909863948822,,,,,,,
30,30,,,1.3140771389007568,0.379282683134079,0.9426615834236145,0.5710440278053284,0.1315368413925171,0.07907204329967499
30,30,0.1458597183227539,,,,,,,
31,31,,,1.2127689123153687,0.347613126039505,0.9261006116867065,0.6016820669174194,0.13954350352287292,0.07907204329967499
31,31,0.15277135372161865,,,,,,,
32,32,,,1.1106866598129272,0.3123500645160675,0.9165863990783691,0.6192501783370972,0.14356164634227753,0.07907204329967499
32,32,0.15713152289390564,,,,,,,
33,33,,,1.0269986391067505,0.27490293979644775,0.9129505157470703,0.623981237411499,0.1434575766324997,0.07907204329967499
33,33,0.15741047263145447,,,,,,,
34,34,,,0.9802035093307495,0.23717275261878967,0.9134966135025024,0.6172130107879639,0.139730304479599,0.07907204329967499
34,34,0.15340937674045563,,,,,,,
35,35,,,0.9797053933143616,0.20177438855171204,0.9164634346961975,0.6009973883628845,0.13327409327030182,0.07907204329967499
35,35,0.1459214687347412,,,,,,,
36,36,,,1.0204342603683472,0.17224137485027313,0.9204143285751343,0.5777561664581299,0.12512829899787903,0.07907204329967499
36,36,0.13626490533351898,,,,,,,
37,37,,,1.0868116617202759,0.1527404487133026,0.9244616627693176,0.5499948263168335,0.11627502739429474,0.07907204329967499
37,37,0.1258508712053299,,,,,,,
38,38,,,1.1615134477615356,0.14626306295394897,0.9283135533332825,0.5200778245925903,0.10751164704561234,0.07907204329967499
38,38,0.11587799340486526,,,,,,,
39,39,,,1.2310535907745361,0.15188278257846832,0.932173490524292,0.4900711476802826,0.09939880669116974,0.07907204329967499
39,39,0.10717586427927017,,,,,,,
40,40,,,1.2870030403137207,0.1649378091096878,0.9365421533584595,0.4616513252258301,0.09226730465888977,0.07907204329967499
40,40,0.10017769038677216,,,,,,,
41,41,,,1.3252031803131104,0.18017765879631042,0.9419800043106079,0.4360691010951996,0.08625931292772293,0.07907204329967499
41,41,0.09497653692960739,,,,,,,
42,42,,,1.3446123600006104,0.19373451173305511,0.9488984942436218,0.41414543986320496,0.08138080686330795,0.07907204329967499
42,42,0.09142057597637177,,,,,,,
43,43,,,1.3463480472564697,0.20327416062355042,0.957425594329834,0.3962814509868622,0.07754947990179062,0.07754947990179062
43,43,0.08921003341674805,,,,,,,
44,44,,,1.3329918384552002,0.20761923491954803,0.96737140417099,0.3824828863143921,0.07463240623474121,0.07463240623474121
44,44,0.08797630667686462,,,,,,,
45,45,,,1.308085322380066,0.20641642808914185,0.9782773852348328,0.3724188804626465,0.07247474789619446,0.07247474789619446
45,45,0.08733861148357391,,,,,,,
46,46,,,1.2757153511047363,0.1999090015888214,0.9895257353782654,0.36553213000297546,0.07092373073101044,0.07092373073101044
46,46,0.08694463968276978,,,,,,,
47,47,,,1.2401007413864136,0.188775897026062,1.000465989112854,0.3611913323402405,0.06984952092170715,0.06984952092170715
47,47,0.08650366961956024,,,,,,,
48,48,,,1.205133080482483,0.17401686310768127,1.0105289220809937,0.35884228348731995,0.06916084885597229,0.06916084885597229
48,48,0.0858149453997612,,,,,,,
49,49,,0.08478547632694244,,,,,,
49,49,,,1.1738747358322144,0.1568780094385147,1.0193041563034058,0.358110249042511,0.06881086528301239,0.06881086528301239
49,49,0.08478547632694244,,,,,,,
50,50,,,1.1481059789657593,0.13882075250148773,1.026572585105896,0.35882288217544556,0.068790964782238,0.068790964782238
50,50,0.08342831581830978,,,,,,,
51,51,,,1.128077745437622,0.12151911109685898,1.0322926044464111,0.3609599471092224,0.0691140815615654,0.068790964782238
51,51,0.08183665573596954,,,,,,,
52,52,,,1.1126209497451782,0.1068202406167984,1.0365508794784546,0.36456164717674255,0.06979416310787201,0.068790964782238
52,52,0.08014051616191864,,,,,,,
53,53,,,1.0996410846710205,0.09649422019720078,1.0394947528839111,0.36963599920272827,0.07082881778478622,0.068790964782238
53,53,0.07846154272556305,,,,,,,
54,54,,,1.086851716041565,0.09158667176961899,1.0412627458572388,0.3760959506034851,0.0721898227930069,0.068790964782238
54,54,0.07688358426094055,,,,,,,
55,55,,,1.0724858045578003,0.09169365465641022,1.0419328212738037,0.383734792470932,0.07382136583328247,0.068790964782238
55,55,0.07544705271720886,,,,,,,
56,56,,,1.0557596683502197,0.09505072236061096,1.0414959192276,0.3922283947467804,0.07564199715852737,0.068790964782238
56,56,0.07416247576475143,,,,,,,
57,57,,,1.036970853805542,0.09945989400148392,1.039862036705017,0.40115249156951904,0.07754722237586975,0.068790964782238
57,57,0.07302820682525635,,,,,,,
58,58,,,1.017261266708374,0.1030731201171875,1.0368949174880981,0.410009503364563,0.07941305637359619,0.068790964782238
58,58,0.07203960418701172,,,,,,,
59,59,,,0.998174250125885,0.10463456809520721,1.0324668884277344,0.4182715117931366,0.08110398799180984,0.068790964782238
59,59,0.07118625938892365,,,,,,,
60,60,,,0.9811837077140808,0.10343778878450394,1.0265191793441772,0.42544013261795044,0.08248835802078247,0.068790964782238
60,60,0.07044526934623718,,,,,,,
61,61,,,0.9673523306846619,0.09923246502876282,1.0191117525100708,0.4311145842075348,0.0834592953324318,0.068790964782238
61,61,0.06978114694356918,,,,,,,
62,62,,,0.9571958184242249,0.09215997904539108,1.0104459524154663,0.435049831867218,0.0839550718665123,0.068790964782238
62,62,0.06915617734193802,,,,,,,
63,63,,,0.9507327079772949,0.08273446559906006,1.0008544921875,0.43718400597572327,0.08397035300731659,0.068790964782238
63,63,0.06854572147130966,,,,,,,
64,64,,,0.9476293325424194,0.07188910990953445,0.9907616972923279,0.43762847781181335,0.0835539922118187,0.068790964782238
64,64,0.06794790178537369,,,,,,,
65,65,,,0.9473464488983154,0.06112857162952423,0.9806258082389832,0.4366271495819092,0.08279481530189514,0.068790964782238
65,65,0.06738145649433136,,,,,,,
66,66,,,0.9492468237876892,0.05276130512356758,0.9708830714225769,0.43449944257736206,0.08180105686187744,0.068790964782238
66,66,0.06687308847904205,,,,,,,
67,67,,,0.9526588916778564,0.049638256430625916,0.9619036912918091,0.43158599734306335,0.08068081736564636,0.068790964782238
67,67,0.06644339114427567,,,,,,,
68,68,,,0.9569217562675476,0.05324270576238632,0.9539700746536255,0.42820486426353455,0.07952747493982315,0.068790964782238
68,68,0.06609881669282913,,,,,,,
69,69,,,0.9614236950874329,0.06209233030676842,0.9472753405570984,0.42462223768234253,0.07841174304485321,0.068790964782238
69,69,0.065831758081913,,,,,,,
70,70,,,0.9656374454498291,0.07349418848752975,0.9419378638267517,0.42103612422943115,0.07737907022237778,0.068790964782238
70,70,0.06562557816505432,,,,,,,
71,71,,,0.969148576259613,0.08537468314170837,0.938017725944519,0.417572945356369,0.0764516070485115,0.068790964782238
71,71,0.06545910984277725,,,,,,,
72,72,,,0.9716746807098389,0.09645848721265793,0.9355309009552002,0.4142986238002777,0.07563372701406479,0.068790964782238
72,72,0.0653088167309761,,,,,,,
73,73,,,0.9730741381645203,0.10598835349082947,0.9344530701637268,0.41124388575553894,0.07492049038410187,0.068790964782238
73,73,0.06515030562877655,,,,,,,
74,74,,,0.9733473062515259,0.1135246530175209,0.9347169399261475,0.40843573212623596,0.07430681586265564,0.068790964782238
74,74,0.0649615004658699,,,,,,,
75,75,,,0.9726253151893616,0.11884075403213501,0.9362058043479919,0.4059222638607025,0.0737939327955246,0.068790964782238
75,75,0.06472819298505783,,,,,,,
76,76,,,0.9711465835571289,0.12187010049819946,0.938750684261322,0.4037807285785675,0.07339134812355042,0.068790964782238
76,76,0.06444888561964035,,,,,,,
77,77,,,0.9692181944847107,0.12267652899026871,0.9421340823173523,0.4021042287349701,0.07311338186264038,0.068790964782238
77,77,0.06413543224334717,,,,,,,
78,78,,,0.9671695232391357,0.12143522500991821,0.9461005330085754,0.4009750485420227,0.07297267019748688,0.068790964782238
78,78,0.0638086125254631,,,,,,,
79,79,,,0.9653052687644958,0.1184154599905014,0.9503732323646545,0.40043699741363525,0.07297343760728836,0.068790964782238
79,79,0.06349093466997147,,,,,,,
80,80,,,0.9638709425926208,0.11396326869726181,0.9546718597412109,0.4004780054092407,0.07310737669467926,0.068790964782238
80,80,0.06320054084062576,,,,,,,
81,81,,,0.9630352258682251,0.10847975313663483,0.9587312340736389,0.40102657675743103,0.07335271686315536,0.068790964782238
81,81,0.0629485473036766,,,,,,,
82,82,,,0.9628891348838806,0.10239656269550323,0.9623188972473145,0.4019598066806793,0.07367602735757828,0.068790964782238
82,82,0.06273961812257767,,,,,,,
83,83,,,0.9634529948234558,0.09614688158035278,0.9652529358863831,0.403119295835495,0.07403598725795746,0.068790964782238
83,83,0.06257321685552597,,,,,,,
84,84,,,0.9646854996681213,0.09013525396585464,0.9674158096313477,0.4043315052986145,0.07438839226961136,0.068790964782238
84,84,0.06244393438100815,,,,,,,
85,85,,,0.966488242149353,0.08470667898654938,0.9687650203704834,0.4054301977157593,0.07469184696674347,0.068790964782238
85,85,0.06234152615070343,,,,,,,
86,86,,,0.9687097668647766,0.08012347668409348,0.9693353772163391,0.40627992153167725,0.0749138742685318,0.068790964782238
86,86,0.06225195899605751,,,,,,,
87,87,,,0.9711534380912781,0.07655052840709686,0.9692306518554688,0.4067932367324829,0.07503525912761688,0.068790964782238
87,87,0.06216028332710266,,,,,,,
88,88,,,0.97359699010849,0.07405693829059601,0.9686033129692078,0.40693795680999756,0.07505179196596146,0.068790964782238
88,88,0.062054529786109924,,,,,,,
89,89,,,0.9758242964744568,0.07263254374265671,0.9676271080970764,0.4067320227622986,0.07497239112854004,0.068790964782238
89,89,0.061928436160087585,,,,,,,
90,90,,,0.9776641130447388,0.07221268862485886,0.9664657115936279,0.40622904896736145,0.07481493800878525,0.068790964782238
90,90,0.06178189814090729,,,,,,,
91,91,,,0.9790226221084595,0.07270219922065735,0.965247392654419,0.405500203371048,0.0746009424328804,0.068790964782238
91,91,0.06161944940686226,,,,,,,
92,92,,,0.9798970222473145,0.07399164140224457,0.9640488028526306,0.40461763739585876,0.07435091584920883,0.068790964782238
92,92,0.06144824996590614,,,,,,,
93,93,,,0.980360209941864,0.07596373558044434,0.9628928899765015,0.403642863035202,0.07408123463392258,0.068790964782238
93,93,0.06127633899450302,,,,,,,
94,94,,,0.9805254340171814,0.07849440723657608,0.9617592096328735,0.40262162685394287,0.0738028883934021,0.068790964782238
94,94,0.0611114464700222,,,,,,,
95,95,,,0.9805002808570862,0.08145000040531158,0.9606033563613892,0.4015832841396332,0.07352165132761002,0.068790964782238
95,95,0.06095974147319794,,,,,,,
96,96,,,0.9803529381752014,0.08468703925609589,0.9593809843063354,0.40054574608802795,0.0732399970293045,0.068790964782238
96,96,0.06082449108362198,,,,,,,
97,97,,,0.9800996780395508,0.08805391937494278,0.9580687880516052,0.3995227813720703,0.07295957952737808,0.068790964782238
97,97,0.060705386102199554,,,,,,,
98,98,,,0.9797129034996033,0.0913940817117691,0.9566794037818909,0.3985321819782257,0.07268388569355011,0.068790964782238
98,98,0.06059885025024414,,,,,,,
99,99,,0.060499630868434906,,,,,,
99,99,,,0.9791434407234192,0.09455422312021255,0.9552646279335022,0.39759963750839233,0.07241952419281006,0.068790964782238
99,99,0.060499630868434906,,,,,,,
100,100,,,0.9783437252044678,0.09739259630441666,0.9539098143577576,0.39675790071487427,0.07217612117528915,0.068790964782238
100,100,0.06040254980325699,,,,,,,
101,101,,,0.9772842526435852,0.09978915005922318,0.9527196288108826,0.3960399329662323,0.07196429371833801,0.068790964782238
101,101,0.06030358746647835,,,,,,,
102,102,,,0.9759618043899536,0.10165536403656006,0.9517989754676819,0.39546969532966614,0.07179288566112518,0.068790964782238
102,102,0.06020021811127663,,,,,,,
103,103,,,0.974402129650116,0.10294114798307419,0.9512350559234619,0.3950538635253906,0.07166656851768494,0.068790964782238
103,103,0.060091279447078705,,,,,,,
104,104,,,0.9726581573486328,0.1036381721496582,0.9510810971260071,0.3947778642177582,0.07158415764570236,0.068790964782238
104,104,0.05997679755091667,,,,,,,
105,105,,,0.9708067774772644,0.10377804189920425,0.9513480067253113,0.3946065306663513,0.07153855264186859,0.068790964782238
105,105,0.05985797569155693,,,,,,,
106,106,,,0.9689415097236633,0.10342676192522049,0.9520018100738525,0.3944895267486572,0.07151777297258377,0.068790964782238
106,106,0.05973697453737259,,,,,,,
107,107,,,0.9671621322631836,0.102674700319767,0.9529685974121094,0.39437079429626465,0.07150715589523315,0.068790964782238
107,107,0.05961630493402481,,,,,,,
108,108,,,0.9655628204345703,0.10162574052810669,0.9541462063789368,0.3941987156867981,0.07149200886487961,0.068790964782238
108,108,0.05949808657169342,,,,,,,
109,109,,,0.9642212390899658,0.10038715600967407,0.955418586730957,0.39393502473831177,0.07146009057760239,0.068790964782238
109,109,0.05938359722495079,,,,,,,
110,110,,,0.963189423084259,0.09906048327684402,0.9566708207130432,0.39356011152267456,0.07140335440635681,0.068790964782238
110,110,0.059273187071084976,,,,,,,
111,111,,,0.9624902009963989,0.09773684293031693,0.9578028321266174,0.39307278394699097,0.0713183656334877,0.068790964782238
111,111,0.05916651710867882,,,,,,,
112,112,,,0.9621169567108154,0.09649322926998138,0.9587383270263672,0.3924860656261444,0.07120560854673386,0.068790964782238
112,112,0.05906276777386665,,,,,,,
113,113,,,0.9620391726493835,0.0953921303153038,0.9594290256500244,0.39182037115097046,0.07106811553239822,0.068790964782238
113,113,0.0589609295129776,,,,,,,
114,114,,,0.9622093439102173,0.09448215365409851,0.959854245185852,0.39109715819358826,0.07091005146503448,0.068790964782238
114,114,0.058859847486019135,,,,,,,
115,115,,,0.9625717997550964,0.09379801899194717,0.9600178003311157,0.3903345763683319,0.0707356333732605,0.068790964782238
115,115,0.058758605271577835,,,,,,,
116,116,,,0.9630686044692993,0.09336107224225998,0.9599436521530151,0.3895457088947296,0.07054853439331055,0.068790964782238
116,116,0.058656711131334305,,,,,,,
117,117,,,0.9636437892913818,0.09317917376756668,0.9596700072288513,0.38873985409736633,0.07035213708877563,0.068790964782238
117,117,0.05855416879057884,,,,,,,
118,118,,,0.9642448425292969,0.09324642270803452,0.9592450261116028,0.3879251182079315,0.07014982402324677,0.068790964782238
118,118,0.05845130234956741,,,,,,,
119,119,,,0.9648226499557495,0.09354320168495178,0.9587211608886719,0.3871118724346161,0.06994562596082687,0.068790964782238
119,119,0.058348529040813446,,,,,,,
120,120,,,0.9653324484825134,0.09403744339942932,0.9581509232521057,0.3863147497177124,0.0697445273399353,0.068790964782238
120,120,0.058246102184057236,,,,,,,
121,121,,,0.9657362103462219,0.09468644112348557,0.9575805068016052,0.38555261492729187,0.06955216079950333,0.068790964782238
121,121,0.05814420431852341,,,,,,,
122,122,,,0.9660055041313171,0.09544051438570023,0.957046627998352,0.38484588265419006,0.06937412172555923,0.068790964782238
122,122,0.05804293975234032,,,,,,,
123,123,,,0.9661256074905396,0.09624731540679932,0.9565722942352295,0.38421231508255005,0.06921488791704178,0.068790964782238
123,123,0.05794243514537811,,,,,,,
124,124,,,0.9660977125167847,0.09705668687820435,0.9561660885810852,0.3836624026298523,0.06907679885625839,0.068790964782238
124,124,0.05784261226654053,,,,,,,
125,125,,,0.9659377932548523,0.09782421588897705,0.9558226466178894,0.3831966519355774,0.06895943731069565,0.068790964782238
125,125,0.05774335190653801,,,,,,,
126,126,,,0.9656732082366943,0.09851394593715668,0.9555277824401855,0.3828047811985016,0.0688597559928894,0.068790964782238
126,126,0.0576445497572422,,,,,,,
127,127,,,0.9653377532958984,0.09909963607788086,0.9552638530731201,0.38246774673461914,0.06877262145280838,0.06877262145280838
127,127,0.05754610523581505,,,,,,,
128,128,,,0.9649650454521179,0.09956441074609756,0.9550153613090515,0.38216131925582886,0.06869199126958847,0.06869199126958847
128,128,0.057447999715805054,,,,,,,
129,129,,,0.9645838141441345,0.09989932924509048,0.954774796962738,0.3818606436252594,0.0686119794845581,0.0686119794845581
129,129,0.05735024809837341,,,,,,,
130,130,,,0.9642143249511719,0.10010187327861786,0.9545449018478394,0.38154420256614685,0.06852789968252182,0.06852789968252182
130,130,0.05725278705358505,,,,,,,
131,131,,,0.9638681411743164,0.10017424821853638,0.9543381333351135,0.3811964690685272,0.06843682378530502,0.06843682378530502
131,131,0.05715562030673027,,,,,,,
132,132,,,0.9635481834411621,0.10012312233448029,0.9541732668876648,0.380808025598526,0.06833748519420624,0.06833748519420624
132,132,0.05705876275897026,,,,,,,
133,133,,,0.9632514119148254,0.09995928406715393,0.9540702700614929,0.380374938249588,0.06822991371154785,0.06822991371154785
133,133,0.05696221813559532,,,,,,,
134,134,,,0.9629732966423035,0.09969814121723175,0.9540432691574097,0.3798965513706207,0.06811463087797165,0.06811463087797165
134,134,0.05686594173312187,,,,,,,
135,135,,,0.9627104997634888,0.09935865551233292,0.9540970921516418,0.37937384843826294,0.06799225509166718,0.06799225509166718
135,135,0.056769974529743195,,,,,,,
136,136,,,0.9624636173248291,0.09896355122327805,0.9542239904403687,0.3788086473941803,0.0678630992770195,0.0678630992770195
136,136,0.05667424574494362,,,,,,,
137,137,,,0.9622378349304199,0.09853707998991013,0.954404890537262,0.3782036006450653,0.06772726029157639,0.06772726029157639
137,137,0.05657876282930374,,,,,,,
138,138,,,0.9620401859283447,0.09810362011194229,0.954612672328949,0.3775632679462433,0.06758497655391693,0.06758497655391693
138,138,0.05648358166217804,,,,,,,
139,139,,,0.9618778824806213,0.09768486768007278,0.9548169374465942,0.3768952488899231,0.06743694841861725,0.06743694841861725
139,139,0.05638871714472771,,,,,,,
140,140,,,0.9617543816566467,0.09729868918657303,0.9549897909164429,0.37621045112609863,0.0672847181558609,0.0672847181558609
140,140,0.05629424378275871,,,,,,,
141,141,,,0.9616681933403015,0.09695760160684586,0.9551101922988892,0.3755227327346802,0.06713061034679413,0.06713061034679413
141,141,0.05620015040040016,,,,,,,
142,142,,,0.9616127014160156,0.09666945040225983,0.9551659822463989,0.3748471736907959,0.06697755306959152,0.06697755306959152
142,142,0.05610639974474907,,,,,,,
143,143,,,0.9615768194198608,0.09643775224685669,0.9551548361778259,0.37419772148132324,0.06682848185300827,0.06682848185300827
143,143,0.056012947112321854,,,,,,,
144,144,,,0.9615485072135925,0.0962628647685051,0.955082356929779,0.3735850155353546,0.06668589264154434,0.06668589264154434
144,144,0.05591977760195732,,,,,,,
145,145,,,0.9615156054496765,0.0961432158946991,0.9549604058265686,0.3730149567127228,0.06655142456293106,0.06655142456293106
145,145,0.05582679808139801,,,,,,,
146,146,,,0.9614689350128174,0.09607552736997604,0.9548031687736511,0.3724878430366516,0.06642559170722961,0.06642559170722961
146,146,0.055733997374773026,,,,,,,
147,147,,,0.9614025354385376,0.09605523943901062,0.954626202583313,0.37199950218200684,0.06630798429250717,0.06630798429250717
147,147,0.05564131960272789,,,,,,,
148,148,,,0.9613133072853088,0.09607647359371185,0.9544434547424316,0.37154272198677063,0.0661974549293518,0.0661974549293518
148,148,0.05554880574345589,,,,,,,
149,149,,0.05545647069811821,,,,,,
149,149,,,0.9612003564834595,0.09613107889890671,0.954267144203186,0.37110909819602966,0.06609252840280533,0.06609252840280533
149,149,0.05545647069811821,,,,,,,
150,150,,,0.9610649347305298,0.09620926529169083,0.954106330871582,0.37069010734558105,0.06599161773920059,0.06599161773920059
150,150,0.05536434426903725,,,,,,,
151,151,,,0.9609092473983765,0.09629980474710464,0.9539661407470703,0.370278537273407,0.06589321792125702,0.06589321792125702
151,151,0.05527243763208389,,,,,,,
152,152,,,0.9607374668121338,0.09639079123735428,0.9538484811782837,0.36986789107322693,0.06579592823982239,0.06579592823982239
152,152,0.055180806666612625,,,,,,,
153,153,,,0.9605544209480286,0.09647086262702942,0.9537512063980103,0.36945250630378723,0.06569835543632507,0.06569835543632507
153,153,0.05508942902088165,,,,,,,
154,154,,,0.9603667855262756,0.0965302437543869,0.9536694288253784,0.36902695894241333,0.06559906154870987,0.06559906154870987
154,154,0.054998334497213364,,,,,,,
155,155,,,0.960181713104248,0.09656213223934174,0.9535967111587524,0.3685861825942993,0.06549669057130814,0.06549669057130814
155,155,0.054907482117414474,,,,,,,
156,156,,,0.9600057601928711,0.09656164050102234,0.9535263180732727,0.36812567710876465,0.06539000570774078,0.06539000570774078
156,156,0.054816849529743195,,,,,,,
157,157,,,0.9598437547683716,0.09652674198150635,0.953453540802002,0.3676425814628601,0.06527819484472275,0.06527819484472275
157,157,0.05472637712955475,,,,,,,
158,158,,,0.9596979022026062,0.09645678848028183,0.9533767104148865,0.3671359717845917,0.06516102701425552,0.06516102701425552
158,158,0.054636090993881226,,,,,,,
159,159,,,0.9595670104026794,0.09635292738676071,0.9532973170280457,0.3666076362133026,0.0650390014052391,0.0650390014052391
159,159,0.054545965045690536,,,,,,,
160,160,,,0.9594467878341675,0.09621693193912506,0.9532202482223511,0.3660616874694824,0.06491319835186005,0.06491319835186005
160,160,0.05445597693324089,,,,,,,
161,161,,,0.959331750869751,0.0960516706109047,0.9531511664390564,0.3655042350292206,0.06478520482778549,0.06478520482778549
161,161,0.05436616390943527,,,,,,,
162,162,,,0.9592159986495972,0.09586144983768463,0.9530954360961914,0.3649419844150543,0.06465670466423035,0.06465670466423035
162,162,0.05427650734782219,,,,,,,
163,163,,,0.9590952396392822,0.09565185010433197,0.9530555605888367,0.36438122391700745,0.06452919542789459,0.06452919542789459
163,163,0.05418706685304642,,,,,,,
164,164,,,0.9589672684669495,0.0954294353723526,0.9530305862426758,0.363827109336853,0.06440377235412598,0.06440377235412598
164,164,0.05409780889749527,,,,,,,
165,165,,,0.9588330388069153,0.09520236402750015,0.9530156850814819,0.36328303813934326,0.06428106874227524,0.06428106874227524
165,165,0.05400872975587845,,,,,,,
166,166,,,0.9586954116821289,0.09497855603694916,0.9530038833618164,0.36275097727775574,0.06416130065917969,0.06416130065917969
166,166,0.05391982942819595,,,,,,,
167,167,,,0.9585583209991455,0.0947655513882637,0.952987015247345,0.362231582403183,0.06404435634613037,0.06404435634613037
167,167,0.05383111163973808,,,,,,,
168,168,,,0.9584254622459412,0.09456948190927505,0.9529578685760498,0.36172473430633545,0.06392994523048401,0.06392994523048401
168,168,0.05374254286289215,,,,,,,
169,169,,,0.9582991600036621,0.09439466148614883,0.952911913394928,0.361229807138443,0.0638178139925003,0.0638178139925003
169,169,0.05365413427352905,,,,,,,
170,170,,,0.9581805467605591,0.09424346685409546,0.952847957611084,0.3607454001903534,0.0637076199054718,0.0637076199054718
170,170,0.053565863519907,,,,,,,
171,171,,,0.958069920539856,0.09411647170782089,0.952767014503479,0.36026960611343384,0.06359899044036865,0.06359899044036865
171,171,0.05347771942615509,,,,,,,
172,172,,,0.9579663276672363,0.09401251375675201,0.9526728987693787,0.35979968309402466,0.06349147111177444,0.06349147111177444
172,172,0.053389739245176315,,,,,,,
173,173,,,0.9578691124916077,0.09392954409122467,0.9525701403617859,0.35933250188827515,0.0633845180273056,0.0633845180273056
173,173,0.05330187454819679,,,,,,,
