epoch,step,train/loss_epoch,val/error_qq,val/error_xx,val/loss,val/loss_best
0,0,,1.5707297325134277,1.1541675329208374,0.4568707048892975,0.4568707048892975
0,0,0.6231854557991028,,,,
1,1,,1.5707297325134277,1.1541675329208374,0.4568707048892975,0.4568707048892975
