epoch,step,train/loss_epoch,train/loss_step,val/error_qq,val/error_xx,val/loss,val/loss_best
19,19,,,1.0402929782867432,0.26968833804130554,0.04598606377840042,0.04235352575778961
19,19,0.08811884373426437,,,,,
20,20,,,0.9462434649467468,0.2646418809890747,0.041011713445186615,0.041011713445186615
20,20,0.08520342409610748,,,,,
21,21,,,0.9085474610328674,0.30553722381591797,0.04646472632884979,0.041011713445186615
21,21,0.08591701835393906,,,,,
22,22,,,0.9192115068435669,0.3300902247428894,0.0515916645526886,0.041011713445186615
22,22,0.10156277567148209,,,,,
23,23,,,0.9584341645240784,0.30501696467399597,0.04844479262828827,0.041011713445186615
23,23,0.11048341542482376,,,,,
24,24,,,1.0010722875595093,0.2664637863636017,0.04368200898170471,0.041011713445186615
24,24,0.10000880807638168,,,,,
25,25,,,1.02735435962677,0.2630448341369629,0.04432571679353714,0.041011713445186615
25,25,0.08640319854021072,,,,,
26,26,,,1.0363843441009521,0.27357053756713867,0.04643932357430458,0.041011713445186615
26,26,0.08304070681333542,,,,,
27,27,,,1.029118537902832,0.27249860763549805,0.04592888057231903,0.041011713445186615
27,27,0.07887007296085358,,,,,
28,28,,,0.9995440244674683,0.28866615891456604,0.04731981083750725,0.041011713445186615
28,28,0.06457586586475372,,,,,
29,29,,,0.9533404111862183,0.33050376176834106,0.05309800058603287,0.041011713445186615
29,29,0.05231837183237076,,,,,
30,30,,,0.9175513982772827,0.3590944707393646,0.057534076273441315,0.041011713445186615
30,30,0.051828235387802124,,,,,
31,31,,,0.915565013885498,0.3602653443813324,0.057706188410520554,0.041011713445186615
31,31,0.053978994488716125,,,,,
32,32,,,0.9544554948806763,0.3572706878185272,0.05868079885840416,0.041011713445186615
32,32,0.051418885588645935,,,,,
33,33,,,1.0123178958892822,0.36497557163238525,0.06289011240005493,0.041011713445186615
33,33,0.051706038415431976,,,,,
34,34,,,1.0325253009796143,0.3722149729728699,0.0654156357049942,0.041011713445186615
34,34,0.05874026566743851,,,,,
35,35,,,0.9960089921951294,0.3747878968715668,0.06434277445077896,0.041011713445186615
35,35,0.06273307651281357,,,,,
36,36,,,0.9490817189216614,0.3807586431503296,0.06366506218910217,0.041011713445186615
36,36,0.060055118054151535,,,,,
37,37,,,0.9327709078788757,0.3846485912799835,0.06387627124786377,0.041011713445186615
37,37,0.058640800416469574,,,,,
38,38,,,0.950251579284668,0.3719450533390045,0.061719860881567,0.041011713445186615
38,38,0.058896731585264206,,,,,
39,39,,,0.9832764267921448,0.34617480635643005,0.057578448206186295,0.041011713445186615
39,39,0.05497729405760765,,,,,
40,40,,,1.0027388334274292,0.3251171410083771,0.054189469665288925,0.041011713445186615
40,40,0.049481187015771866,,,,,
41,41,,,1.0000286102294922,0.3124696612358093,0.051643867045640945,0.041011713445186615
41,41,0.047938551753759384,,,,,
42,42,,,0.9896653294563293,0.30229365825653076,0.04930335655808449,0.041011713445186615
42,42,0.04818055406212807,,,,,
43,43,,,0.9807759523391724,0.2994057238101959,0.04839053004980087,0.041011713445186615
43,43,0.04675208032131195,,,,,
44,44,,,0.970569908618927,0.3027934432029724,0.04856012016534805,0.041011713445186615
44,44,0.046504128724336624,,,,,
45,45,,,0.9605383276939392,0.29948824644088745,0.04752986133098602,0.041011713445186615
45,45,0.04889422655105591,,,,,
46,46,,,0.9619814157485962,0.28905677795410156,0.04574570059776306,0.041011713445186615
46,46,0.050208594650030136,,,,,
47,47,,,0.9812441468238831,0.28264182806015015,0.04547715187072754,0.041011713445186615
47,47,0.04967794939875603,,,,,
48,48,,,1.0041019916534424,0.2826201915740967,0.04648479074239731,0.041011713445186615
48,48,0.049790918827056885,,,,,
49,49,,0.05014776438474655,,,,
49,49,,,1.0023577213287354,0.2856499254703522,0.04692447930574417,0.041011713445186615
49,49,0.05014776438474655,,,,,
50,50,,,0.9720117449760437,0.2928979992866516,0.04685014486312866,0.041011713445186615
50,50,0.048837099224328995,,,,,
51,51,,,0.9428947567939758,0.3033040463924408,0.047473058104515076,0.041011713445186615
51,51,0.04709756374359131,,,,,
52,52,,,0.9390460252761841,0.3106447458267212,0.04866675287485123,0.041011713445186615
52,52,0.04667755588889122,,,,,
53,53,,,0.9579163193702698,0.3126991093158722,0.04984951764345169,0.041011713445186615
53,53,0.04624030739068985,,,,,
54,54,,,0.9767791628837585,0.3140273094177246,0.05091307312250137,0.041011713445186615
54,54,0.045330218970775604,,,,,
55,55,,,0.9766635894775391,0.31768807768821716,0.05160338431596756,0.041011713445186615
55,55,0.04542895033955574,,,,,
56,56,,,0.9646427631378174,0.3227289915084839,0.052054014056921005,0.041011713445186615
56,56,0.04615309461951256,,,,,
57,57,,,0.9566601514816284,0.329179972410202,0.05297672748565674,0.041011713445186615
57,57,0.046237654983997345,,,,,
58,58,,,0.9557066559791565,0.33473119139671326,0.054044246673583984,0.041011713445186615
58,58,0.046229857951402664,,,,,
59,59,,,0.9566201567649841,0.3340594172477722,0.053948089480400085,0.041011713445186615
59,59,0.046648088842630386,,,,,
60,60,,,0.9598420262336731,0.32795798778533936,0.05287116765975952,0.041011713445186615
60,60,0.046493999660015106,,,,,
61,61,,,0.9696293473243713,0.32180464267730713,0.05208983272314072,0.041011713445186615
61,61,0.04588351026177406,,,,,
62,62,,,0.9807998538017273,0.31744539737701416,0.0517374724149704,0.041011713445186615
62,62,0.04567832872271538,,,,,
63,63,,,0.9798519611358643,0.31475743651390076,0.05118510127067566,0.041011713445186615
63,63,0.04545815289020538,,,,,
64,64,,,0.9659227132797241,0.3132880628108978,0.0503036230802536,0.041011713445186615
64,64,0.044998180121183395,,,,,
65,65,,,0.955913782119751,0.31081318855285645,0.049410540610551834,0.041011713445186615
65,65,0.04490070417523384,,,,,
66,66,,,0.961763858795166,0.3062180280685425,0.048808012157678604,0.041011713445186615
66,66,0.04507613554596901,,,,,
67,67,,,0.9759345650672913,0.30143803358078003,0.048546575009822845,0.041011713445186615
67,67,0.04502116143703461,,,,,
68,68,,,0.9807040691375732,0.2986451983451843,0.048250626772642136,0.041011713445186615
68,68,0.045057449489831924,,,,,
69,69,,,0.9718780517578125,0.29829511046409607,0.04780374467372894,0.041011713445186615
69,69,0.04524926096200943,,,,,
70,70,,,0.9618933200836182,0.30024638772010803,0.04772462695837021,0.041011713445186615
70,70,0.0451861135661602,,,,,
71,71,,,0.9592116475105286,0.30327606201171875,0.04815960302948952,0.041011713445186615
71,71,0.045025479048490524,,,,,
72,72,,,0.960631787776947,0.3049736022949219,0.04853082448244095,0.041011713445186615
72,72,0.04498648643493652,,,,,
73,73,,,0.961736798286438,0.30527544021606445,0.04863354563713074,0.041011713445186615
73,73,0.044836945831775665,,,,,
74,74,,,0.9637492299079895,0.30624428391456604,0.04889804124832153,0.041011713445186615
74,74,0.044624123722314835,,,,,
75,75,,,0.9666251540184021,0.3086300194263458,0.049462832510471344,0.041011713445186615
75,75,0.044595494866371155,,,,,
76,76,,,0.9650002717971802,0.31200116872787476,0.050021979957818985,0.041011713445186615
76,76,0.04456848278641701,,,,,
77,77,,,0.9579132795333862,0.3151518702507019,0.05031242221593857,0.041011713445186615
77,77,0.044505976140499115,,,,,
78,78,,,0.953976035118103,0.3165009319782257,0.05040089040994644,0.041011713445186615
78,78,0.044557053595781326,,,,,
79,79,,,0.9593305587768555,0.31593838334083557,0.050522223114967346,0.041011713445186615
79,79,0.04459446668624878,,,,,
80,80,,,0.9677258133888245,0.31465157866477966,0.05063876882195473,0.041011713445186615
80,80,0.04453602805733681,,,,,
81,81,,,0.9687334895133972,0.3135424852371216,0.05047276243567467,0.041011713445186615
81,81,0.04451907053589821,,,,,
82,82,,,0.9631294012069702,0.31287881731987,0.05010649189352989,0.041011713445186615
82,82,0.04447675496339798,,,,,
83,83,,,0.959862470626831,0.31236836314201355,0.049870528280735016,0.041011713445186615
83,83,0.044368498027324677,,,,,
84,84,,,0.9617680311203003,0.3110683262348175,0.04970843344926834,0.041011713445186615
84,84,0.04431375488638878,,,,,
85,85,,,0.9644674062728882,0.30864468216896057,0.04937269911170006,0.041011713445186615
85,85,0.044279538094997406,,,,,
86,86,,,0.9655630588531494,0.30621907114982605,0.04897138476371765,0.041011713445186615
86,86,0.04422209784388542,,,,,
87,87,,,0.9663777947425842,0.30487269163131714,0.04875907301902771,0.041011713445186615
87,87,0.04421672970056534,,,,,
88,88,,,0.9660342335700989,0.30473649501800537,0.048719312995672226,0.041011713445186615
88,88,0.044221181422472,,,,,
89,89,,,0.9626516103744507,0.30518803000450134,0.048656731843948364,0.041011713445186615
89,89,0.04419070482254028,,,,,
90,90,,,0.9593899846076965,0.3053708076477051,0.04855058342218399,0.041011713445186615
90,90,0.04417842626571655,,,,,
91,91,,,0.9608847498893738,0.30522072315216064,0.04858699440956116,0.041011713445186615
91,91,0.04415520280599594,,,,,
92,92,,,0.9649320840835571,0.3053343594074249,0.048781558871269226,0.041011713445186615
92,92,0.04410106688737869,,,,,
93,93,,,0.9650448560714722,0.3060767948627472,0.04892289638519287,0.041011713445186615
93,93,0.04406600445508957,,,,,
94,94,,,0.9609326720237732,0.30736616253852844,0.048984214663505554,0.041011713445186615
94,94,0.04403197765350342,,,,,
95,95,,,0.9584059119224548,0.3087399899959564,0.0491306409239769,0.041011713445186615
95,95,0.04398927465081215,,,,,
96,96,,,0.9595990180969238,0.30952924489974976,0.04932837188243866,0.041011713445186615
96,96,0.04397149011492729,,,,,
97,97,,,0.9613065123558044,0.30955085158348083,0.04940548539161682,0.041011713445186615
97,97,0.04395392909646034,,,,,
98,98,,,0.9617054462432861,0.30932489037513733,0.04938053339719772,0.041011713445186615
98,98,0.04392867907881737,,,,,
99,99,,0.04391518980264664,,,,
99,99,,,0.9618837833404541,0.30930736660957336,0.04938491806387901,0.041011713445186615
99,99,0.04391518980264664,,,,,
100,100,,,0.9616203904151917,0.30943673849105835,0.04939769580960274,0.041011713445186615
100,100,0.04389116168022156,,,,,
101,101,,,0.9601877331733704,0.3092605173587799,0.049303557723760605,0.041011713445186615
101,101,0.043859370052814484,,,,,
102,102,,,0.9597314596176147,0.308502197265625,0.049143172800540924,0.041011713445186615
102,102,0.04383503645658493,,,,,
103,103,,,0.962006151676178,0.30746573209762573,0.04904863238334656,0.041011713445186615
103,103,0.04380378499627113,,,,,
104,104,,,0.9641940593719482,0.30661240220069885,0.048984989523887634,0.041011713445186615
104,104,0.04377415403723717,,,,,
105,105,,,0.9631797075271606,0.3061389625072479,0.048854194581508636,0.041011713445186615
105,105,0.043753743171691895,,,,,
106,106,,,0.9610081315040588,0.30595663189888,0.04872751608490944,0.041011713445186615
106,106,0.04372917860746384,,,,,
107,107,,,0.9609774351119995,0.30578938126564026,0.048695437610149384,0.041011713445186615
107,107,0.04370862618088722,,,,,
108,108,,,0.9622665643692017,0.3054639995098114,0.04869088530540466,0.041011713445186615
108,108,0.043690599501132965,,,,,
109,109,,,0.9625888466835022,0.3051769733428955,0.04865201190114021,0.041011713445186615
109,109,0.04366660118103027,,,,,
110,110,,,0.9621405601501465,0.30523473024368286,0.04864338040351868,0.041011713445186615
110,110,0.04364438354969025,,,,,
111,111,,,0.9616379141807556,0.30565187335014343,0.04869845509529114,0.041011713445186615
111,111,0.043621212244033813,,,,,
112,112,,,0.9606115818023682,0.30612146854400635,0.048740871250629425,0.041011713445186615
112,112,0.04359469562768936,,,,,
113,113,,,0.9597171545028687,0.3063548505306244,0.048745572566986084,0.041011713445186615
113,113,0.043572261929512024,,,,,
114,114,,,0.9603810906410217,0.306400328874588,0.048782363533973694,0.041011713445186615
114,114,0.043549418449401855,,,,,
115,115,,,0.9615223407745361,0.3064609169960022,0.0488424077630043,0.041011713445186615
115,115,0.043527036905288696,,,,,
116,116,,,0.9609826803207397,0.306607186794281,0.04884624853730202,0.041011713445186615
116,116,0.043507833033800125,,,,,
117,117,,,0.9596261382102966,0.3067455291748047,0.048813700675964355,0.041011713445186615
117,117,0.04348667711019516,,,,,
118,118,,,0.9596781134605408,0.3067064583301544,0.04880871623754501,0.041011713445186615
118,118,0.043465860188007355,,,,,
119,119,,,0.9607481360435486,0.3064117133617401,0.04880017042160034,0.041011713445186615
119,119,0.04344527795910835,,,,,
120,120,,,0.9612370729446411,0.306001216173172,0.0487455278635025,0.041011713445186615
120,120,0.04342262074351311,,,,,
121,121,,,0.9612393379211426,0.3056839406490326,0.04868726804852486,0.041011713445186615
121,121,0.04340115934610367,,,,,
122,122,,,0.961258053779602,0.30549657344818115,0.04865363985300064,0.041011713445186615
122,122,0.043379802256822586,,,,,
123,123,,,0.9609865546226501,0.30529654026031494,0.04860527068376541,0.041011713445186615
123,123,0.04335832595825195,,,,,
124,124,,,0.9608426094055176,0.3049940764904022,0.04854360967874527,0.041011713445186615
124,124,0.043338626623153687,,,,,
125,125,,,0.9615277647972107,0.30469170212745667,0.04851752519607544,0.041011713445186615
125,125,0.04331844300031662,,,,,
126,126,,,0.9620704054832458,0.30452609062194824,0.04851045086979866,0.041011713445186615
126,126,0.04329853132367134,,,,,
127,127,,,0.9614042639732361,0.3045191168785095,0.048480622470378876,0.041011713445186615
127,127,0.04327899217605591,,,,,
128,128,,,0.960582971572876,0.3045893609523773,0.04845830798149109,0.041011713445186615
128,128,0.0432584322988987,,,,,
129,129,,,0.9607256650924683,0.3046312928199768,0.048472099006175995,0.041011713445186615
129,129,0.04323844984173775,,,,,
130,130,,,0.9610843062400818,0.30461883544921875,0.048485174775123596,0.041011713445186615
130,130,0.04321829974651337,,,,,
131,131,,,0.9609407186508179,0.3046301603317261,0.04848109930753708,0.041011713445186615
131,131,0.04319816827774048,,,,,
132,132,,,0.960711658000946,0.30472129583358765,0.04848799109458923,0.041011713445186615
132,132,0.043178822845220566,,,,,
133,133,,,0.9605163931846619,0.30482417345046997,0.04849848523736,0.041011713445186615
133,133,0.043159324675798416,,,,,
134,134,,,0.9602482914924622,0.30482563376426697,0.04848727583885193,0.041011713445186615
134,134,0.043140262365341187,,,,,
135,135,,,0.9604185223579407,0.304716557264328,0.048474568873643875,0.041011713445186615
135,135,0.04312128573656082,,,,,
136,136,,,0.9609749913215637,0.30457645654678345,0.04847273230552673,0.041011713445186615
136,136,0.04310208559036255,,,,,
137,137,,,0.9609998464584351,0.3044548034667969,0.04845152050256729,0.041011713445186615
137,137,0.04308316484093666,,,,,
138,138,,,0.9605786204338074,0.3043366074562073,0.04841184616088867,0.041011713445186615
138,138,0.04306406527757645,,,,,
139,139,,,0.9606457352638245,0.3041797876358032,0.048386022448539734,0.041011713445186615
139,139,0.043045155704021454,,,,,
140,140,,,0.9610850811004639,0.30397239327430725,0.04836691543459892,0.041011713445186615
140,140,0.043026480823755264,,,,,
141,141,,,0.9612292647361755,0.3037685453891754,0.04833584278821945,0.041011713445186615
141,141,0.04300783574581146,,,,,
142,142,,,0.9611851572990417,0.3036354184150696,0.04830964282155037,0.041011713445186615
142,142,0.042989518493413925,,,,,
143,143,,,0.9611408710479736,0.3035688102245331,0.048295579850673676,0.041011713445186615
143,143,0.042971234768629074,,,,,
144,144,,,0.960978627204895,0.303509920835495,0.04827788099646568,0.041011713445186615
144,144,0.042953018099069595,,,,,
145,145,,,0.9609808921813965,0.30343931913375854,0.04826509207487106,0.041011713445186615
145,145,0.042934905737638474,,,,,
146,146,,,0.9612576961517334,0.3033921420574188,0.04826834425330162,0.041011713445186615
146,146,0.04291674867272377,,,,,
147,147,,,0.9612417221069336,0.30339011549949646,0.048267289996147156,0.041011713445186615
147,147,0.0428987517952919,,,,,
148,148,,,0.9608882665634155,0.30341267585754395,0.04825626686215401,0.041011713445186615
148,148,0.04288085177540779,,,,,
149,149,,0.04286305606365204,,,,
149,149,,,0.9608179926872253,0.30341818928718567,0.048254258930683136,0.041011713445186615
149,149,0.04286305606365204,,,,,
150,150,,,0.961014449596405,0.3033802807331085,0.048255760222673416,0.041011713445186615
150,150,0.04284544289112091,,,,,
151,151,,,0.961060106754303,0.3033149540424347,0.04824579507112503,0.041011713445186615
151,151,0.04282785952091217,,,,,
152,152,,,0.9610308408737183,0.30325353145599365,0.04823334515094757,0.041011713445186615
152,152,0.042810454964637756,,,,,
153,153,,,0.9610191583633423,0.30319079756736755,0.0482214093208313,0.041011713445186615
153,153,0.04279307276010513,,,,,
154,154,,,0.9609498381614685,0.3030962347984314,0.048201192170381546,0.041011713445186615
154,154,0.04277576133608818,,,,,
155,155,,,0.9610360264778137,0.30296894907951355,0.0481816902756691,0.041011713445186615
155,155,0.04275856167078018,,,,,
156,156,,,0.9612851738929749,0.3028405010700226,0.04816897213459015,0.041011713445186615
156,156,0.042741380631923676,,,,,
157,157,,,0.9613012671470642,0.30273357033729553,0.048150189220905304,0.041011713445186615
157,157,0.042724378407001495,,,,,
158,158,,,0.961159884929657,0.3026466369628906,0.04812830314040184,0.041011713445186615
158,158,0.04270746558904648,,,,,
159,159,,,0.9612289071083069,0.30256515741348267,0.04811643809080124,0.041011713445186615
159,159,0.04269063100218773,,,,,
160,160,,,0.96137535572052,0.3024832606315613,0.04810781031847,0.041011713445186615
160,160,0.04267391562461853,,,,,
161,161,,,0.9614032506942749,0.3024166226387024,0.04809688404202461,0.041011713445186615
161,161,0.042657218873500824,,,,,
162,162,,,0.9614105224609375,0.30237868428230286,0.04809029400348663,0.041011713445186615
162,162,0.042640674859285355,,,,,
163,163,,,0.9613741040229797,0.3023546040058136,0.04808436334133148,0.041011713445186615
163,163,0.04262416064739227,,,,,
164,164,,,0.9613121151924133,0.3023214042186737,0.04807566478848457,0.041011713445186615
164,164,0.04260773956775665,,,,,
165,165,,,0.9614023566246033,0.3022770583629608,0.048071473836898804,0.041011713445186615
165,165,0.0425913967192173,,,,,
166,166,,,0.9615009427070618,0.3022313714027405,0.04806739091873169,0.041011713445186615
166,166,0.0425751656293869,,,,,
167,167,,,0.9614171981811523,0.30218642950057983,0.048055633902549744,0.041011713445186615
167,167,0.042559027671813965,,,,,
168,168,,,0.9613634347915649,0.30213409662246704,0.04804382473230362,0.041011713445186615
168,168,0.042542945593595505,,,,,
169,169,,,0.9614470601081848,0.30206453800201416,0.04803476855158806,0.041011713445186615
169,169,0.042526960372924805,,,,,
170,170,,,0.9615069031715393,0.30198100209236145,0.04802216589450836,0.041011713445186615
170,170,0.04251105338335037,,,,,
171,171,,,0.9615450501441956,0.3018990159034729,0.048008911311626434,0.041011713445186615
171,171,0.042495205998420715,,,,,
172,172,,,0.9615781903266907,0.30182456970214844,0.04799681529402733,0.041011713445186615
172,172,0.04247944429516792,,,,,
173,173,,,0.9615576863288879,0.30175015330314636,0.047982435673475266,0.041011713445186615
173,173,0.0424637533724308,,,,,
174,174,,,0.9616086483001709,0.30167362093925476,0.0479707345366478,0.041011713445186615
174,174,0.04244818538427353,,,,,
175,175,,,0.9617332220077515,0.3016025424003601,0.047963179647922516,0.041011713445186615
175,175,0.04243265837430954,,,,,
176,176,,,0.961747944355011,0.30154329538345337,0.04795306175947189,0.041011713445186615
176,176,0.04241722449660301,,,,,
177,177,,,0.961715579032898,0.3014947175979614,0.0479428693652153,0.041011713445186615
177,177,0.04240185394883156,,,,,
178,178,,,0.9617596864700317,0.30144885182380676,0.047936443239450455,0.041011713445186615
178,178,0.042386557906866074,,,,,
179,179,,,0.9618058204650879,0.30140072107315063,0.04792969673871994,0.041011713445186615
179,179,0.04237134009599686,,,,,
180,180,,,0.961836576461792,0.3013542592525482,0.04792259633541107,0.041011713445186615
180,180,0.04235619306564331,,,,,
181,181,,,0.9618644714355469,0.30131208896636963,0.04791615158319473,0.041011713445186615
181,181,0.042341120541095734,,,,,
182,182,,,0.9618417620658875,0.30126798152923584,0.047907184809446335,0.041011713445186615
182,182,0.04232611134648323,,,,,
183,183,,,0.9618527889251709,0.30121663212776184,0.04789835214614868,0.041011713445186615
183,183,0.042311206459999084,,,,,
184,184,,,0.9619334936141968,0.30115941166877747,0.04789145290851593,0.041011713445186615
184,184,0.04229634255170822,,,,,
185,185,,,0.9619604349136353,0.3011005222797394,0.04788193851709366,0.041011713445186615
185,185,0.04228156432509422,,,,,
186,186,,,0.9619526863098145,0.3010420799255371,0.04787103086709976,0.041011713445186615
186,186,0.042266845703125,,,,,
187,187,,,0.9619895219802856,0.3009820878505707,0.047861747443675995,0.041011713445186615
187,187,0.042252201586961746,,,,,
188,188,,,0.9620313048362732,0.3009189963340759,0.04785212129354477,0.041011713445186615
188,188,0.042237620800733566,,,,,
189,189,,,0.9620795845985413,0.30085718631744385,0.04784300923347473,0.041011713445186615
189,189,0.042223114520311356,,,,,
190,190,,,0.9621249437332153,0.30080077052116394,0.04783474653959274,0.041011713445186615
190,190,0.042208656668663025,,,,,
191,191,,,0.962126612663269,0.30074843764305115,0.04782535508275032,0.041011713445186615
191,191,0.04219429939985275,,,,,
192,192,,,0.9621520042419434,0.30069786310195923,0.04781729727983475,0.041011713445186615
192,192,0.04217998683452606,,,,,
193,193,,,0.9622176289558411,0.300648957490921,0.04781126230955124,0.041011713445186615
193,193,0.04216573014855385,,,,,
194,194,,,0.9622448682785034,0.3006030321121216,0.04780413582921028,0.041011713445186615
194,194,0.042151570320129395,,,,,
195,195,,,0.9622553586959839,0.30056032538414,0.047796860337257385,0.041011713445186615
195,195,0.042137447744607925,,,,,
196,196,,,0.9622828960418701,0.3005177974700928,0.04779035970568657,0.041011713445186615
196,196,0.042123399674892426,,,,,
197,197,,,0.9623094797134399,0.3004729449748993,0.04778338968753815,0.041011713445186615
197,197,0.042109414935112,,,,,
198,198,,,0.9623529314994812,0.30042657256126404,0.047776877880096436,0.041011713445186615
198,198,0.042095497250556946,,,,,
199,199,,0.042081624269485474,,,,
199,199,,,0.9623862504959106,0.3003799617290497,0.04776988551020622,0.041011713445186615
199,199,0.042081624269485474,,,,,
200,200,,,0.9623902440071106,0.30033212900161743,0.04776141792535782,0.041011713445186615
200,200,0.04206782206892967,,,,,
201,201,,,0.962424635887146,0.30028221011161804,0.04775387793779373,0.041011713445186615
201,201,0.04205407574772835,,,,,
202,202,,,0.9624728560447693,0.3002307116985321,0.047746650874614716,0.041011713445186615
202,202,0.042040396481752396,,,,,
203,203,,,0.9624989032745361,0.30017971992492676,0.047738559544086456,0.041011713445186615
203,203,0.042026784271001816,,,,,
204,204,,,0.9625271558761597,0.3001304864883423,0.047730885446071625,0.041011713445186615
204,204,0.04201320931315422,,,,,
205,205,,,0.9625509977340698,0.30008241534233093,0.047723233699798584,0.041011713445186615
205,205,0.04199972748756409,,,,,
206,206,,,0.9625838398933411,0.3000352680683136,0.047716133296489716,0.041011713445186615
206,206,0.04198627918958664,,,,,
207,207,,,0.9626309871673584,0.299990177154541,0.04771002382040024,0.041011713445186615
207,207,0.04197287559509277,,,,,
208,208,,,0.9626531004905701,0.2999475300312042,0.04770328104496002,0.041011713445186615
208,208,0.041959527879953384,,,,,
209,209,,,0.9626725912094116,0.29990655183792114,0.04769672453403473,0.041011713445186615
209,209,0.04194625839591026,,,,,
210,210,,,0.9627113342285156,0.2998659312725067,0.04769105836749077,0.041011713445186615
210,210,0.04193302243947983,,,,,
211,211,,,0.9627444744110107,0.2998252213001251,0.04768513888120651,0.041011713445186615
211,211,0.04191986471414566,,,,,
212,212,,,0.9627757668495178,0.299784779548645,0.04767919331789017,0.041011713445186615
212,212,0.04190674051642418,,,,,
213,213,,,0.9628030061721802,0.2997440695762634,0.047673024237155914,0.041011713445186615
213,213,0.04189367592334747,,,,,
214,214,,,0.9628248810768127,0.2997022271156311,0.04766641929745674,0.041011713445186615
214,214,0.041880667209625244,,,,,
215,215,,,0.9628652930259705,0.29965940117836,0.04766043648123741,0.041011713445186615
215,215,0.041867684572935104,,,,,
216,216,,,0.9629002213478088,0.29961615800857544,0.04765414446592331,0.041011713445186615
216,216,0.04185478389263153,,,,,
217,217,,,0.9629203081130981,0.2995730936527252,0.047647248953580856,0.041011713445186615
217,217,0.04184192046523094,,,,,
218,218,,,0.9629520177841187,0.29953038692474365,0.04764091596007347,0.041011713445186615
218,218,0.04182910919189453,,,,,
219,219,,,0.9629828333854675,0.2994880676269531,0.04763461649417877,0.041011713445186615
219,219,0.0418163537979126,,,,,
220,220,,,0.9630159139633179,0.2994467318058014,0.04762859269976616,0.041011713445186615
220,220,0.04180362820625305,,,,,
221,221,,,0.9630478024482727,0.29940685629844666,0.04762278124690056,0.041011713445186615
221,221,0.04179093986749649,,,,,
222,222,,,0.9630694389343262,0.29936811327934265,0.047616731375455856,0.041011713445186615
222,222,0.04177835211157799,,,,,
223,223,,,0.9631013870239258,0.2993301749229431,0.04761127755045891,0.041011713445186615
223,223,0.04176577925682068,,,,,
224,224,,,0.9631379842758179,0.29929283261299133,0.047606125473976135,0.041011713445186615
224,224,0.04175323620438576,,,,,
225,225,,,0.9631639719009399,0.29925602674484253,0.04760061204433441,0.041011713445186615
225,225,0.0417407751083374,,,,,
226,226,,,0.9631929397583008,0.29921936988830566,0.04759526252746582,0.041011713445186615
226,226,0.04172832891345024,,,,,
227,227,,,0.963221549987793,0.2991824448108673,0.04758984595537186,0.041011713445186615
227,227,0.04171592369675636,,,,,
228,228,,,0.9632542729377747,0.2991451621055603,0.04758454114198685,0.041011713445186615
228,228,0.041703589260578156,,,,,
229,229,,,0.9632880687713623,0.2991076409816742,0.04757924750447273,0.041011713445186615
229,229,0.041691266000270844,,,,,
230,230,,,0.9633119702339172,0.2990701198577881,0.047573525458574295,0.041011713445186615
230,230,0.0416790135204792,,,,,
