epoch,step,train/loss_epoch,train/loss_step,val/error_p,val/error_q,val/error_qq,val/error_u,val/error_v,val/error_xx,val/loss,val/loss_best
0,0,,,0.9009762406349182,4.458377361297607,0.7552554607391357,1.6023286581039429,0.32554781436920166,0.5297558903694153,0.5708221197128296,0.5708221197128296
0,0,1.8656415939331055,,,,,,,,,
1,1,,,0.8436936736106873,3.9813833236694336,0.7442020773887634,1.3750993013381958,0.3278743028640747,0.4800172746181488,0.4571293294429779,0.4571293294429779
1,1,1.5330036878585815,,,,,,,,,
2,2,,,0.8094990253448486,3.5433297157287598,0.734878420829773,1.1815556287765503,0.32732993364334106,0.5247087478637695,0.3860248625278473,0.3860248625278473
2,2,1.2631280422210693,,,,,,,,,
3,3,,,0.7915374636650085,3.1623520851135254,0.7253832817077637,1.0318723917007446,0.32487979531288147,0.6055604815483093,0.3463454246520996,0.3463454246520996
3,3,1.052465558052063,,,,,,,,,
4,4,,,0.784972608089447,2.853451728820801,0.7165839076042175,0.9305102229118347,0.3221409320831299,0.6396500468254089,0.3192988336086273,0.3192988336086273
4,4,0.894279956817627,,,,,,,,,
5,5,,,0.7884165048599243,2.6243398189544678,0.7108921408653259,0.8715564608573914,0.3209960162639618,0.6099185347557068,0.2955772578716278,0.2955772578716278
5,5,0.7774617671966553,,,,,,,,,
6,6,,,0.8038511872291565,2.4722070693969727,0.7105827927589417,0.8406710624694824,0.3230293095111847,0.5692248940467834,0.28131288290023804,0.28131288290023804
6,6,0.6891373991966248,,,,,,,,,
7,7,,,0.8339137434959412,2.384411096572876,0.715802013874054,0.8218841552734375,0.3289632499217987,0.5384332537651062,0.2766987979412079,0.2766987979412079
7,7,0.6182608008384705,,,,,,,,,
8,8,,,0.8785197734832764,2.3419880867004395,0.7236558794975281,0.8030811548233032,0.3382541835308075,0.5170383453369141,0.2782856225967407,0.2766987979412079
8,8,0.5573204159736633,,,,,,,,,
9,9,,,0.9333143830299377,2.322786808013916,0.7301581501960754,0.7777236104011536,0.34933599829673767,0.497581422328949,0.2819952070713043,0.2766987979412079
9,9,0.5020807981491089,,,,,,,,,
10,10,,,0.990776002407074,2.305121898651123,0.7333270907402039,0.7443570494651794,0.36027204990386963,0.47282251715660095,0.2845640778541565,0.2766987979412079
10,10,0.4504556357860565,,,,,,,,,
11,11,,,1.042768955230713,2.271415948867798,0.7340138554573059,0.7056467533111572,0.3693911135196686,0.4393956661224365,0.28428804874420166,0.2766987979412079
11,11,0.4014805555343628,,,,,,,,,
12,12,,,1.0827287435531616,2.210218667984009,0.734605610370636,0.6674078106880188,0.37553223967552185,0.39851823449134827,0.28103023767471313,0.2766987979412079
12,12,0.35485512018203735,,,,,,,,,
13,13,,,1.1067898273468018,2.116955518722534,0.7376937866210938,0.6374501585960388,0.3780543804168701,0.3552922308444977,0.2758515179157257,0.2758515179157257
13,13,0.3109149634838104,,,,,,,,,
14,14,,,1.114005446434021,1.9938321113586426,0.7453864812850952,0.623695969581604,0.37677231431007385,0.3180258870124817,0.2705588638782501,0.2705588638782501
14,14,0.27071142196655273,,,,,,,,,
15,15,,,1.1060320138931274,1.84913170337677,0.758790910243988,0.6313608288764954,0.3718712031841278,0.2969174385070801,0.26718971133232117,0.26718971133232117
15,15,0.23593591153621674,,,,,,,,,
16,16,,,1.0865964889526367,1.6960196495056152,0.7774485945701599,0.6604649424552917,0.3638554811477661,0.29961255192756653,0.26743167638778687,0.26718971133232117
16,16,0.20855961740016937,,,,,,,,,
17,17,,,1.0608314275741577,1.550361156463623,0.7992175817489624,0.7056874632835388,0.3535330295562744,0.32516226172447205,0.2720820903778076,0.26718971133232117
17,17,0.19021397829055786,,,,,,,,,
18,18,,,1.0343916416168213,1.42669677734375,0.8209751844406128,0.7585977911949158,0.34197482466697693,0.36455434560775757,0.2807241678237915,0.26718971133232117
18,18,0.1814454048871994,,,,,,,,,
19,19,,,1.0123310089111328,1.3328418731689453,0.8398868441581726,0.8104307055473328,0.33037686347961426,0.4070866107940674,0.2918180823326111,0.26718971133232117
19,19,0.1811048835515976,,,,,,,,,
20,20,,,0.9980720281600952,1.2667886018753052,0.8545176982879639,0.8541862964630127,0.31982722878456116,0.44463783502578735,0.30329036712646484,0.26718971133232117
20,20,0.1862880289554596,,,,,,,,,
21,21,,,0.9930324554443359,1.2196693420410156,0.8648616075515747,0.8857827186584473,0.3110848069190979,0.4726872742176056,0.31332927942276,0.26718971133232117
21,21,0.19315502047538757,,,,,,,,,
22,22,,,0.9969905018806458,1.1823453903198242,0.8713017106056213,0.9042234420776367,0.3044929802417755,0.48994627594947815,0.3208935856819153,0.26718971133232117
22,22,0.19833549857139587,,,,,,,,,
23,23,,,1.0086421966552734,1.1497259140014648,0.8737916946411133,0.910994291305542,0.30003249645233154,0.49751216173171997,0.3257722556591034,0.26718971133232117
23,23,0.20003853738307953,,,,,,,,,
24,24,,,1.0259075164794922,1.12078058719635,0.8722249269485474,0.9091008305549622,0.2974358797073364,0.49790504574775696,0.3283909857273102,0.26718971133232117
24,24,0.19825854897499084,,,,,,,,,
25,25,,,1.046048641204834,1.0961469411849976,0.8673830628395081,0.9020640254020691,0.29629790782928467,0.4941546618938446,0.32951998710632324,0.26718971133232117
25,25,0.19420145452022552,,,,,,,,,
26,26,,,1.0658752918243408,1.07572603225708,0.8611069917678833,0.893023669719696,0.29615920782089233,0.4890006184577942,0.3298882246017456,0.26718971133232117
26,26,0.18942201137542725,,,,,,,,,
27,27,,,1.0821837186813354,1.0577154159545898,0.8557220697402954,0.8840541243553162,0.2965511381626129,0.484269380569458,0.3298679292201996,0.26718971133232117
27,27,0.18509609997272491,,,,,,,,,
28,28,,,1.0923618078231812,1.0393532514572144,0.853203535079956,0.8758425116539001,0.29700571298599243,0.48056668043136597,0.3293733298778534,0.26718971133232117
28,28,0.1816544383764267,,,,,,,,,
29,29,,,1.0949403047561646,1.018540859222412,0.8545371890068054,0.8678403496742249,0.29704445600509644,0.4774007797241211,0.32799622416496277,0.26718971133232117
29,29,0.1788303107023239,,,,,,,,,
30,30,,,1.089857816696167,0.99510657787323,0.8595094680786133,0.8588021397590637,0.2961694598197937,0.4736703038215637,0.3252663314342499,0.26718971133232117
30,30,0.17600758373737335,,,,,,,,,
31,31,,,1.0783441066741943,0.9709585905075073,0.8669275641441345,0.8474501371383667,0.2938757538795471,0.4682609736919403,0.3208887577056885,0.26718971133232117
31,31,0.17264214158058167,,,,,,,,,
32,32,,,1.0625120401382446,0.9492257237434387,0.8750938773155212,0.8330046534538269,0.28970322012901306,0.46049636602401733,0.31486958265304565,0.26718971133232117
32,32,0.16854219138622284,,,,,,,,,
33,33,,,1.0448392629623413,0.9330330491065979,0.8823159337043762,0.815449595451355,0.28332433104515076,0.45033034682273865,0.30752307176589966,0.26718971133232117
33,33,0.16391980648040771,,,,,,,,,
34,34,,,1.0277005434036255,0.9245911836624146,0.8872990608215332,0.7955317497253418,0.2746429443359375,0.43830788135528564,0.29939836263656616,0.26718971133232117
34,34,0.15926319360733032,,,,,,,,,
35,35,,,1.0130375623703003,0.9249477982521057,0.8893378973007202,0.7745535373687744,0.26386594772338867,0.4253687858581543,0.29116255044937134,0.26718971133232117
35,35,0.1551319807767868,,,,,,,,,
36,36,,,1.0021840333938599,0.9342790246009827,0.88829106092453,0.7540444135665894,0.25151681900024414,0.41257748007774353,0.2834665775299072,0.26718971133232117
36,36,0.15196458995342255,,,,,,,,,
37,37,,,0.995822012424469,0.9522919654846191,0.884413480758667,0.7354081869125366,0.23838046193122864,0.40085646510124207,0.2768253982067108,0.26718971133232117
37,37,0.14995180070400238,,,,,,,,,
38,38,,,0.9940191507339478,0.9783525466918945,0.878185510635376,0.719650149345398,0.22538499534130096,0.39080044627189636,0.27154600620269775,0.26718971133232117
38,38,0.1490001231431961,,,,,,,,,
39,39,,,0.996306836605072,1.0112618207931519,0.8702265024185181,0.7072668075561523,0.21345177292823792,0.38262471556663513,0.2677195370197296,0.26718971133232117
39,39,0.14878468215465546,,,,,,,,,
40,40,,,1.0017718076705933,1.048909068107605,0.8612675070762634,0.6983152627944946,0.20335707068443298,0.37625056505203247,0.2652609348297119,0.2652609348297119
40,40,0.14886660873889923,,,,,,,,,
41,41,,,1.0091627836227417,1.0881346464157104,0.8521264791488647,0.6925969123840332,0.19564664363861084,0.37146779894828796,0.26396816968917847,0.26396816968917847
