epoch,step,train/loss_epoch,val/error_qq,val/error_xx,val/loss,val/loss_best
0,0,,2.9532723426818848,0.9216299653053284,0.44694581627845764,0.44694581627845764
0,0,0.9408007860183716,,,,
1,1,,2.9532723426818848,0.9216299653053284,0.44694581627845764,0.44694581627845764
