epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
40,40,,,0.7608242034912109,0.9488233327865601,1.005785584449768,1.2168940305709839,1.1412770748138428
40,40,0.43409374356269836,,,,,,
41,41,,,0.7609987258911133,0.9526251554489136,1.002395749092102,1.2186399698257446,1.1412770748138428
41,41,0.43147435784339905,,,,,,
42,42,,,0.7605878710746765,0.953125536441803,1.0002105236053467,1.2172892093658447,1.1412770748138428
42,42,0.43148159980773926,,,,,,
43,43,,,0.7596061825752258,0.950217604637146,0.9990813136100769,1.2126601934432983,1.1412770748138428
43,43,0.4325105547904968,,,,,,
44,44,,,0.7581995725631714,0.944383978843689,0.9990026354789734,1.2054095268249512,1.1412770748138428
44,44,0.4328577220439911,,,,,,
45,45,,,0.7566136121749878,0.9365596771240234,1.000327467918396,1.196972370147705,1.1412770748138428
45,45,0.4317818880081177,,,,,,
46,46,,,0.7550934553146362,0.9278720617294312,1.0034631490707397,1.1889832019805908,1.1412770748138428
46,46,0.4297630786895752,,,,,,
47,47,,,0.7537953853607178,0.9193772673606873,1.0083576440811157,1.1825953722000122,1.1412770748138428
47,47,0.4278724789619446,,,,,,
48,48,,,0.7527642846107483,0.9118884801864624,1.0142419338226318,1.1781373023986816,1.1412770748138428
48,48,0.4269184470176697,,,,,,
49,49,,0.4270043671131134,,,,,
49,49,,,0.7519680261611938,0.9059255123138428,1.0198512077331543,1.175243616104126,1.1412770748138428
49,49,0.4270043671131134,,,,,,
50,50,,,0.7513546347618103,0.9017515182495117,1.0239697694778442,1.1733030080795288,1.1412770748138428
50,50,0.42764315009117126,,,,,,
51,51,,,0.7508967518806458,0.8994467258453369,1.0259405374526978,1.1719117164611816,1.1412770748138428
51,51,0.4281867444515228,,,,,,
52,52,,,0.7506054043769836,0.8989793062210083,1.025839924812317,1.171081304550171,1.1412770748138428
52,52,0.4282192885875702,,,,,,
53,53,,,0.7505184412002563,0.9002496004104614,1.0242869853973389,1.171149492263794,1.1412770748138428
53,53,0.42767807841300964,,,,,,
54,54,,,0.7506817579269409,0.9031018018722534,1.0220763683319092,1.172533392906189,1.1412770748138428
54,54,0.4267168641090393,,,,,,
55,55,,,0.7511340379714966,0.907307505607605,1.0198677778244019,1.175497055053711,1.1412770748138428
55,55,0.4255111813545227,,,,,,
56,56,,,0.7518905997276306,0.9125360250473022,1.0180542469024658,1.180018663406372,1.1412770748138428
56,56,0.4241795539855957,,,,,,
57,57,,,0.7529186606407166,0.9183316826820374,1.0167821645736694,1.1857482194900513,1.1412770748138428
57,57,0.4228317439556122,,,,,,
58,58,,,0.7541106343269348,0.9241215586662292,1.016025424003601,1.1920232772827148,1.1412770748138428
58,58,0.42162683606147766,,,,,,
59,59,,,0.7552767395973206,0.9292721152305603,1.015647530555725,1.19794499874115,1.1412770748138428
59,59,0.4207371473312378,,,,,,
60,60,,,0.756181538105011,0.9331958293914795,1.0154526233673096,1.2025525569915771,1.1412770748138428
60,60,0.42022860050201416,,,,,,
61,61,,,0.7566204071044922,0.9354816675186157,1.015252947807312,1.2050845623016357,1.1412770748138428
61,61,0.41998159885406494,,,,,,
62,62,,,0.756502091884613,0.9359993934631348,1.0149425268173218,1.2052322626113892,1.1412770748138428
62,62,0.41976305842399597,,,,,,
63,63,,,0.7558832168579102,0.9349265098571777,1.0145248174667358,1.2032289505004883,1.1412770748138428
63,63,0.41940242052078247,,,,,,
64,64,,,0.754935622215271,0.9326825737953186,1.014070749282837,1.199721336364746,1.1412770748138428
64,64,0.41889727115631104,,,,,,
65,65,,,0.7538691163063049,0.9298046827316284,1.013647198677063,1.1955091953277588,1.1412770748138428
65,65,0.4183528423309326,,,,,,
66,66,,,0.7528620362281799,0.9268165230751038,1.013275146484375,1.191308617591858,1.1412770748138428
66,66,0.41784751415252686,,,,,,
67,67,,,0.7520232200622559,0.9241347908973694,1.0129305124282837,1.187619686126709,1.1412770748138428
67,67,0.4173755347728729,,,,,,
68,68,,,0.7513899207115173,0.9220260977745056,1.0125559568405151,1.1846927404403687,1.1412770748138428
68,68,0.4168938100337982,,,,,,
69,69,,,0.7509419918060303,0.9206030368804932,1.0120675563812256,1.182551383972168,1.1412770748138428
69,69,0.4163858890533447,,,,,,
70,70,,,0.7506245970726013,0.9198472499847412,1.0113658905029297,1.1810486316680908,1.1412770748138428
70,70,0.4158689081668854,,,,,,
71,71,,,0.7503705620765686,0.9196441769599915,1.0103754997253418,1.179951786994934,1.1412770748138428
71,71,0.4153575003147125,,,,,,
72,72,,,0.7501222491264343,0.9198224544525146,1.0091004371643066,1.1790372133255005,1.1412770748138428
72,72,0.41483792662620544,,,,,,
73,73,,,0.7498457431793213,0.920191764831543,1.0076528787612915,1.178159475326538,1.1412770748138428
73,73,0.414285272359848,,,,,,
74,74,,,0.7495332956314087,0.920573890209198,1.006229281425476,1.1772665977478027,1.1412770748138428
74,74,0.4136985242366791,,,,,,
75,75,,,0.7491961717605591,0.9208242893218994,1.0050421953201294,1.1763688325881958,1.1412770748138428
75,75,0.413110613822937,,,,,,
76,76,,,0.7488527297973633,0.920845091342926,1.0042576789855957,1.1754990816116333,1.1412770748138428
76,76,0.41256386041641235,,,,,,
77,77,,,0.7485195398330688,0.9205902218818665,1.0039710998535156,1.1746925115585327,1.1412770748138428
77,77,0.41207531094551086,,,,,,
78,78,,,0.748207151889801,0.9200657606124878,1.004213809967041,1.1739860773086548,1.1412770748138428
78,78,0.41162416338920593,,,,,,
79,79,,,0.7479194402694702,0.9193247556686401,1.0049633979797363,1.1734199523925781,1.1412770748138428
79,79,0.41116568446159363,,,,,,
80,80,,,0.7476544976234436,0.9184572100639343,1.0061397552490234,1.1730263233184814,1.1412770748138428
80,80,0.4106587767601013,,,,,,
81,81,,,0.7474059462547302,0.9175759553909302,1.0075997114181519,1.1728148460388184,1.1412770748138428
81,81,0.41008782386779785,,,,,,
82,82,,,0.7471672296524048,0.9168000221252441,1.0091536045074463,1.1727705001831055,1.1412770748138428
82,82,0.409467488527298,,,,,,
83,83,,,0.7469342947006226,0.9162366986274719,1.0106115341186523,1.17287015914917,1.1412770748138428
83,83,0.40883129835128784,,,,,,
84,84,,,0.746709942817688,0.9159669876098633,1.0118381977081299,1.173107385635376,1.1412770748138428
84,84,0.40821054577827454,,,,,,
85,85,,,0.7465035915374756,0.9160327315330505,1.0127846002578735,1.173500895500183,1.1412770748138428
85,85,0.40761783719062805,,,,,,
86,86,,,0.7463281750679016,0.916430652141571,1.0134825706481934,1.1740821599960327,1.1412770748138428
86,86,0.4070429801940918,,,,,,
87,87,,,0.7461934089660645,0.9171097278594971,1.0140094757080078,1.1748636960983276,1.1412770748138428
87,87,0.4064621329307556,,,,,,
88,88,,,0.7460981607437134,0.9179757833480835,1.0144468545913696,1.1758087873458862,1.1412770748138428
88,88,0.40585511922836304,,,,,,
89,89,,,0.7460258603096008,0.9189019799232483,1.01485013961792,1.1768161058425903,1.1412770748138428
89,89,0.40521755814552307,,,,,,
90,90,,,0.7459439635276794,0.9197447896003723,1.0152359008789062,1.177725911140442,1.1412770748138428
90,90,0.40456244349479675,,,,,,
91,91,,,0.7458094358444214,0.9203665256500244,1.0155861377716064,1.178349494934082,1.1412770748138428
91,91,0.4039098620414734,,,,,,
92,92,,,0.7455796599388123,0.9206597805023193,1.0158618688583374,1.1785134077072144,1.1412770748138428
92,92,0.40327146649360657,,,,,,
93,93,,,0.7452258467674255,0.9205676317214966,1.0160250663757324,1.178107500076294,1.1412770748138428
93,93,0.40264084935188293,,,,,,
94,94,,,0.7447419166564941,0.9200946688652039,1.0160582065582275,1.1771184206008911,1.1412770748138428
94,94,0.40199583768844604,,,,,,
95,95,,,0.744147777557373,0.9193032383918762,1.0159729719161987,1.1756343841552734,1.1412770748138428
95,95,0.4013150930404663,,,,,,
96,96,,,0.7434801459312439,0.9182960987091064,1.0158041715621948,1.1738159656524658,1.1412770748138428
96,96,0.40059465169906616,,,,,,
97,97,,,0.7427815198898315,0.9171919822692871,1.0155940055847168,1.1718485355377197,1.1412770748138428
97,97,0.3998512029647827,,,,,,
98,98,,,0.7420865297317505,0.9161019921302795,1.015373945236206,1.1698943376541138,1.1412770748138428
98,98,0.3991074860095978,,,,,,
99,99,,0.39837226271629333,,,,,
99,99,,,0.7414156794548035,0.915111780166626,1.0151551961898804,1.1680619716644287,1.1412770748138428
99,99,0.39837226271629333,,,,,,
100,100,,,0.7407741546630859,0.9142733216285706,1.0149285793304443,1.1663994789123535,1.1412770748138428
100,100,0.39763566851615906,,,,,,
101,101,,,0.7401561141014099,0.9136049747467041,1.014675498008728,1.1649044752120972,1.1412770748138428
101,101,0.3968815207481384,,,,,,
102,102,,,0.7395507097244263,0.9130958318710327,1.014380693435669,1.1635442972183228,1.1412770748138428
102,102,0.3961019515991211,,,,,,
103,103,,,0.7389464378356934,0.9127128720283508,1.0140458345413208,1.1622765064239502,1.1412770748138428
103,103,0.39530235528945923,,,,,,
104,104,,,0.7383345365524292,0.9124101996421814,1.0136953592300415,1.1610636711120605,1.1412770748138428
104,104,0.39449211955070496,,,,,,
105,105,,,0.7377104759216309,0.9121361970901489,1.0133737325668335,1.1598806381225586,1.1412770748138428
105,105,0.3936755061149597,,,,,,
106,106,,,0.7370729446411133,0.9118422865867615,1.0131324529647827,1.1587142944335938,1.1412770748138428
106,106,0.3928495943546295,,,,,,
107,107,,,0.7364228367805481,0.9114911556243896,1.0130150318145752,1.157557487487793,1.1412770748138428
107,107,0.3920075297355652,,,,,,
108,108,,,0.7357608079910278,0.9110599160194397,1.013043761253357,1.156404733657837,1.1412770748138428
108,108,0.3911435604095459,,,,,,
109,109,,,0.7350861430168152,0.9105441570281982,1.0132149457931519,1.1552488803863525,1.1412770748138428
109,109,0.3902565836906433,,,,,,
110,110,,,0.7343968152999878,0.9099553823471069,1.0134996175765991,1.1540802717208862,1.1412770748138428
110,110,0.389350950717926,,,,,,
111,111,,,0.7336893677711487,0.9093170166015625,1.0138517618179321,1.1528880596160889,1.1412770748138428
111,111,0.3884323835372925,,,,,,
112,112,,,0.7329603433609009,0.9086588621139526,1.0142189264297485,1.1516634225845337,1.1412770748138428
112,112,0.3875010907649994,,,,,,
113,113,,,0.7322085499763489,0.9080101251602173,1.0145554542541504,1.1504030227661133,1.1412770748138428
113,113,0.3865524232387543,,,,,,
114,114,,,0.7314348220825195,0.9073936343193054,1.01483154296875,1.1491103172302246,1.1412770748138428
114,114,0.38558220863342285,,,,,,
115,115,,,0.7306415438652039,0.9068195223808289,1.0150374174118042,1.1477911472320557,1.1412770748138428
115,115,0.3845919966697693,,,,,,
116,116,,,0.7298307418823242,0.906282365322113,1.0151798725128174,1.1464474201202393,1.1412770748138428
116,116,0.38358479738235474,,,,,,
117,117,,,0.7290019989013672,0.9057617783546448,1.0152757167816162,1.1450700759887695,1.1412770748138428
117,117,0.3825604319572449,,,,,,
118,118,,,0.7281514406204224,0.9052248001098633,1.015343427658081,1.143636703491211,1.1412770748138428
118,118,0.3815148174762726,,,,,,
119,119,,,0.7272721529006958,0.9046327471733093,1.0153964757919312,1.1421129703521729,1.1412770748138428
119,119,0.3804458975791931,,,,,,
120,120,,,0.7263548970222473,0.9039492011070251,1.0154412984848022,1.140459418296814,1.140459418296814
120,120,0.3793546259403229,,,,,,
121,121,,,0.7253912687301636,0.9031477570533752,1.0154777765274048,1.13864266872406,1.13864266872406
121,121,0.37824270129203796,,,,,,
122,122,,,0.7243767976760864,0.9022194147109985,1.0155023336410522,1.1366478204727173,1.1366478204727173
122,122,0.3771098256111145,,,,,,
123,123,,,0.7233126163482666,0.9011762738227844,1.015512466430664,1.1344863176345825,1.1344863176345825
123,123,0.375953733921051,,,,,,
124,124,,,0.7222063541412354,0.9000495672225952,1.0155084133148193,1.1321957111358643,1.1321957111358643
124,124,0.3747723400592804,,,,,,
125,125,,,0.7210693359375,0.8988826870918274,1.015492558479309,1.1298295259475708,1.1298295259475708
125,125,0.37356555461883545,,,,,,
126,126,,,0.7199126482009888,0.89771968126297,1.0154664516448975,1.12744140625,1.12744140625
126,126,0.37233465909957886,,,,,,
127,127,,,0.7187431454658508,0.8965937495231628,1.015428066253662,1.1250674724578857,1.1250674724578857
127,127,0.37107983231544495,,,,,,
128,128,,,0.7175613045692444,0.8955202698707581,1.0153701305389404,1.1227174997329712,1.1227174997329712
128,128,0.36979836225509644,,,,,,
129,129,,,0.7163618206977844,0.8944941759109497,1.0152837038040161,1.120375394821167,1.120375394821167
129,129,0.36848732829093933,,,,,,
130,130,,,0.7151365280151367,0.8934949636459351,1.0151634216308594,1.1180100440979004,1.1180100440979004
130,130,0.36714640259742737,,,,,,
131,131,,,0.7138782739639282,0.8924940824508667,1.0150132179260254,1.1155905723571777,1.1155905723571777
131,131,0.3657759726047516,,,,,,
132,132,,,0.712583601474762,0.8914647698402405,1.0148484706878662,1.1130990982055664,1.1130990982055664
132,132,0.3643749952316284,,,,,,
133,133,,,0.7112538814544678,0.8903878331184387,1.0146915912628174,1.1105341911315918,1.1105341911315918
133,133,0.3629412055015564,,,,,,
134,134,,,0.7098934650421143,0.8892545700073242,1.014563798904419,1.1079063415527344,1.1079063415527344
134,134,0.36147311329841614,,,,,,
135,135,,,0.7085055708885193,0.8880645632743835,1.0144758224487305,1.1052260398864746,1.1052260398864746
135,135,0.3599695861339569,,,,,,
136,136,,,0.707091212272644,0.8868225812911987,1.0144238471984863,1.1024965047836304,1.1024965047836304
136,136,0.3584294617176056,,,,,,
137,137,,,0.705647885799408,0.8855361342430115,1.0143918991088867,1.0997121334075928,1.0997121334075928
137,137,0.35685062408447266,,,,,,
138,138,,,0.7041720151901245,0.8842135667800903,1.0143591165542603,1.096863865852356,1.096863865852356
138,138,0.3552304804325104,,,,,,
139,139,,,0.7026610374450684,0.882863461971283,1.0143089294433594,1.0939464569091797,1.0939464569091797
139,139,0.3535674810409546,,,,,,
140,140,,,0.7011147141456604,0.881493330001831,1.0142345428466797,1.0909624099731445,1.0909624099731445
140,140,0.3518597483634949,,,,,,
141,141,,,0.6995348334312439,0.8801083564758301,1.0141395330429077,1.087921142578125,1.087921142578125
141,141,0.3501049280166626,,,,,,
142,142,,,0.6979247331619263,0.8787112236022949,1.0140352249145508,1.0848352909088135,1.0848352909088135
142,142,0.34829986095428467,,,,,,
143,143,,,0.6962869167327881,0.8773007988929749,1.013934850692749,1.081715703010559,1.081715703010559
143,143,0.3464421331882477,,,,,,
144,144,,,0.6946230530738831,0.8758728504180908,1.0138500928878784,1.0785677433013916,1.0785677433013916
144,144,0.3445296585559845,,,,,,
145,145,,,0.6929327249526978,0.8744203448295593,1.0137879848480225,1.0753893852233887,1.0753893852233887
145,145,0.3425596356391907,,,,,,
146,146,,,0.6912134289741516,0.8729345202445984,1.0137486457824707,1.0721707344055176,1.0721707344055176
146,146,0.34052902460098267,,,,,,
147,147,,,0.6894611716270447,0.8714073300361633,1.0137263536453247,1.0688973665237427,1.0688973665237427
147,147,0.3384350538253784,,,,,,
148,148,,,0.6876718997955322,0.8698351383209229,1.0137134790420532,1.0655571222305298,1.0655571222305298
148,148,0.33627524971961975,,,,,,
149,149,,0.334046870470047,,,,,
149,149,,,0.6858440637588501,0.8682210445404053,1.0137057304382324,1.0621494054794312,1.0621494054794312
149,149,0.334046870470047,,,,,,
150,150,,,0.6839799880981445,0.8665769696235657,1.0137059688568115,1.058688998222351,1.058688998222351
150,150,0.3317470848560333,,,,,,
151,151,,,0.6820847392082214,0.8649194836616516,1.0137228965759277,1.0552014112472534,1.0552014112472534
151,151,0.3293732702732086,,,,,,
152,152,,,0.6801625490188599,0.8632634282112122,1.013763427734375,1.0517088174819946,1.0517088174819946
152,152,0.32692331075668335,,,,,,
153,153,,,0.6782138347625732,0.861616849899292,1.0138278007507324,1.0482186079025269,1.0482186079025269
153,153,0.32439470291137695,,,,,,
154,154,,,0.6762349605560303,0.859978199005127,1.0139083862304688,1.0447214841842651,1.0447214841842651
154,154,0.32178497314453125,,,,,,
155,155,,,0.6742207407951355,0.8583402037620544,1.0139966011047363,1.0412003993988037,1.0412003993988037
155,155,0.3190925419330597,,,,,,
156,156,,,0.6721669435501099,0.8566933274269104,1.0140876770019531,1.03764009475708,1.03764009475708
156,156,0.3163160979747772,,,,,,
157,157,,,0.6700722575187683,0.855030357837677,1.0141836404800415,1.0340346097946167,1.0340346097946167
157,157,0.31345438957214355,,,,,,
158,158,,,0.6679369211196899,0.8533474206924438,1.0142894983291626,1.0303846597671509,1.0303846597671509
158,158,0.310506671667099,,,,,,
159,159,,,0.6657620668411255,0.8516438007354736,1.0144110918045044,1.0266950130462646,1.0266950130462646
159,159,0.30747273564338684,,,,,,
160,160,,,0.6635489463806152,0.849921464920044,1.0145535469055176,1.0229719877243042,1.0229719877243042
160,160,0.30435267090797424,,,,,,
161,161,,,0.6612977981567383,0.848182737827301,1.0147194862365723,1.0192201137542725,1.0192201137542725
161,161,0.30114686489105225,,,,,,
162,162,,,0.6590064764022827,0.8464294672012329,1.014906883239746,1.015438199043274,1.015438199043274
162,162,0.29785647988319397,,,,,,
163,163,,,0.6566710472106934,0.844663679599762,1.0151084661483765,1.0116194486618042,1.0116194486618042
163,163,0.294483482837677,,,,,,
164,164,,,0.6542869806289673,0.8428889513015747,1.0153151750564575,1.007757544517517,1.007757544517517
164,164,0.2910301685333252,,,,,,
165,165,,,0.6518527269363403,0.8411112427711487,1.0155236721038818,1.0038537979125977,1.0038537979125977
165,165,0.2874995470046997,,,,,,
166,166,,,0.6493686437606812,0.8393361568450928,1.015736699104309,0.9999161958694458,0.9999161958694458
166,166,0.28389519453048706,,,,,,
167,167,,,0.6468350291252136,0.8375664949417114,1.0159580707550049,0.9959497451782227,0.9959497451782227
167,167,0.28022119402885437,,,,,,
168,168,,,0.6442492008209229,0.835799515247345,1.0161893367767334,0.9919513463973999,0.9919513463973999
168,168,0.27648240327835083,,,,,,
169,169,,,0.6416082382202148,0.8340305089950562,1.016432523727417,0.9879158735275269,0.9879158735275269
169,169,0.2726845145225525,,,,,,
170,170,,,0.6389111280441284,0.8322574496269226,1.016692042350769,0.9838439226150513,0.9838439226150513
170,170,0.2688337564468384,,,,,,
171,171,,,0.6361589431762695,0.8304823040962219,1.016972303390503,0.9797418117523193,0.9797418117523193
171,171,0.26493698358535767,,,,,,
172,172,,,0.6333522796630859,0.8287107348442078,1.0172736644744873,0.9756158590316772,0.9756158590316772
172,172,0.2610015273094177,,,,,,
173,173,,,0.6304910778999329,0.826948881149292,1.0175933837890625,0.9714697599411011,0.9714697599411011
173,173,0.25703534483909607,,,,,,
174,174,,,0.6275750398635864,0.8252012133598328,1.0179299116134644,0.9673069715499878,0.9673069715499878
174,174,0.25304657220840454,,,,,,
175,175,,,0.6246036887168884,0.8234705328941345,1.018283724784851,0.9631302356719971,0.9631302356719971
175,175,0.24904388189315796,,,,,,
176,176,,,0.6215770840644836,0.8217602372169495,1.0186549425125122,0.9589430689811707,0.9589430689811707
176,176,0.24503640830516815,,,,,,
177,177,,,0.6184975504875183,0.8200769424438477,1.0190455913543701,0.9547551274299622,0.9547551274299622
177,177,0.24103327095508575,,,,,,
178,178,,,0.6153707504272461,0.8184288144111633,1.0194623470306396,0.9505835175514221,0.9505835175514221
178,178,0.23704351484775543,,,,,,
179,179,,,0.6122025847434998,0.8168217539787292,1.0199120044708252,0.9464434385299683,0.9464434385299683
179,179,0.23307618498802185,,,,,,
180,180,,,0.6089962720870972,0.8152567744255066,1.0203965902328491,0.9423407316207886,0.9423407316207886
180,180,0.22914007306098938,,,,,,
181,181,,,0.6057543158531189,0.8137334585189819,1.0209153890609741,0.9382773637771606,0.9382773637771606
181,181,0.22524374723434448,,,,,,
182,182,,,0.6024819016456604,0.8122537136077881,1.021471619606018,0.9342621564865112,0.9342621564865112
182,182,0.22139525413513184,,,,,,
183,183,,,0.5991863012313843,0.8108242154121399,1.022068738937378,0.9303101301193237,0.9303101301193237
183,183,0.21760216355323792,,,,,,
184,184,,,0.5958739519119263,0.8094532489776611,1.0227078199386597,0.9264348745346069,0.9264348745346069
184,184,0.21387134492397308,,,,,,
185,185,,,0.5925503969192505,0.8081463575363159,1.0233898162841797,0.922646701335907,0.922646701335907
185,185,0.21020899713039398,,,,,,
186,186,,,0.5892203450202942,0.8069049715995789,1.0241169929504395,0.9189525842666626,0.9189525842666626
186,186,0.20662058889865875,,,,,,
187,187,,,0.5858878493309021,0.8057299852371216,1.024888277053833,0.9153563976287842,0.9153563976287842
187,187,0.20311087369918823,,,,,,
188,188,,,0.5825579762458801,0.8046249747276306,1.025700569152832,0.9118634462356567,0.9118634462356567
188,188,0.19968368113040924,,,,,,
189,189,,,0.5792375802993774,0.8035945892333984,1.0265519618988037,0.9084827899932861,0.9084827899932861
189,189,0.19634205102920532,,,,,,
190,190,,,0.5759330987930298,0.8026406764984131,1.0274382829666138,0.9052186012268066,0.9052186012268066
190,190,0.19308829307556152,,,,,,
191,191,,,0.5726484656333923,0.8017601370811462,1.0283501148223877,0.9020658731460571,0.9020658731460571
191,191,0.18992389738559723,,,,,,
192,192,,,0.5693882703781128,0.800948441028595,1.0292778015136719,0.8990185260772705,0.8990185260772705
192,192,0.18684951961040497,,,,,,
193,193,,,0.5661584138870239,0.8002038598060608,1.0302131175994873,0.8960751295089722,0.8960751295089722
193,193,0.18386517465114594,,,,,,
194,194,,,0.5629646182060242,0.7995271682739258,1.031145691871643,0.8932342529296875,0.8932342529296875
194,194,0.1809701770544052,,,,,,
195,195,,,0.5598114728927612,0.798918604850769,1.0320632457733154,0.8904916048049927,0.8904916048049927
195,195,0.17816323041915894,,,,,,
196,196,,,0.5567026138305664,0.7983742952346802,1.0329537391662598,0.8878394365310669,0.8878394365310669
196,196,0.17544253170490265,,,,,,
197,197,,,0.5536404848098755,0.7978892922401428,1.0338026285171509,0.8852659463882446,0.8852659463882446
197,197,0.17280584573745728,,,,,,
198,198,,,0.5506278276443481,0.7974615097045898,1.034595012664795,0.882761538028717,0.882761538028717
198,198,0.17025046050548553,,,,,,
199,199,,0.16777344048023224,,,,,
199,199,,,0.5476680994033813,0.7970905303955078,1.035319447517395,0.8803211450576782,0.8803211450576782
