epoch,step,train/loss_epoch,train/loss_step,val/error_qq,val/error_xx,val/loss,val/loss_best
38,38,0.043775156140327454,,,,,
39,39,,,0.8925799131393433,0.3546745777130127,0.055415697395801544,0.05152221769094467
39,39,0.04367838427424431,,,,,
40,40,,,0.8981356620788574,0.354572057723999,0.05561027675867081,0.05152221769094467
40,40,0.04386304318904877,,,,,
41,41,,,0.9049815535545349,0.3532446026802063,0.055594637989997864,0.05152221769094467
41,41,0.044123392552137375,,,,,
42,42,,,0.910198986530304,0.3506966233253479,0.055257976055145264,0.05152221769094467
42,42,0.04421905428171158,,,,,
43,43,,,0.9117572903633118,0.3472255766391754,0.054586611688137054,0.05152221769094467
43,43,0.04398542642593384,,,,,
44,44,,,0.909179151058197,0.3432988226413727,0.053663771599531174,0.05152221769094467
44,44,0.043399713933467865,,,,,
45,45,,,0.9034770131111145,0.3393799960613251,0.052629075944423676,0.05152221769094467
45,45,0.04257858172059059,,,,,
46,46,,,0.896517276763916,0.33578091859817505,0.05162092298269272,0.05152221769094467
46,46,0.04171571880578995,,,,,
47,47,,,0.8901536464691162,0.3325985074043274,0.0507296547293663,0.0507296547293663
47,47,0.04099391773343086,,,,,
48,48,,,0.8855322599411011,0.32975292205810547,0.04998058080673218,0.04998058080673218
48,48,0.04051334038376808,,,,,
49,49,,0.04026544466614723,,,,
49,49,,,0.8828715085983276,0.32709354162216187,0.049349479377269745,0.049349479377269745
49,49,0.04026544466614723,,,,,
50,50,,,0.8817692995071411,0.3245086967945099,0.04879738390445709,0.04879738390445709
50,50,0.04015824943780899,,,,,
51,51,,,0.8817885518074036,0.32198458909988403,0.048304252326488495,0.048304252326488495
51,51,0.040074001997709274,,,,,
52,52,,,0.8829261064529419,0.31959494948387146,0.04788395017385483,0.04788395017385483
52,52,0.03992864489555359,,,,,
53,53,,,0.8856686949729919,0.31744444370269775,0.047574933618307114,0.047574933618307114
53,53,0.03970421105623245,,,,,
54,54,,,0.8906099200248718,0.3156069219112396,0.04741395264863968,0.04741395264863968
54,54,0.03944281116127968,,,,,
55,55,,,0.8978701233863831,0.31409382820129395,0.047408267855644226,0.047408267855644226
55,55,0.03921039402484894,,,,,
56,56,,,0.906694769859314,0.3128643035888672,0.04752165824174881,0.047408267855644226
56,56,0.03905307501554489,,,,,
57,57,,,0.9155088663101196,0.31186091899871826,0.047681596130132675,0.047408267855644226
57,57,0.03896977752447128,,,,,
58,58,,,0.9224283695220947,0.31104394793510437,0.047804441303014755,0.047408267855644226
58,58,0.03891412913799286,,,,,
59,59,,,0.9259583353996277,0.3104041516780853,0.04782615229487419,0.047408267855644226
59,59,0.03882218897342682,,,,,
60,60,,,0.925527036190033,0.30995115637779236,0.047723717987537384,0.047408267855644226
60,60,0.03864879161119461,,,,,
61,61,,,0.9216240644454956,0.30968889594078064,0.04751758277416229,0.047408267855644226
61,61,0.03839151933789253,,,,,
62,62,,,0.9155319333076477,0.30959564447402954,0.047256454825401306,0.047256454825401306
62,62,0.038089413195848465,,,,,
63,63,,,0.9088214039802551,0.30961835384368896,0.04699418693780899,0.04699418693780899
63,63,0.037799086421728134,,,,,
64,64,,,0.902856171131134,0.309682697057724,0.04677097871899605,0.04677097871899605
64,64,0.037564005702733994,,,,,
65,65,,,0.8985227942466736,0.3097120523452759,0.04660654067993164,0.04660654067993164
65,65,0.037394486367702484,,,,,
66,66,,,0.8962382674217224,0.309644877910614,0.04650468751788139,0.04650468751788139
66,66,0.037268467247486115,,,,,
67,67,,,0.8961231112480164,0.30944472551345825,0.04646269232034683,0.04646269232034683
67,67,0.03714994713664055,,,,,
68,68,,,0.8981437683105469,0.30910053849220276,0.046477191150188446,0.04646269232034683
68,68,0.03701206296682358,,,,,
69,69,,,0.9021043181419373,0.3086206912994385,0.0465427041053772,0.04646269232034683
69,69,0.036850638687610626,,,,,
70,70,,,0.9075301289558411,0.3080246150493622,0.04664521664381027,0.04646269232034683
70,70,0.03668152168393135,,,,,
71,71,,,0.9135925769805908,0.3073362708091736,0.04675736650824547,0.04646269232034683
71,71,0.036525748670101166,,,,,
72,72,,,0.9192033410072327,0.3065805733203888,0.04684082791209221,0.04646269232034683
72,72,0.036393873393535614,,,,,
73,73,,,0.9232897162437439,0.305783212184906,0.046856965869665146,0.04646269232034683
73,73,0.036279164254665375,,,,,
74,74,,,0.9251214265823364,0.30497121810913086,0.046780578792095184,0.04646269232034683
74,74,0.03616342693567276,,,,,
75,75,,,0.9245346188545227,0.3041720986366272,0.04660962522029877,0.04646269232034683
75,75,0.03602973371744156,,,,,
76,76,,,0.9219509363174438,0.30341070890426636,0.04636576026678085,0.04636576026678085
76,76,0.03587321937084198,,,,,
77,77,,,0.9182019829750061,0.3027039170265198,0.04608592391014099,0.04608592391014099
77,77,0.035702913999557495,,,,,
78,78,,,0.9142577648162842,0.3020550608634949,0.04580981656908989,0.04580981656908989
78,78,0.03553469479084015,,,,,
79,79,,,0.9109789729118347,0.3014509677886963,0.04556919261813164,0.04556919261813164
79,79,0.03538084030151367,,,,,
80,80,,,0.90897136926651,0.3008645474910736,0.045382753014564514,0.045382753014564514
80,80,0.03524357080459595,,,,,
81,81,,,0.908549427986145,0.30026260018348694,0.045256540179252625,0.045256540179252625
81,81,0.035115908831357956,,,,,
82,82,,,0.9097540378570557,0.2996174097061157,0.0451870933175087,0.0451870933175087
82,82,0.03498832881450653,,,,,
83,83,,,0.9123764038085938,0.298917293548584,0.04516429454088211,0.04516429454088211
83,83,0.03485563397407532,,,,,
84,84,,,0.9159790873527527,0.29817238450050354,0.045173078775405884,0.04516429454088211
84,84,0.034719500690698624,,,,,
85,85,,,0.9199444651603699,0.297412633895874,0.04519462585449219,0.04516429454088211
85,85,0.034585706889629364,,,,,
86,86,,,0.9235817790031433,0.29668039083480835,0.045208945870399475,0.04516429454088211
86,86,0.03445874899625778,,,,,
87,87,,,0.9262829422950745,0.29601970314979553,0.045199207961559296,0.04516429454088211
87,87,0.034338269382715225,,,,,
88,88,,,0.9276748895645142,0.29546669125556946,0.04515639320015907,0.04515639320015907
88,88,0.03421957418322563,,,,,
89,89,,,0.9277084469795227,0.2950425148010254,0.04508194327354431,0.04508194327354431
89,89,0.0340973325073719,,,,,
90,90,,,0.9266486763954163,0.2947486639022827,0.04498670995235443,0.04498670995235443
90,90,0.03396952152252197,,,,,
91,91,,,0.9249792098999023,0.2945643961429596,0.04488654434680939,0.04488654434680939
91,91,0.03383849188685417,,,,,
92,92,,,0.9232630133628845,0.29444754123687744,0.0447966605424881,0.0447966605424881
92,92,0.03370889648795128,,,,,
93,93,,,0.9220081567764282,0.29434117674827576,0.044727299362421036,0.044727299362421036
93,93,0.033584196120500565,,,,,
94,94,,,0.921575665473938,0.2941857576370239,0.04468225687742233,0.04468225687742233
94,94,0.03346461057662964,,,,,
95,95,,,0.922133207321167,0.29393550753593445,0.04466009512543678,0.04466009512543678
95,95,0.03334762156009674,,,,,
96,96,,,0.9236467480659485,0.2935717701911926,0.044656239449977875,0.044656239449977875
96,96,0.03323046863079071,,,,,
97,97,,,0.925900399684906,0.2931084930896759,0.044664718210697174,0.044656239449977875
97,97,0.033112265169620514,,,,,
98,98,,,0.9285411834716797,0.2925869822502136,0.04467888921499252,0.044656239449977875
98,98,0.03299436345696449,,,,,
99,99,,0.032878607511520386,,,,
99,99,,,0.9311504364013672,0.29206305742263794,0.04469182342290878,0.044656239449977875
99,99,0.032878607511520386,,,,,
100,100,,,0.9333333969116211,0.29159149527549744,0.04469712823629379,0.044656239449977875
100,100,0.03276565298438072,,,,,
101,101,,,0.9348101615905762,0.29121270775794983,0.04469037801027298,0.044656239449977875
101,101,0.03265434503555298,,,,,
102,102,,,0.9354780912399292,0.29094451665878296,0.04467031732201576,0.044656239449977875
102,102,0.03254278376698494,,,,,
103,103,,,0.9354285001754761,0.2907787263393402,0.04463911056518555,0.04463911056518555
103,103,0.03242996335029602,,,,,
104,104,,,0.9349126815795898,0.2906843423843384,0.044601500034332275,0.044601500034332275
104,104,0.032316457480192184,,,,,
105,105,,,0.9342688918113708,0.29061558842658997,0.04456320405006409,0.04456320405006409
105,105,0.03220374137163162,,,,,
106,106,,,0.9338376522064209,0.29052484035491943,0.04452970623970032,0.04452970623970032
106,106,0.032092928886413574,,,,,
107,107,,,0.9338834881782532,0.29037681221961975,0.04450554400682449,0.04450554400682449
107,107,0.03198399022221565,,,,,
108,108,,,0.9345431327819824,0.29015862941741943,0.04449404776096344,0.04449404776096344
108,108,0.03187602758407593,,,,,
109,109,,,0.9358020424842834,0.2898823618888855,0.0444968082010746,0.04449404776096344
109,109,0.03176829218864441,,,,,
110,110,,,0.9375024437904358,0.28957927227020264,0.04451299458742142,0.04449404776096344
110,110,0.0316607691347599,,,,,
111,111,,,0.9393825531005859,0.2892882525920868,0.04453883320093155,0.04449404776096344
111,111,0.03155406191945076,,,,,
112,112,,,0.9411397576332092,0.2890439033508301,0.044568002223968506,0.04449404776096344
112,112,0.031448639929294586,,,,,
113,113,,,0.9425076842308044,0.28886643052101135,0.04459305852651596,0.04449404776096344
113,113,0.0313444621860981,,,,,
114,114,,,0.9433261156082153,0.28875765204429626,0.04460764303803444,0.04449404776096344
114,114,0.03124094009399414,,,,,
115,115,,,0.9435822367668152,0.2887022793292999,0.04460848867893219,0.04449404776096344
115,115,0.031137563288211823,,,,,
116,116,,,0.9434108138084412,0.2886737585067749,0.04459645599126816,0.04449404776096344
116,116,0.03103436529636383,,,,,
117,117,,,0.9430495500564575,0.2886428236961365,0.04457622021436691,0.04449404776096344
117,117,0.030931729823350906,,,,,
118,118,,,0.9427694082260132,0.28858673572540283,0.04455491900444031,0.04449404776096344
118,118,0.030830085277557373,,,,,
119,119,,,0.9427996277809143,0.28849485516548157,0.04454011470079422,0.04449404776096344
119,119,0.030729463323950768,,,,,
120,120,,,0.9432682991027832,0.2883705198764801,0.04453764855861664,0.04449404776096344
120,120,0.030629608780145645,,,,,
121,121,,,0.9441729784011841,0.28822800517082214,0.04454994946718216,0.04449404776096344
121,121,0.030530216172337532,,,,,
122,122,,,0.945387065410614,0.28808706998825073,0.04457531124353409,0.04449404776096344
122,122,0.030431263148784637,,,,,
123,123,,,0.9466991424560547,0.28796645998954773,0.044608328491449356,0.04449404776096344
123,123,0.03033295087516308,,,,,
124,124,,,0.9478769302368164,0.2878793179988861,0.04464171826839447,0.04449404776096344
124,124,0.030235419049859047,,,,,
125,125,,,0.9487353563308716,0.28783097863197327,0.04466874152421951,0.04449404776096344
125,125,0.030138634145259857,,,,,
126,126,,,0.9491918683052063,0.28781917691230774,0.044685546308755875,0.04449404776096344
126,126,0.0300423763692379,,,,,
127,127,,,0.9492868185043335,0.28783634305000305,0.04469246417284012,0.04449404776096344
127,127,0.02994648739695549,,,,,
128,128,,,0.9491644501686096,0.2878721058368683,0.044693633913993835,0.04449404776096344
128,128,0.02985103242099285,,,,,
129,129,,,0.9490217566490173,0.28791558742523193,0.04469531774520874,0.04449404776096344
129,129,0.029756132513284683,,,,,
130,130,,,0.949044942855835,0.28795745968818665,0.04470357298851013,0.04449404776096344
130,130,0.029661931097507477,,,,,
131,131,,,0.9493531584739685,0.28799086809158325,0.04472213611006737,0.04449404776096344
131,131,0.029568374156951904,,,,,
132,132,,,0.9499673843383789,0.28801199793815613,0.04475121200084686,0.04449404776096344
132,132,0.029475323855876923,,,,,
133,133,,,0.9508105516433716,0.2880205810070038,0.04478760063648224,0.04449404776096344
133,133,0.029382746666669846,,,,,
134,134,,,0.9517384767532349,0.28801992535591125,0.04482591897249222,0.04449404776096344
134,134,0.029290657490491867,,,,,
135,135,,,0.952589213848114,0.28801655769348145,0.0448606014251709,0.04449404776096344
135,135,0.02919914200901985,,,,,
136,136,,,0.9532358050346375,0.2880186140537262,0.044887788593769073,0.04449404776096344
136,136,0.029108241200447083,,,,,
137,137,,,0.9536250829696655,0.28803369402885437,0.044906578958034515,0.04449404776096344
137,137,0.029017845168709755,,,,,
138,138,,,0.953789472579956,0.28806596994400024,0.04491903632879257,0.04449404776096344
138,138,0.028927907347679138,,,,,
139,139,,,0.9538288116455078,0.28811436891555786,0.044929105788469315,0.04449404776096344
139,139,0.028838401660323143,,,,,
140,140,,,0.9538721442222595,0.2881721556186676,0.04494098573923111,0.04449404776096344
140,140,0.02874944359064102,,,,,
141,141,,,0.9540334343910217,0.2882286608219147,0.044957540929317474,0.04449404776096344
141,141,0.028661005198955536,,,,,
142,142,,,0.954375684261322,0.2882732152938843,0.044979535043239594,0.04449404776096344
142,142,0.028573093935847282,,,,,
143,143,,,0.9548963308334351,0.2882988452911377,0.04500564932823181,0.04449404776096344
143,143,0.028485659509897232,,,,,
144,144,,,0.9555332660675049,0.2883055508136749,0.04503330588340759,0.04449404776096344
144,144,0.0283986646682024,,,,,
145,145,,,0.9561911225318909,0.288301020860672,0.045059897005558014,0.04449404776096344
145,145,0.02831212803721428,,,,,
146,146,,,0.9567759037017822,0.28829777240753174,0.045083679258823395,0.04449404776096344
146,146,0.028226062655448914,,,,,
147,147,,,0.9572249054908752,0.28830865025520325,0.04510429501533508,0.04449404776096344
147,147,0.02814045548439026,,,,,
148,148,,,0.957525372505188,0.28834179043769836,0.045122601091861725,0.04449404776096344
148,148,0.028055289760231972,,,,,
149,149,,0.027970530092716217,,,,
149,149,,,0.9577133059501648,0.28839677572250366,0.04514002799987793,0.04449404776096344
149,149,0.027970530092716217,,,,,
150,150,,,0.9578567743301392,0.28846466541290283,0.04515787214040756,0.04449404776096344
150,150,0.02788618765771389,,,,,
151,151,,,0.9580312967300415,0.2885313630104065,0.04517679288983345,0.04449404776096344
151,151,0.027802275493741035,,,,,
152,152,,,0.9582921862602234,0.28858205676078796,0.045196533203125,0.04449404776096344
152,152,0.027718814089894295,,,,,
153,153,,,0.9586600661277771,0.28860750794410706,0.045216333121061325,0.04449404776096344
153,153,0.02763575315475464,,,,,
154,154,,,0.9591158032417297,0.2886064648628235,0.045235175639390945,0.04449404776096344
154,154,0.02755308710038662,,,,,
155,155,,,0.9596108794212341,0.2885855734348297,0.045252203941345215,0.04449404776096344
155,155,0.027470815926790237,,,,,
156,156,,,0.9600863456726074,0.2885560095310211,0.04526691138744354,0.04449404776096344
156,156,0.02738894335925579,,,,,
157,157,,,0.9604936242103577,0.2885282337665558,0.04527909308671951,0.04449404776096344
157,157,0.027307473123073578,,,,,
158,158,,,0.9608094096183777,0.2885075509548187,0.04528868943452835,0.04449404776096344
158,158,0.027226366102695465,,,,,
159,159,,,0.9610428214073181,0.28849196434020996,0.045295730233192444,0.04449404776096344
159,159,0.027145635336637497,,,,,
160,160,,,0.9612292647361755,0.2884734570980072,0.045300304889678955,0.04449404776096344
160,160,0.02706526778638363,,,,,
161,161,,,0.9614168405532837,0.2884421944618225,0.04530269280076027,0.04449404776096344
161,161,0.02698523923754692,,,,,
162,162,,,0.9616477489471436,0.28839007019996643,0.045303259044885635,0.04449404776096344
162,162,0.026905596256256104,,,,,
163,163,,,0.9619445204734802,0.2883142828941345,0.04530246555805206,0.04449404776096344
163,163,0.026826277375221252,,,,,
164,164,,,0.9623022079467773,0.28821825981140137,0.045300692319869995,0.04449404776096344
164,164,0.026747308671474457,,,,,
165,165,,,0.9626924395561218,0.28810915350914,0.0452980101108551,0.04449404776096344
165,165,0.02666865848004818,,,,,
166,166,,,0.9630746841430664,0.2879948914051056,0.04529411345720291,0.04449404776096344
166,166,0.02659033238887787,,,,,
167,167,,,0.9634113907814026,0.28788039088249207,0.04528828710317612,0.04449404776096344
167,167,0.026512324810028076,,,,,
168,168,,,0.9636838436126709,0.28776583075523376,0.04527974873781204,0.04449404776096344
168,168,0.026434607803821564,,,,,
169,169,,,0.9638964533805847,0.2876468598842621,0.04526795446872711,0.04449404776096344
169,169,0.026357192546129227,,,,,
170,170,,,0.9640758037567139,0.28751707077026367,0.04525288939476013,0.04449404776096344
170,170,0.026280071586370468,,,,,
171,171,,,0.9642574787139893,0.2873697876930237,0.04523489251732826,0.04449404776096344
171,171,0.026203224435448647,,,,,
172,172,,,0.9644722938537598,0.28720128536224365,0.045214612036943436,0.04449404776096344
172,172,0.026126667857170105,,,,,
173,173,,,0.9647336602210999,0.2870108485221863,0.04519249126315117,0.04449404776096344
173,173,0.026050377637147903,,,,,
174,174,,,0.9650331139564514,0.28680044412612915,0.04516853392124176,0.04449404776096344
174,174,0.025974351912736893,,,,,
175,175,,,0.9653453826904297,0.2865734100341797,0.04514226317405701,0.04449404776096344
175,175,0.025898601859807968,,,,,
176,176,,,0.9656395316123962,0.2863325774669647,0.04511287063360214,0.04449404776096344
176,176,0.02582307904958725,,,,,
177,177,,,0.9658913612365723,0.2860791087150574,0.0450795479118824,0.04449404776096344
177,177,0.02574780583381653,,,,,
178,178,,,0.9660947322845459,0.2858128249645233,0.0450420081615448,0.04449404776096344
178,178,0.025672778487205505,,,,,
179,179,,,0.9662622213363647,0.2855319082736969,0.045000482350587845,0.04449404776096344
179,179,0.02559797279536724,,,,,
180,180,,,0.9664180874824524,0.28523409366607666,0.04495559632778168,0.04449404776096344
180,180,0.025523405522108078,,,,,
181,181,,,0.9665878415107727,0.28491735458374023,0.044908083975315094,0.04449404776096344
181,181,0.02544904500246048,,,,,
182,182,,,0.9667866230010986,0.28458061814308167,0.0448584109544754,0.04449404776096344
182,182,0.02537490427494049,,,,,
183,183,,,0.9670124650001526,0.2842239439487457,0.04480651766061783,0.04449404776096344
183,183,0.025300975888967514,,,,,
184,184,,,0.9672505855560303,0.2838485836982727,0.044752009212970734,0.04449404776096344
184,184,0.025227218866348267,,,,,
185,185,,,0.9674782156944275,0.28345608711242676,0.0446942076086998,0.04449404776096344
185,185,0.025153666734695435,,,,,
186,186,,,0.9676766991615295,0.283048152923584,0.04463262856006622,0.04449404776096344
186,186,0.025080308318138123,,,,,
187,187,,,0.9678396582603455,0.2826259732246399,0.04456721246242523,0.04449404776096344
187,187,0.025007110089063644,,,,,
188,188,,,0.9679731130599976,0.28218916058540344,0.04449817165732384,0.04449404776096344
188,188,0.02493409812450409,,,,,
189,189,,,0.9680933952331543,0.2817360758781433,0.04442591220140457,0.04442591220140457
189,189,0.024861227720975876,,,,,
190,190,,,0.9682174324989319,0.28126436471939087,0.044350765645504,0.044350765645504
190,190,0.024788543581962585,,,,,
191,191,,,0.968355119228363,0.28077131509780884,0.04427270591259003,0.04427270591259003
191,191,0.024716012179851532,,,,,
192,192,,,0.9685059189796448,0.28025540709495544,0.04419146478176117,0.04419146478176117
192,192,0.02464361861348152,,,,,
193,193,,,0.9686594605445862,0.27971675992012024,0.044106654822826385,0.044106654822826385
193,193,0.024571357294917107,,,,,
194,194,,,0.9688016176223755,0.2791569232940674,0.04401795193552971,0.04401795193552971
194,194,0.024499233812093735,,,,,
195,195,,,0.9689207077026367,0.2785782814025879,0.04392530396580696,0.04392530396580696
195,195,0.024427242577075958,,,,,
196,196,,,0.9690132141113281,0.2779829204082489,0.043828923255205154,0.043828923255205154
196,196,0.024355366826057434,,,,,
197,197,,,0.9690837860107422,0.2773715555667877,0.04372914880514145,0.04372914880514145
197,197,0.024283602833747864,,,,,
198,198,,,0.9691417813301086,0.276743084192276,0.043626196682453156,0.043626196682453156
198,198,0.024211954325437546,,,,,
199,199,,0.024140406399965286,,,,
199,199,,,0.9691972136497498,0.276095449924469,0.04352017864584923,0.04352017864584923
199,199,0.024140406399965286,,,,,
200,200,,,0.9692556262016296,0.2754268944263458,0.043411046266555786,0.043411046266555786
200,200,0.024068955332040787,,,,,
201,201,,,0.9693155288696289,0.27473634481430054,0.043298594653606415,0.043298594653606415
201,201,0.02399759367108345,,,,,
202,202,,,0.9693707823753357,0.27402493357658386,0.043182775378227234,0.043182775378227234
202,202,0.023926304653286934,,,,,
203,203,,,0.9694131016731262,0.2732945382595062,0.04306357353925705,0.04306357353925705
203,203,0.023855116218328476,,,,,
204,204,,,0.9694361090660095,0.27254748344421387,0.0429411306977272,0.0429411306977272
204,204,0.023783981800079346,,,,,
205,205,,,0.9694379568099976,0.2717849612236023,0.04281558841466904,0.04281558841466904
205,205,0.023712918162345886,,,,,
206,206,,,0.9694214463233948,0.2710064649581909,0.042687006294727325,0.042687006294727325
206,206,0.02364191599190235,,,,,
207,207,,,0.969391942024231,0.2702103853225708,0.04255536198616028,0.04255536198616028
207,207,0.023570969700813293,,,,,
208,208,,,0.9693549871444702,0.26939481496810913,0.04242061451077461,0.04242061451077461
208,208,0.02350008115172386,,,,,
209,209,,,0.9693135619163513,0.26855844259262085,0.04228269308805466,0.04228269308805466
209,209,0.023429222404956818,,,,,
210,210,,,0.9692664742469788,0.2677016258239746,0.04214164614677429,0.04214164614677429
210,210,0.023358413949608803,,,,,
211,211,,,0.9692096710205078,0.26682573556900024,0.041997551918029785,0.041997551918029785
211,211,0.023287635296583176,,,,,
212,212,,,0.9691383242607117,0.2659330368041992,0.041850604116916656,0.041850604116916656
212,212,0.023216892033815384,,,,,
213,213,,,0.9690481424331665,0.2650250196456909,0.04170088469982147,0.04170088469982147
213,213,0.023146163672208786,,,,,
214,214,,,0.9689382910728455,0.264102041721344,0.04154844954609871,0.04154844954609871
214,214,0.023075463250279427,,,,,
215,215,,,0.9688111543655396,0.2631637156009674,0.04139333963394165,0.04139333963394165
215,215,0.023004785180091858,,,,,
216,216,,,0.9686707258224487,0.2622089982032776,0.04123562574386597,0.04123562574386597
216,216,0.02293410897254944,,,,,
217,217,,,0.9685205221176147,0.2612375020980835,0.04107538238167763,0.04107538238167763
217,217,0.02286345511674881,,,,,
218,218,,,0.9683623909950256,0.2602492570877075,0.04091274365782738,0.04091274365782738
218,218,0.022792808711528778,,,,,
219,219,,,0.9681946635246277,0.2592453956604004,0.04074783995747566,0.04074783995747566
219,219,0.0227221567183733,,,,,
220,220,,,0.9680134654045105,0.25822731852531433,0.04058075696229935,0.04058075696229935
220,220,0.02265150472521782,,,,,
221,221,,,0.967815637588501,0.2571962773799896,0.040411584079265594,0.040411584079265594
221,221,0.022580847144126892,,,,,
222,222,,,0.9675986766815186,0.2561527490615845,0.040240317583084106,0.040240317583084106
222,222,0.02251017838716507,,,,,
223,223,,,0.9673638939857483,0.2550967335700989,0.040067028254270554,0.040067028254270554
223,223,0.022439513355493546,,,,,
224,224,,,0.9671136736869812,0.2540278732776642,0.039891794323921204,0.039891794323921204
224,224,0.022368833422660828,,,,,
225,225,,,0.9668509364128113,0.2529458701610565,0.039714716374874115,0.039714716374874115
225,225,0.022298136726021767,,,,,
226,226,,,0.9665777683258057,0.25185108184814453,0.03953596204519272,0.03953596204519272
226,226,0.022227415814995766,,,,,
227,227,,,0.9662937521934509,0.25074419379234314,0.03935564309358597,0.03935564309358597
227,227,0.022156693041324615,,,,,
228,228,,,0.9659969806671143,0.24962635338306427,0.039173875004053116,0.039173875004053116
228,228,0.022085949778556824,,,,,
229,229,,,0.9656840562820435,0.24849870800971985,0.03899071738123894,0.03899071738123894
229,229,0.02201518416404724,,,,,
230,230,,,0.9653534293174744,0.24736210703849792,0.0388062447309494,0.0388062447309494
230,230,0.021944407373666763,,,,,
