epoch,step,train/loss_epoch,train/loss_step,val/error_Im_qq,val/error_Im_xx,val/error_Re_qq,val/error_Re_xx,val/loss,val/loss_best
22,22,0.6554049849510193,,,,,,,
23,23,,,1.1893415451049805,0.4322478771209717,1.0286433696746826,0.5498584508895874,0.12831713259220123,0.12831713259220123
23,23,0.5757088661193848,,,,,,,
24,24,,,1.1351261138916016,0.41043734550476074,1.0771836042404175,0.48545387387275696,0.10913331061601639,0.10913331061601639
24,24,0.4951532185077667,,,,,,,
25,25,,,1.0882169008255005,0.3858296275138855,1.1217985153198242,0.42641744017601013,0.09378255903720856,0.09378255903720856
25,25,0.41721072793006897,,,,,,,
26,26,,,1.0619454383850098,0.35846635699272156,1.1582409143447876,0.38084977865219116,0.08343441784381866,0.08343441784381866
26,26,0.3454306125640869,,,,,,,
27,27,,,1.0663193464279175,0.3293191194534302,1.1832612752914429,0.3568305969238281,0.07861894369125366,0.07861894369125366
27,27,0.2829190492630005,,,,,,,
28,28,,,1.1032328605651855,0.30048802495002747,1.1949751377105713,0.3577091097831726,0.07906991243362427,0.07861894369125366
28,28,0.23185354471206665,,,,,,,
29,29,,,1.164513111114502,0.2749923765659332,1.1930148601531982,0.3789934813976288,0.08376333862543106,0.07861894369125366
29,29,0.19315607845783234,,,,,,,
30,30,,,1.2349096536636353,0.2558691203594208,1.1784517765045166,0.41164064407348633,0.09117977321147919,0.07861894369125366
30,30,0.1664412021636963,,,,,,,
31,31,,,1.2976614236831665,0.24464163184165955,1.153546929359436,0.44742652773857117,0.09970130771398544,0.07861894369125366
31,31,0.15025421977043152,,,,,,,
32,32,,,1.3392481803894043,0.24014170467853546,1.1214427947998047,0.4811538755893707,0.10797342658042908,0.07861894369125366
32,32,0.14246103167533875,,,,,,,
33,33,,,1.3520448207855225,0.23896561563014984,1.08584725856781,0.5102756023406982,0.11509530246257782,0.07861894369125366
33,33,0.14061307907104492,,,,,,,
34,34,,,1.3351187705993652,0.23736217617988586,1.0507060289382935,0.5338243842124939,0.12061499059200287,0.07861894369125366
34,34,0.14223188161849976,,,,,,,
35,35,,,1.2937513589859009,0.23314164578914642,1.0198242664337158,0.5514994263648987,0.12440063059329987,0.07861894369125366
35,35,0.14507070183753967,,,,,,,
36,36,,,1.238168478012085,0.2268427461385727,0.9964134693145752,0.56313556432724,0.12649191915988922,0.07861894369125366
36,36,0.14737224578857422,,,,,,,
37,37,,,1.181610345840454,0.22214731574058533,0.9825785160064697,0.5685518980026245,0.12700562179088593,0.07861894369125366
37,37,0.1480468362569809,,,,,,,
38,38,,,1.137452483177185,0.22515533864498138,0.9788581132888794,0.567653477191925,0.12610606849193573,0.07861894369125366
38,38,0.1466866284608841,,,,,,,
39,39,,,1.115322470664978,0.24163247644901276,0.9840481281280518,0.5606235861778259,0.12401044368743896,0.07861894369125366
39,39,0.1434130221605301,,,,,,,
40,40,,,1.1176279783248901,0.2733767032623291,0.9955177903175354,0.5480677485466003,0.12099219113588333,0.07861894369125366
40,40,0.13864213228225708,,,,,,,
41,41,,,1.1390466690063477,0.3174678087234497,1.0099645853042603,0.5310433506965637,0.1173638254404068,0.07861894369125366
41,41,0.13288387656211853,,,,,,,
42,42,,,1.1696312427520752,0.368624746799469,1.024253010749817,0.5109612345695496,0.11343608796596527,0.07861894369125366
42,42,0.12663967907428741,,,,,,,
43,43,,,1.1990630626678467,0.4213940501213074,1.0359745025634766,0.48938611149787903,0.10946263372898102,0.07861894369125366
43,43,0.12037178874015808,,,,,,,
44,44,,,1.2194914817810059,0.47102871537208557,1.0436433553695679,0.46778610348701477,0.10559138655662537,0.07861894369125366
44,44,0.11447003483772278,,,,,,,
45,45,,,1.2264927625656128,0.5137110948562622,1.0466750860214233,0.44730693101882935,0.10184904932975769,0.07861894369125366
45,45,0.10918629914522171,,,,,,,
46,46,,,1.2189007997512817,0.546624481678009,1.045282006263733,0.42865532636642456,0.09817338734865189,0.07861894369125366
46,46,0.10458090156316757,,,,,,,
47,47,,,1.1982214450836182,0.5679918527603149,1.0403305292129517,0.4121399223804474,0.09448175877332687,0.07861894369125366
47,47,0.10053735226392746,,,,,,,
48,48,,,1.1679463386535645,0.5770590305328369,1.033149003982544,0.39783912897109985,0.09074371308088303,0.07861894369125366
48,48,0.09685875475406647,,,,,,,
49,49,,0.09339509159326553,,,,,,
49,49,,,1.1328163146972656,0.5740046501159668,1.025282382965088,0.3857882022857666,0.08702202886343002,0.07861894369125366
49,49,0.09339509159326553,,,,,,,
50,50,,,1.0979825258255005,0.5598052144050598,1.0182278156280518,0.3760717809200287,0.08346514403820038,0.07861894369125366
50,50,0.09013113379478455,,,,,,,
51,51,,,1.0680269002914429,0.5360764861106873,1.013205647468567,0.36877870559692383,0.08025824278593063,0.07861894369125366
51,51,0.08718746900558472,,,,,,,
52,52,,,1.0459582805633545,0.5049136877059937,1.011018991470337,0.36387136578559875,0.07755964994430542,0.07755964994430542
52,52,0.08473972976207733,,,,,,,
53,53,,,1.0325373411178589,0.46871840953826904,1.0120271444320679,0.3610851764678955,0.07545363903045654,0.07545363903045654
53,53,0.08290446549654007,,,,,,,
54,54,,,1.0263245105743408,0.43001025915145874,1.016210913658142,0.35995373129844666,0.0739406943321228,0.0739406943321228
54,54,0.08165682107210159,,,,,,,
55,55,,,1.0245336294174194,0.39122605323791504,1.0232666730880737,0.35996532440185547,0.07296553254127502,0.07296553254127502
55,55,0.08082553744316101,,,,,,,
56,56,,,1.0242846012115479,0.35452327132225037,1.0326592922210693,0.36075925827026367,0.07246168702840805,0.07246168702840805
56,56,0.08016742765903473,,,,,,,
57,57,,,1.0236537456512451,0.3216170370578766,1.0436116456985474,0.36223912239074707,0.07238367944955826,0.07238367944955826
57,57,0.07947663962841034,,,,,,,
58,58,,,1.022105097770691,0.29366743564605713,1.0550769567489624,0.3645325005054474,0.07270738482475281,0.07238367944955826
58,58,0.07866501808166504,,,,,,,
59,59,,,1.0202444791793823,0.27122852206230164,1.0657637119293213,0.3678203821182251,0.07340164482593536,0.07238367944955826
59,59,0.07777000963687897,,,,,,,
60,60,,,1.0191309452056885,0.25427600741386414,1.0742716789245605,0.3721403181552887,0.07439415156841278,0.07238367944955826
60,60,0.07689279317855835,,,,,,,
61,61,,,1.0195295810699463,0.24231986701488495,1.0793205499649048,0.3772799074649811,0.07555748522281647,0.07238367944955826
61,61,0.07611171901226044,,,,,,,
62,62,,,1.0214710235595703,0.23459604382514954,1.0800048112869263,0.3828170597553253,0.07672856748104095,0.07238367944955826
62,62,0.07542596012353897,,,,,,,
63,63,,,1.0242793560028076,0.23028887808322906,1.0759843587875366,0.38827046751976013,0.07775299996137619,0.07238367944955826
63,63,0.07475960999727249,,,,,,,
64,64,,,1.0269614458084106,0.2287229299545288,1.067551612854004,0.3932622969150543,0.07853098213672638,0.07238367944955826
64,64,0.07401590049266815,,,,,,,
65,65,,,1.0286797285079956,0.22948041558265686,1.055559515953064,0.3976081311702728,0.07904137670993805,0.07238367944955826
65,65,0.07314050942659378,,,,,,,
66,66,,,1.0290656089782715,0.23243093490600586,1.0412452220916748,0.4013059735298157,0.07933471351861954,0.07238367944955826
66,66,0.07215280085802078,,,,,,,
67,67,,,1.0282825231552124,0.23768173158168793,1.026002287864685,0.40445634722709656,0.07950299978256226,0.07238367944955826
67,67,0.0711294412612915,,,,,,,
68,68,,,1.0268865823745728,0.24546527862548828,1.011161208152771,0.4071727693080902,0.0796443521976471,0.07238367944955826
68,68,0.07015769183635712,,,,,,,
69,69,,,1.0255943536758423,0.25598758459091187,0.9978189468383789,0.4095308780670166,0.07983817160129547,0.07238367944955826
69,69,0.06929153949022293,,,,,,,
70,70,,,1.0250611305236816,0.26927536725997925,0.9867422580718994,0.41156840324401855,0.08013655990362167,0.07238367944955826
70,70,0.0685378909111023,,,,,,,
71,71,,,1.0257223844528198,0.28506627678871155,0.9783408045768738,0.4133111238479614,0.08056598901748657,0.07238367944955826
71,71,0.06787567585706711,,,,,,,
72,72,,,1.0277137756347656,0.302775114774704,0.9726908206939697,0.4147900938987732,0.08113022893667221,0.07238367944955826
72,72,0.06728854775428772,,,,,,,
73,73,,,1.0308558940887451,0.32154014706611633,0.9695846438407898,0.41603031754493713,0.08180829882621765,0.07238367944955826
73,73,0.06678503751754761,,,,,,,
74,74,,,1.0346921682357788,0.3403269350528717,0.968589723110199,0.4170222878456116,0.08255013078451157,0.07238367944955826
74,74,0.06639240682125092,,,,,,,
75,75,,,1.0385684967041016,0.358056902885437,0.9691157937049866,0.41770583391189575,0.08327767997980118,0.07238367944955826
75,75,0.06613026559352875,,,,,,,
76,76,,,1.0417454242706299,0.3737336993217468,0.9704970717430115,0.41798821091651917,0.08389747142791748,0.07238367944955826
76,76,0.06598500907421112,,,,,,,
77,77,,,1.0435279607772827,0.3865472078323364,0.9720888733863831,0.4177926480770111,0.08432303369045258,0.07238367944955826
77,77,0.06590422242879868,,,,,,,
78,78,,,1.0433950424194336,0.39594605565071106,0.973368763923645,0.4171113669872284,0.08449891954660416,0.07238367944955826
78,78,0.06581568717956543,,,,,,,
79,79,,,1.0411055088043213,0.4016716480255127,0.974017322063446,0.4160279333591461,0.08441463112831116,0.07238367944955826
79,79,0.06565845757722855,,,,,,,
80,80,,,1.0367552042007446,0.40375709533691406,0.973957896232605,0.41469600796699524,0.08410313725471497,0.07238367944955826
80,80,0.0654064491391182,,,,,,,
81,81,,,1.0307703018188477,0.4024932384490967,0.9733416438102722,0.4132861793041229,0.08362586796283722,0.07238367944955826
81,81,0.06507156789302826,,,,,,,
82,82,,,1.0238314867019653,0.39836832880973816,0.9724874496459961,0.4119310677051544,0.08305297046899796,0.07238367944955826
82,82,0.06468827277421951,,,,,,,
83,83,,,1.0167332887649536,0.391994833946228,0.9717903137207031,0.41069796681404114,0.0824476033449173,0.07238367944955826
83,83,0.06429257243871689,,,,,,,
84,84,,,1.0102126598358154,0.38403159379959106,0.9716284871101379,0.4095960259437561,0.08185852319002151,0.07238367944955826
84,84,0.06390918791294098,,,,,,,
85,85,,,1.0047870874404907,0.3751165568828583,0.9722841382026672,0.4086034595966339,0.08131907880306244,0.07238367944955826
85,85,0.06355136632919312,,,,,,,
86,86,,,1.0006605386734009,0.3658158779144287,0.9738907814025879,0.4076932668685913,0.08084854483604431,0.07238367944955826
86,86,0.06322772055864334,,,,,,,
87,87,,,0.9977269172668457,0.3565964996814728,0.976409912109375,0.4068426489830017,0.08045278489589691,0.07238367944955826
87,87,0.06294701993465424,,,,,,,
88,88,,,0.9956749677658081,0.3478183448314667,0.9796350598335266,0.406030535697937,0.08012478053569794,0.07238367944955826
88,88,0.0627160370349884,,,,,,,
89,89,,,0.9941469430923462,0.33974364399909973,0.9832231998443604,0.4052349925041199,0.07984750717878342,0.07238367944955826
89,89,0.06253372877836227,,,,,,,
90,90,,,0.9928852915763855,0.33255642652511597,0.9867468476295471,0.40443938970565796,0.07959970831871033,0.07238367944955826
90,90,0.06238799914717674,,,,,,,
91,91,,,0.9918124079704285,0.3263840973377228,0.9897639155387878,0.4036439061164856,0.0793633684515953,0.07238367944955826
91,91,0.06225934252142906,,,,,,,
92,92,,,0.9910143613815308,0.3213159143924713,0.9918941855430603,0.40287309885025024,0.07912939786911011,0.07238367944955826
92,92,0.062129247933626175,,,,,,,
93,93,,,0.9906561970710754,0.31741660833358765,0.992885947227478,0.4021713435649872,0.07889921218156815,0.07238367944955826
93,93,0.061987098306417465,,,,,,,
94,94,,,0.9908743500709534,0.31473052501678467,0.9926605820655823,0.40158820152282715,0.07868245244026184,0.07238367944955826
94,94,0.06183166801929474,,,,,,,
95,95,,,0.9916998744010925,0.3132794201374054,0.9913210272789001,0.4011630713939667,0.07849305868148804,0.07238367944955826
95,95,0.061666928231716156,,,,,,,
96,96,,,0.9930419921875,0.31305500864982605,0.9891250133514404,0.4009169936180115,0.07834582030773163,0.07238367944955826
96,96,0.061496905982494354,,,,,,,
97,97,,,0.9947242736816406,0.314008891582489,0.9864306449890137,0.40085408091545105,0.07825437188148499,0.07238367944955826
97,97,0.06132332980632782,,,,,,,
98,98,,,0.9965434670448303,0.316042959690094,0.9836245179176331,0.40096616744995117,0.07822936028242111,0.07238367944955826
98,98,0.06114715710282326,,,,,,,
99,99,,0.060970745980739594,,,,,,
99,99,,,0.9983215928077698,0.31900423765182495,0.9810548424720764,0.4012349843978882,0.07827628403902054,0.07238367944955826
99,99,0.060970745980739594,,,,,,,
100,100,,,0.9999313354492188,0.3226858377456665,0.9789785146713257,0.40163174271583557,0.07839325070381165,0.07238367944955826
100,100,0.06079838052392006,,,,,,,
101,101,,,1.0012949705123901,0.32683542370796204,0.9775291681289673,0.40211692452430725,0.07856962084770203,0.07238367944955826
101,101,0.06063438951969147,,,,,,,
102,102,,,1.0023685693740845,0.33117371797561646,0.9767128229141235,0.402646005153656,0.07878745347261429,0.07238367944955826
102,102,0.060480646789073944,,,,,,,
103,103,,,1.003124713897705,0.33541738986968994,0.9764217138290405,0.403178870677948,0.07902470976114273,0.07238367944955826
103,103,0.060336027294397354,,,,,,,
104,104,,,1.0035436153411865,0.3393038809299469,0.9764662384986877,0.40368905663490295,0.0792594701051712,0.07238367944955826
104,104,0.060198087245225906,,,,,,,
105,105,,,1.0036109685897827,0.3426143527030945,0.9766179919242859,0.4041663706302643,0.07947298139333725,0.07238367944955826
105,105,0.06006506457924843,,,,,,,
106,106,,,1.0033247470855713,0.3451900780200958,0.9766574501991272,0.4046114683151245,0.07965119183063507,0.07238367944955826
106,106,0.05993657931685448,,,,,,,
107,107,,,1.0027014017105103,0.3469410538673401,0.9764165282249451,0.40502679347991943,0.07978472113609314,0.07238367944955826
107,107,0.059812553226947784,,,,,,,
108,108,,,1.0017802715301514,0.3478460907936096,0.9758097529411316,0.4054088294506073,0.07986848801374435,0.07238367944955826
108,108,0.05969171226024628,,,,,,,
109,109,,,1.0006219148635864,0.34794488549232483,0.9748471975326538,0.4057452976703644,0.07990144938230515,0.07238367944955826
109,109,0.05957164987921715,,,,,,,
110,110,,,0.9993032217025757,0.3473259210586548,0.9736267924308777,0.4060165286064148,0.07988614588975906,0.07238367944955826
110,110,0.05944998934864998,,,,,,,
111,111,,,0.9979085326194763,0.3461117148399353,0.9723079800605774,0.4061984717845917,0.07982776314020157,0.07238367944955826
111,111,0.05932606756687164,,,,,,,
112,112,,,0.9965208172798157,0.3444436490535736,0.9710748791694641,0.4062664210796356,0.07973288744688034,0.07238367944955826
112,112,0.05920117720961571,,,,,,,
113,113,,,0.9952146410942078,0.34246933460235596,0.9700976610183716,0.40619879961013794,0.07960835844278336,0.07238367944955826
113,113,0.059077370911836624,,,,,,,
114,114,,,0.9940505027770996,0.34033235907554626,0.9694981575012207,0.4059821367263794,0.07946063578128815,0.07238367944955826
114,114,0.05895594134926796,,,,,,,
115,115,,,0.9930700063705444,0.33816415071487427,0.9693296551704407,0.4056161642074585,0.07929596304893494,0.07238367944955826
115,115,0.0588369220495224,,,,,,,
116,116,,,0.9922928810119629,0.3360787630081177,0.9695690274238586,0.40511593222618103,0.07912037521600723,0.07238367944955826
116,116,0.05871971696615219,,,,,,,
117,117,,,0.9917151927947998,0.3341692388057709,0.970125675201416,0.4045100808143616,0.07893958687782288,0.07238367944955826
117,117,0.05860406532883644,,,,,,,
118,118,,,0.9913120269775391,0.3325045108795166,0.9708630442619324,0.40383556485176086,0.07875841856002808,0.07238367944955826
118,118,0.05849037691950798,,,,,,,
119,119,,,0.991045355796814,0.3311293423175812,0.971627414226532,0.40313056111335754,0.07858046144247055,0.07238367944955826
119,119,0.058379217982292175,,,,,,,
120,120,,,0.9908744692802429,0.3300638198852539,0.9722772240638733,0.40242987871170044,0.07840824127197266,0.07238367944955826
120,120,0.05827055126428604,,,,,,,
121,121,,,0.9907658696174622,0.3293050229549408,0.9727100729942322,0.40176188945770264,0.07824381440877914,0.07238367944955826
121,121,0.05816373601555824,,,,,,,
